timestamp,datetime,memory_percent,memory_available_gb,memory_used_gb,cpu_percent,disk_usage_percent,process_memory_mb,process_cpu_percent,network_bytes_sent,network_bytes_recv,network_packets_sent,network_packets_recv
1755222240.2789698,2025-08-14T21:44:00.278970,8.2,115.22529602050781,10.248725891113281,6.9,7.1,965.31640625,0.0,0,0,0,0
1755222270.4180994,2025-08-14T21:44:30.418099,8.3,115.03191757202148,10.42672348022461,5.7,7.1,1198.41015625,2.4,261317,2049246,1118,1836
1755222300.5651135,2025-08-14T21:45:00.565114,8.4,114.91568374633789,10.530387878417969,5.0,7.1,1198.41015625,0.2,253071,1875969,1486,2084
1755222330.7050035,2025-08-14T21:45:30.705003,8.3,115.06677627563477,10.382987976074219,6.6,7.1,1198.41015625,0.3,232043,4341456,1907,3535
1755222360.8539793,2025-08-14T21:46:00.853979,8.3,115.03114700317383,10.423999786376953,6.3,7.1,1198.41015625,0.2,130881,2087173,994,1778
1755222391.0013878,2025-08-14T21:46:31.001388,8.3,115.04462051391602,10.411434173583984,6.6,7.1,1198.41015625,0.3,131500,1854853,993,1674
1755222421.126839,2025-08-14T21:47:01.126839,8.3,115.02816009521484,10.431503295898438,7.1,7.1,1198.41015625,0.3,154401,1785690,933,1585
1755222451.2738945,2025-08-14T21:47:31.273895,8.4,114.9913215637207,10.444572448730469,4.7,7.1,1198.41015625,0.2,105345,1540405,805,1373
1755222481.4138796,2025-08-14T21:48:01.413880,8.3,115.05111312866211,10.407764434814453,5.3,7.1,1198.41015625,0.3,105756,1483040,769,1315
1755222511.5363061,2025-08-14T21:48:31.536306,8.3,115.04596710205078,10.418190002441406,6.6,7.1,1198.41015625,0.3,135526,1600246,865,1450
1755222541.683787,2025-08-14T21:49:01.683787,8.3,115.03073501586914,10.432476043701172,4.4,7.1,1198.41015625,0.3,101494,1819296,849,1561
1755222571.826632,2025-08-14T21:49:31.826632,8.6,114.73192977905273,10.726982116699219,5.9,7.1,1198.41015625,0.2,171240,2324838,1208,2075
1755222601.9618418,2025-08-14T21:50:01.961842,8.5,114.78667831420898,10.656238555908203,8.5,7.1,1198.41015625,0.3,131424,1845737,927,1610
