Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Q1Vals	Q2Vals	LossPi	LossQ	DeltaLossQ	DeltaLossPi	StopIter
149	-326.4795166015625	162.0693138752676	677.9105	-393.1893	501.075	-1.377720594406128	-1.3840785026550293	1.255167007446289	0.517412543296814	0.014784157276153564	0.12035882472991943	49.0
150	-335.536767578125	168.61339841483536	663.9303	-672.7094	513.175	-1.3822145462036133	-1.382026195526123	1.2499769926071167	0.48163217306137085	7.772445678710938e-05	0.0035576820373535156	49.0
151	-336.86494140625	152.83942247502767	612.51044	-404.10925	501.1	-1.3091347217559814	-1.3131422996520996	1.185415506362915	0.4457927346229553	0.010192632675170898	0.07709479331970215	49.0
152	-310.3013671875	220.48120668211158	645.91034	-411.68985	501.025	-1.3919591903686523	-1.3901019096374512	1.2594059705734253	0.4946589469909668	0.006338596343994141	0.07442843914031982	49.0
153	-354.40693359375	19.583426556737333	-308.61963	-391.3298	501.125	-1.5015230178833008	-1.4985404014587402	1.3688911199569702	0.4105527698993683	0.014705628156661987	0.1119462251663208	49.0
154	-305.893212890625	223.42109904841126	695.1699	-418.78998	501.15	-1.2926650047302246	-1.2972804307937622	1.1681544780731201	0.40564465522766113	0.039432257413864136	0.20229458808898926	49.0
155	-362.628076171875	55.52306495671416	-312.9099	-683.1999	513.075	-1.4376521110534668	-1.4300822019577026	1.2989273071289062	0.455802321434021	0.017448872327804565	0.1297091245651245	49.0
156	-284.449462890625	268.01956551714653	672.8102	-390.06955	501.075	-1.2453420162200928	-1.2438567876815796	1.1152509450912476	0.5704174637794495	0.03351283073425293	0.1860896348953247	49.0
157	-368.16533203125	21.301098948323066	-323.51004	-408.19016	501.125	-1.2731659412384033	-1.272826910018921	1.1403745412826538	0.47959989309310913	0.0006090402603149414	0.023788094520568848	49.0
158	-358.721240234375	21.830161635481538	-319.70963	-410.74973	501.1	-1.231467843055725	-1.2318603992462158	1.0990839004516602	0.48039358854293823	0.0014620423316955566	0.04041886329650879	49.0
159	-307.4298828125	220.72381639732492	665.67017	-397.6001	501.05	-1.2536160945892334	-1.2531696557998657	1.119925856590271	0.5061136484146118	0.0005660653114318848	0.022922039031982422	49.0
160	-374.18271484375	55.644536597270715	-338.1096	-706.16986	513.25	-1.502811312675476	-1.4908881187438965	1.3645612001419067	0.42516112327575684	0.06110811233520508	0.24193942546844482	49.0
161	-334.499658203125	157.20296892075544	640.0404	-398.22934	501.125	-1.251861333847046	-1.2451714277267456	1.1183547973632812	0.43351155519485474	0.05161929130554199	0.243377685546875	49.0
162	-356.6549072265625	16.392982730805887	-314.86948	-391.7295	501.1	-1.2383383512496948	-1.238763451576233	1.108259677886963	0.4530544877052307	0.00012540817260742188	0.010736346244812012	49.0
163	-324.42939453125	161.54904441066805	675.07043	-390.80948	501.25	-1.3889702558517456	-1.385343313217163	1.255420446395874	0.49572426080703735	0.01989513635635376	0.14661288261413574	49.0
164	-357.481494140625	19.196650149261067	-319.60928	-392.30936	501.125	-1.2233450412750244	-1.218064546585083	1.086788535118103	0.4695422053337097	0.024640709161758423	0.16777324676513672	49.0
165	-366.777490234375	52.124012655517035	-308.90894	-673.21906	512.9	-1.2112092971801758	-1.2115583419799805	1.0766682624816895	0.3501542806625366	9.864568710327148e-05	0.010555386543273926	49.0
166	-361.640673828125	21.89610142953535	-310.12866	-404.62878	501.1	-1.1654155254364014	-1.1633949279785156	1.031005620956421	0.4588131606578827	0.001931995153427124	0.04568743705749512	49.0
167	-338.542236328125	162.43223587083938	668.02136	-410.73846	501.175	-1.1600435972213745	-1.1601011753082275	1.0254437923431396	0.3698546290397644	7.212162017822266e-05	0.004954814910888672	49.0
168	-360.9438232421875	19.654658868430534	-320.62827	-394.56827	501.1	-1.2641593217849731	-1.2639451026916504	1.132201075553894	0.4752354919910431	0.009678512811660767	0.10446906089782715	49.0
169	-312.202734375	220.92133781054287	676.61145	-391.38855	501.05	-1.2039885520935059	-1.2031446695327759	1.0715718269348145	0.4246980547904968	0.0031601786613464355	0.05990779399871826	49.0
170	-343.581982421875	160.74267090601674	607.3714	-671.6684	513.0	-1.2393474578857422	-1.2376298904418945	1.1058695316314697	0.5155552625656128	0.0012106895446777344	0.0335003137588501	49.0
171	-334.3213134765625	156.12481485177173	633.89154	-389.04834	501.05	-1.219182014465332	-1.2196346521377563	1.0851696729660034	0.4333105683326721	0.0005192458629608154	0.021227598190307617	49.0
172	-359.854052734375	19.323553167863565	-310.4884	-393.34836	501.175	-1.2462704181671143	-1.2456445693969727	1.1137486696243286	0.4548429548740387	0.0007507205009460449	0.02736210823059082	49.0
173	-311.481396484375	222.5687815036062	687.53143	-409.92813	501.2	-1.286057710647583	-1.283914566040039	1.147964358329773	0.36759787797927856	0.0012347102165222168	0.034108757972717285	49.0
174	-357.44931640625	19.93427555234639	-301.7083	-392.74826	501.05	-1.1841853857040405	-1.1872546672821045	1.0517292022705078	0.4872593581676483	0.008566081523895264	0.095328688621521	49.0
175	-346.39169921875	168.0180235867569	638.4116	-716.29816	513.05	-1.2103912830352783	-1.2086591720581055	1.0753557682037354	0.4486202299594879	0.0005188584327697754	0.02117311954498291	49.0
176	-338.9509521484375	157.48233035804367	638.05164	-400.68814	501.075	-1.3302888870239258	-1.3228058815002441	1.1946786642074585	0.41657721996307373	0.014495670795440674	0.11666035652160645	49.0
177	-280.717626953125	262.59319774129716	646.9515	-395.36835	501.125	-1.2361562252044678	-1.24029541015625	1.109060525894165	0.49132585525512695	0.006541192531585693	0.08156263828277588	49.0
178	-361.1995849609375	17.316294428496388	-326.26862	-407.48846	501.1	-1.219449758529663	-1.2204442024230957	1.0861520767211914	0.44705307483673096	0.0005043745040893555	0.02180159091949463	49.0
179	-334.163525390625	159.07151988178148	647.3114	-401.8285	501.1	-1.3313171863555908	-1.3250659704208374	1.1947269439697266	0.4467870593070984	0.011862963438034058	0.10422670841217041	49.0
180	-313.7216796875	228.28585424857144	644.41113	-726.8084	513.15	-1.2374447584152222	-1.2424172163009644	1.1118335723876953	0.40369224548339844	0.006760060787200928	0.08035135269165039	49.0
181	-361.2361083984375	22.693622193939202	-307.68863	-404.84863	501.1	-1.2071285247802734	-1.2093398571014404	1.0756603479385376	0.5008560419082642	0.0013886094093322754	0.03766071796417236	49.0
182	-332.770068359375	150.8850193442013	602.55133	-393.70844	501.05	-1.288383960723877	-1.285298466682434	1.1513733863830566	0.5814738273620605	0.006403326988220215	0.07473266124725342	49.0
183	-358.8113525390625	18.052995444835464	-321.84824	-390.98846	501.05	-1.2711848020553589	-1.2719144821166992	1.1361807584762573	0.48681336641311646	0.0002879202365875244	0.016299009323120117	49.0
184	-355.62587890625	20.778322162171804	-311.4082	-396.33823	501.225	-1.17874276638031	-1.1839793920516968	1.0525422096252441	0.4609954357147217	0.006980329751968384	0.08099806308746338	49.0
185	-316.633544921875	231.74074954569383	667.17175	-712.048	513.025	-1.265755295753479	-1.2624201774597168	1.13292396068573	0.47073906660079956	0.007242143154144287	0.07759368419647217	49.0
186	-309.239794921875	221.20561701729005	652.35144	-391.3486	501.075	-1.2643336057662964	-1.2640299797058105	1.1314328908920288	0.4350748658180237	6.818771362304688e-05	0.0026525259017944336	49.0
187	-339.0191162109375	158.26469619754116	641.83124	-399.82852	501.1	-1.1429940462112427	-1.1507591009140015	1.0224666595458984	0.4464000463485718	0.013474225997924805	0.10956859588623047	49.0
188	-333.6416259765625	157.95167378030536	645.17126	-409.20868	501.05	-1.18962824344635	-1.1877747774124146	1.0543993711471558	0.41307777166366577	0.0014628171920776367	0.03228104114532471	49.0
189	-340.2013671875	158.29631036445542	640.0012	-403.5685	501.125	-1.1677123308181763	-1.1686294078826904	1.03579843044281	0.5135883092880249	0.00036466121673583984	0.018065333366394043	49.0
190	-315.761181640625	230.80394818980025	684.68115	-675.3187	513.25	-1.1457226276397705	-1.1474229097366333	1.0110009908676147	0.415779709815979	0.0007101297378540039	0.02318263053894043	49.0
191	-334.5450439453125	162.481518179761	671.65106	-412.99887	501.125	-1.2814860343933105	-1.2788540124893188	1.1475961208343506	0.43782275915145874	0.020738661289215088	0.13527584075927734	49.0
192	-330.8482177734375	167.58205079900412	707.5911	-397.92865	501.2	-1.199364423751831	-1.2036598920822144	1.0679967403411865	0.4893232583999634	0.006678462028503418	0.07732200622558594	49.0
193	-362.8406982421875	16.933283319674747	-312.20865	-399.46875	501.1	-1.272092580795288	-1.2705541849136353	1.1395936012268066	0.5419790744781494	0.005970180034637451	0.07113194465637207	49.0
194	-359.4181640625	23.893617986164212	-282.24847	-415.67844	501.175	-1.3057204484939575	-1.3066343069076538	1.1745997667312622	0.44470280408859253	0.0013047456741333008	0.034436941146850586	49.0
195	-345.000732421875	168.72599829309056	650.6517	-684.15826	512.85	-1.2672114372253418	-1.2669286727905273	1.1360352039337158	0.4158649444580078	0.00206834077835083	0.03985476493835449	49.0
196	-338.00810546875	162.4440384409351	671.5915	-395.76828	501.075	-1.2959611415863037	-1.2965548038482666	1.1641026735305786	0.530850350856781	0.0009254813194274902	0.027890801429748535	49.0
197	-357.8368896484375	16.685460432476834	-326.82816	-402.6582	501.075	-1.298192024230957	-1.298632264137268	1.1677390336990356	0.4510565996170044	4.875659942626953e-05	0.005042672157287598	49.0
198	-333.01650390625	158.57269133586652	648.6719	-412.048	501.05	-1.3040661811828613	-1.304319143295288	1.1755131483078003	0.4101434350013733	3.1948089599609375e-05	0.002950429916381836	49.0
199	-330.4736572265625	156.0159697354729	636.91174	-398.04803	501.1	-1.2462295293807983	-1.2435051202774048	1.111282229423523	0.45138221979141235	0.004559695720672607	0.06331849098205566	49.0
200	-343.7940673828125	168.94634873237126	637.4418	-737.6181	513.25	-1.299954891204834	-1.3038339614868164	1.1700316667556763	0.5000715851783752	0.0037329792976379395	0.06101560592651367	49.0
201	-356.70576171875	20.43667095031013	-308.00806	-394.42792	501.025	-1.311621069908142	-1.3121700286865234	1.1762865781784058	0.5032039284706116	6.014108657836914e-05	0.005427956581115723	49.0
