Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter
1	2177.575	1033.0942357790987	3808.5205	757.6362	501.0	0.0	501.0	501.0	-0.33771328125	0.03648856749533103	-0.22868693	-0.39645156	4.5204163967582645e-08	288281.96875	-0.002288177376613021	-154.78125	1.6084142923355103	0.0013749999925494194	0.035599999129772186	39.0
2	3981.69609375	1740.2550387802357	6805.5264	1739.254	501.0	0.0	501.0	501.0	-0.1892635009765625	0.12322345340970949	0.08073674	-0.39645156	-0.0011115815723314881	683684.3125	0.00048189901281148195	-398.0625	1.6055599451065063	0.0043750000186264515	0.09399999678134918	39.0
3	4182.26875	1750.1454796673333	6812.451	2763.9124	501.0	0.0	501.0	501.0	0.1139877685546875	0.19538759493852054	0.5397788	-0.28950626	0.0008546882891096175	870632.625	-0.006387162022292614	-898.5625	1.5968700647354126	0.016474999487400055	0.07919999957084656	21.0
4	4171.9609375	1013.2286513911853	5769.61	2784.7346	501.0	0.0	501.0	501.0	0.799425244140625	0.4165474520209627	1.7101408	-0.11997314	-0.0005525619490072131	702901.9375	-0.0008414300391450524	-1905.3125	1.609796166419983	-0.008375000208616257	0.17800000309944153	39.0
5	4187.290625	1484.1971567147002	5783.028	1813.978	501.2	0.400000017881393	502.0	501.0	1.995773175104958	0.9329523472046352	4.3207483	0.2283895	0.001238361350260675	825977.1875	-0.0027085398323833942	-4163.5625	1.5866398811340332	-0.010620751418173313	0.09516193717718124	39.0
6	6166.2046875	1191.7206887521925	7793.6646	4766.8086	600.8	199.60000626252494	1000.0	501.0	4.767261287616706	1.84299120467973	9.693122	0.90061027	-0.0001151339165517129	1071730.75	-0.003928166814148426	-10233.375	1.5713651180267334	0.011753917671740055	0.10003334283828735	39.0
7	6800.11796875	1265.8350603455413	7807.828	4803.15	501.0	0.0	501.0	501.0	10.2773875	4.333441905691133	20.620844	2.3787591	-0.0006401637801900506	1496241.0	-0.006355215795338154	-27099.25	1.5726799964904785	0.009100000374019146	0.0820000022649765	39.0
8	7784.6375	1540.341975017236	10759.583	6756.306	501.0	0.0	501.0	501.0	21.510428125	8.377303414583956	41.737274	5.4841976	-0.0019344844622537494	2136659.25	-0.0016459919279441237	-51025.875	1.57304048538208	-0.007699999958276749	0.10760000348091125	39.0
9	5378.570703125	1489.217982700988	6769.664	2790.7922	501.0	0.0	501.0	501.0	41.5750375	15.212298478533743	75.9769	11.441703	-0.0010692983632907271	1023257.375	-0.0011615169933065772	-33648.3125	1.548991322517395	0.015724999830126762	0.1371999979019165	6.0
10	5387.557421875	2261.85065820005	7814.1655	1759.4531	501.0	0.0	501.0	501.0	66.10875625	18.987360269400273	112.37393	21.279987	-0.0008158365380950272	1194398.625	-0.0036789600271731615	-49721.875	1.5521045923233032	-0.004774999804794788	0.036400001496076584	39.0
11	7987.103125	1948.4305479025934	10808.737	5771.3857	501.0	0.0	501.0	501.0	93.88078125	28.571232910044326	161.98851	32.54954	0.00011351452121743932	1852547.625	-0.003358585061505437	-119736.5	1.5464895963668823	-0.0015999999595806003	0.07800000160932541	39.0
