Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageEpsilon	StdEpsilon	MaxEpsilon	MinEpsilon	QVals	QTargets	LossQ	DeltaLossQ	StopIter
1	42.03948465983073	23.510279361953216	50.71638	-65.2692	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-0.010939253489176431	0.9076166152954102	0.011303518898785114	0.0008080499246716499	79.0
2	83.40210469563802	179.67025641899292	944.2479	9.052671	501.0	0.05087875366210937	0.15913053625104634	1.0	0.01	0.81912158203125	1.975771427154541	0.00016034126747399569	0.0042818947695195675	79.0
3	42.30938975016276	18.270303101568324	50.68476	-19.121696	501.0	0.05087875366210937	0.15913053625104634	1.0	0.01	1.8540275065104166	1.2166115045547485	0.04717228189110756	0.028102319687604904	79.0
4	42.52647908528646	17.448837040401862	51.09403	-19.708033	501.0	0.05087875366210937	0.15913053625104634	1.0	0.01	1.271070556640625	2.015470027923584	0.020266197621822357	0.009205854497849941	79.0
5	40.8236083984375	23.065104901725554	51.09877	-50.30314	501.0	0.05087874857584635	0.15913054424175482	1.0	0.01	1.9607102864583332	1.5150803327560425	0.010964392684400082	0.01027024257928133	79.0
6	42.79332478841146	19.00902249453971	50.70183	-26.899366	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	1.5532112630208332	2.002575397491455	1.1386411642888561e-05	0.0020641523879021406	79.0
7	41.98705037434896	19.3503981070427	51.103825	-36.89634	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	1.9666710611979166	1.7568564414978027	0.004801669158041477	0.0059669408947229385	79.0
8	42.134473164876304	20.782243671418858	49.90554	-37.59516	501.0416666666667	0.05087534819689505	0.1591243377061146	1.0	0.01	1.7692680883363887	1.4177305698394775	0.05018351227045059	0.008883174508810043	79.0
9	44.17742919921875	26.42612048239393	98.20679	-60.89359	521.7916666666666	0.049246737590569745	0.1561269417005085	1.0	0.01	1.4219450056004481	1.629945158958435	0.05499234423041344	0.0002110600471496582	79.0
10	42.36575826009115	20.472959967814862	50.707523	-43.092777	501.0	0.05087874857584635	0.15913054424175482	1.0	0.01	1.6148271484375	0.3163118362426758	0.14757616817951202	0.0009224563837051392	79.0
11	42.82475789388021	19.05036434916502	51.108246	-22.691664	501.0	0.05087874857584635	0.15913054424175482	1.0	0.01	0.3938826497395833	1.9536888599395752	0.009727017022669315	0.005648109130561352	79.0
12	42.54197438557943	18.61099187455326	50.70878	-21.491613	501.0	0.05087874857584635	0.15913054424175482	1.0	0.01	1.8456630859375	1.7895787954330444	0.0034609471913427114	0.0006858434062451124	79.0
13	42.504966735839844	19.60739946888143	51.109196	-34.79067	501.0416666666667	0.05087534819689505	0.15912434569646847	1.0	0.01	1.7871181633301392	2.084108829498291	0.0006441292352974415	0.0007685869932174683	79.0
14	42.359598795572914	22.233534074341303	51.109463	-51.69045	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	2.06866796875	2.750988483428955	0.01828310638666153	0.00466553121805191	79.0
15	41.59337870279948	23.134228873531026	51.109993	-47.69009	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	2.69521337890625	1.99534273147583	8.239803719334304e-06	0.002003686036914587	79.0
16	41.918731689453125	19.42536192384574	50.710476	-40.089485	501.0	0.05087875366210937	0.15913053625104634	1.0	0.01	2.0441751302083335	0.4783346354961395	0.08500160276889801	0.026812851428985596	79.0
17	85.87692260742188	182.10323594507227	957.30566	18.710363	521.7916666666666	0.049246737590569745	0.1561269417005085	1.0	0.01	0.5797309878540283	2.250715732574463	0.0029936316423118114	0.003465707879513502	79.0
18	41.94793192545573	21.82499958983629	51.106358	-41.893913	501.0	0.05087875366210937	0.15913053625104634	1.0	0.01	2.1470924479166666	1.4678678512573242	0.049623116850852966	0.005349189043045044	79.0
19	41.9317626953125	20.71541007361981	49.906784	-50.693325	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	1.50268359375	2.015489339828491	7.10876629455015e-05	0.0007516852347180247	79.0
20	42.38221740722656	19.078867205055047	51.107193	-25.492958	501.0	0.05087875366210937	0.15913053625104634	1.0	0.01	1.9835691731770833	1.3458940982818604	0.03237863630056381	0.00457242876291275	79.0
21	42.340955098470054	20.526548485031118	50.70754	-31.29254	501.0	0.05087875366210937	0.15913053625104634	1.0	0.01	1.38619775390625	1.9508554935455322	0.0001626169978408143	0.0009294860647059977	79.0
22	42.316304524739586	20.20375740180627	50.707924	-34.292145	501.0	0.05087875366210937	0.15913053625104634	1.0	0.01	1.9097537434895833	1.6812015771865845	0.002594578545540571	0.0013353670947253704	79.0
