timestamp,datetime,memory_percent,memory_available_gb,memory_used_gb,cpu_percent,disk_usage_percent,process_memory_mb,process_cpu_percent,network_bytes_sent,network_bytes_recv,network_packets_sent,network_packets_recv
1752318972.2966943,2025-07-12T07:16:12.296694,8.1,115.36091995239258,8.7894287109375,1.2,4.8,965.73046875,0.0,0,0,0,0
1752319002.4367723,2025-07-12T07:16:42.436772,10.4,112.44624710083008,11.70611572265625,79.1,4.8,2830.41796875,1256.5,6943228,6944849,710,708
1752319032.5754972,2025-07-12T07:17:12.575497,11.2,111.42844009399414,12.723983764648438,72.1,4.8,3043.9453125,1945.5,9561222,9561375,1014,1006
1752319062.7145793,2025-07-12T07:17:42.714579,11.1,111.53472137451172,12.621551513671875,38.6,4.8,2583.05859375,949.3,3712598,3732154,375,389
1752319092.8493054,2025-07-12T07:18:12.849305,8.1,115.34532928466797,8.810943603515625,23.6,4.8,1264.21484375,1195.2,7427654,7425174,605,594
1752319122.9906404,2025-07-12T07:18:42.990640,10.7,112.09306716918945,12.06271743774414,60.4,4.8,2918.390625,1078.2,3719022,3722137,231,231
1752319153.1279988,2025-07-12T07:19:13.127999,8.1,115.31624221801758,8.84002685546875,23.1,4.8,1371.6015625,1061.2,4243154,4240774,220,209
1752319183.2634902,2025-07-12T07:19:43.263490,11.1,111.62161254882812,12.534656524658203,31.7,4.8,2173.17578125,1237.3,6898003,6898912,600,592
1752319213.3981907,2025-07-12T07:20:13.398191,9.2,113.91728210449219,10.238990783691406,49.1,4.8,3002.265625,911.7,7887147,7885700,580,581
1752319243.5330484,2025-07-12T07:20:43.533048,10.8,111.95158767700195,12.20169448852539,39.0,4.8,2708.7109375,1367.9,3194957,3197618,203,199
1752319273.6709607,2025-07-12T07:21:13.670961,10.9,111.83065032958984,12.325462341308594,51.6,4.8,2839.0234375,905.9,4631669,4691645,315,338
1752319303.8065565,2025-07-12T07:21:43.806556,10.5,112.28336334228516,11.869266510009766,50.3,4.8,3041.85546875,1365.8,3224909,3226454,195,193
1752319333.9433753,2025-07-12T07:22:13.943375,11.1,111.6195297241211,12.536094665527344,40.8,4.8,2647.01171875,907.4,4559919,4559962,228,219
1752319364.0484602,2025-07-12T07:22:44.048460,9.8,113.14618682861328,11.013835906982422,4.7,4.8,1873.52734375,1300.9,3915458,3929070,340,341
1752319394.196599,2025-07-12T07:23:14.196599,11.0,111.65382766723633,12.506675720214844,35.2,4.8,2626.890625,967.5,3962213,3961824,223,208
1752319424.3319554,2025-07-12T07:23:44.331955,7.9,115.55877304077148,8.601245880126953,23.4,4.8,1319.0390625,1155.6,4011396,4014173,223,230
1752319454.4699817,2025-07-12T07:24:14.469982,9.8,113.2160873413086,10.94393539428711,49.4,4.8,2951.05859375,1118.4,3629742,3626927,188,174
1752319484.6046307,2025-07-12T07:24:44.604631,8.0,115.4548225402832,8.7052001953125,22.8,4.8,1418.1484375,1025.5,4532678,4535122,228,223
1752319514.757736,2025-07-12T07:25:14.757736,10.9,111.80073928833008,12.359283447265625,42.8,4.8,2678.7734375,1258.7,3503033,3500281,174,165
1752319545.013358,2025-07-12T07:25:45.013358,8.9,114.32732009887695,9.83270263671875,55.0,4.8,2656.58203125,896.4,4623744,4624893,231,226
1752319575.1496341,2025-07-12T07:26:15.149634,11.1,111.57195663452148,12.588066101074219,54.6,4.8,3205.1640625,1357.8,3206472,3204473,168,162
1752319605.3102748,2025-07-12T07:26:45.310275,10.6,112.16857528686523,11.991447448730469,42.5,4.8,2998.171875,926.0,4546206,4548906,236,234
1752319635.4452896,2025-07-12T07:27:15.445290,11.1,111.59431838989258,12.565200805664062,57.6,4.8,3131.19921875,1359.5,3118570,3118424,183,171
1752319665.583135,2025-07-12T07:27:45.583135,9.7,113.36006927490234,10.79946517944336,48.9,4.8,2929.39453125,944.6,4306678,4322430,356,358
1752319695.717648,2025-07-12T07:28:15.717648,8.8,114.40216827392578,9.757854461669922,22.4,4.8,1275.9375,1265.9,3711619,3708942,183,170
1752319725.850948,2025-07-12T07:28:45.850948,10.8,112.01034164428711,12.149681091308594,61.6,4.8,2817.33984375,1019.6,3664440,3672320,234,233
1752319755.9746244,2025-07-12T07:29:15.974624,8.7,114.6434555053711,9.516624450683594,0.6,4.8,1788.68359375,1065.3,1198170,1196031,95,85
1752319786.0985816,2025-07-12T07:29:46.098582,7.9,115.62337112426758,8.53670883178711,0.3,4.8,1788.68359375,0.4,9419,11471,61,60
1752319816.239592,2025-07-12T07:30:16.239592,7.8,115.75756072998047,8.402515411376953,0.3,4.8,1788.68359375,0.3,7938,5084,48,36
1752319846.3795862,2025-07-12T07:30:46.379586,7.8,115.7674446105957,8.392635345458984,0.0,4.8,1788.68359375,0.3,12135,16058,59,54
1752319876.514493,2025-07-12T07:31:16.514493,7.8,115.65221786499023,8.503894805908203,33.4,4.8,1316.0078125,51.7,4648640,4642112,540,527
1752319906.6558576,2025-07-12T07:31:46.655858,10.0,112.90044021606445,11.255184173583984,50.0,4.8,3257.875,1088.6,3771270,3780115,311,340
1752319936.7920187,2025-07-12T07:32:16.792019,8.2,115.2609634399414,8.894966125488281,23.2,4.8,1411.28125,1057.7,4255051,4255153,257,248
1752319966.9270682,2025-07-12T07:32:46.927068,11.7,110.7758674621582,13.380191802978516,26.7,4.8,2194.15625,1222.4,6988478,7010506,758,767
1752319997.0610106,2025-07-12T07:33:17.061011,8.2,115.26809310913086,8.88790512084961,23.6,4.8,1493.328125,919.2,4387913,4385203,240,229
1752320027.2099817,2025-07-12T07:33:47.209982,10.3,112.61969757080078,11.535820007324219,60.7,4.8,2907.42578125,1336.0,3359399,3361243,215,214
1752320057.3527837,2025-07-12T07:34:17.352784,11.0,111.75146865844727,12.404529571533203,59.1,4.8,2854.484375,946.9,4497063,4541236,273,284
1752320087.4978585,2025-07-12T07:34:47.497859,11.0,111.6368522644043,12.519142150878906,51.9,4.8,3111.171875,1347.8,3299337,3302058,195,194
1752320117.6030445,2025-07-12T07:35:17.603045,11.3,111.3740348815918,12.781963348388672,52.0,4.8,2860.03125,895.7,4688976,4687298,224,223
1752320147.713619,2025-07-12T07:35:47.713619,10.6,112.21800231933594,11.937995910644531,57.3,4.8,3144.96484375,1353.0,3102475,3104166,205,201
1752320177.848553,2025-07-12T07:36:17.848553,10.9,111.8299446105957,12.3260498046875,46.3,4.8,3007.65625,903.4,4742627,4752841,239,239
1752320207.9838176,2025-07-12T07:36:47.983818,8.2,115.19038009643555,8.965618133544922,24.1,4.8,1291.703125,1191.2,4044761,4047514,206,202
1752320238.094398,2025-07-12T07:37:18.094398,10.8,111.9376220703125,12.218376159667969,38.1,4.8,2636.48046875,1059.7,3810290,3809951,223,210
1752320268.2286868,2025-07-12T07:37:48.228687,8.1,115.2998046875,8.856193542480469,9.1,4.8,1376.0859375,1064.9,4140169,4151090,312,317
1752320298.3648562,2025-07-12T07:38:18.364856,11.3,111.30654525756836,12.853389739990234,59.2,4.8,3235.51171875,1161.4,6992868,6990131,565,554
1752320328.4991295,2025-07-12T07:38:48.499130,8.0,115.47003936767578,8.689899444580078,23.5,4.8,1466.16015625,979.4,4277658,4280828,228,229
1752320358.6407075,2025-07-12T07:39:18.640707,11.0,111.74430084228516,12.415637969970703,47.2,4.8,3113.35546875,1292.0,3621426,3618821,188,175
1752320388.7757237,2025-07-12T07:39:48.775724,11.2,111.42356491088867,12.736373901367188,56.3,4.8,2898.65234375,916.0,4767833,4769304,233,231
1752320418.8899333,2025-07-12T07:40:18.889933,11.3,111.32745361328125,12.83248519897461,30.0,4.8,2658.546875,1359.6,3143426,3141030,167,157
1752320449.025008,2025-07-12T07:40:49.025008,10.5,112.36872863769531,11.791210174560547,37.6,4.8,2577.93359375,918.7,4535461,4538017,228,224
1752320479.16369,2025-07-12T07:41:19.163690,11.6,110.92370223999023,13.236236572265625,37.2,4.8,2783.828125,1347.0,3315167,3312522,195,186
1752320509.3179834,2025-07-12T07:41:49.317983,10.5,112.28570556640625,11.87423324584961,34.8,4.8,2621.046875,923.1,4326701,4327547,217,212
1752320539.453408,2025-07-12T07:42:19.453408,9.2,113.9856948852539,10.168659210205078,23.8,4.8,1280.55859375,1233.3,3776372,3791190,336,324
1752320569.594091,2025-07-12T07:42:49.594091,10.9,111.85901260375977,12.296955108642578,49.5,4.8,2937.88671875,1022.8,3825674,3858231,345,361
1752320599.7291667,2025-07-12T07:43:19.729167,8.2,115.20768737792969,8.946266174316406,24.4,4.8,1364.984375,1103.8,4073432,4070616,212,199
1752320629.864175,2025-07-12T07:43:49.864175,10.6,112.14441680908203,12.011123657226562,40.2,4.8,2869.1640625,1132.5,3613329,3617589,215,210
1752320659.9993985,2025-07-12T07:44:19.999398,8.1,115.3171157836914,8.838760375976562,23.3,4.8,1465.55078125,1011.5,4295376,4293125,206,195
1752320690.1384223,2025-07-12T07:44:50.138422,10.9,111.7807502746582,12.37527847290039,47.5,4.8,3189.5390625,1271.6,3364813,3367209,184,182
1752320720.2757406,2025-07-12T07:45:20.275741,10.6,112.21209335327148,11.94393539428711,50.5,4.8,3109.3515625,918.1,4620431,4617935,198,188
1752320750.4108245,2025-07-12T07:45:50.410825,11.1,111.59999465942383,12.556034088134766,39.2,4.8,2765.10546875,1351.3,3322155,3323679,205,201
1752320780.5602038,2025-07-12T07:46:20.560204,11.4,111.15804290771484,12.998046875,57.5,4.8,2773.9296875,915.6,7516236,7516434,614,601
