Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageEpsilon	StdEpsilon	MaxEpsilon	MinEpsilon	QVals	QTargets	LossQ	DeltaLossQ	StopIter
1	-2591.4098307291665	1163.083258699336	-825.215	-5809.742	158.16666666666666	0.14004903330150617	0.2626080022723719	1.0	0.01	-0.20610523729536717	-14.1453218460083	1056.548095703125	0.29833984375	79.0
2	-1785.455078125	1048.452113037755	-342.17416	-4460.0674	144.41666666666666	0.15251743952802696	0.2716574866744879	1.0	0.01	-0.3025044912795976	-18.975988388061523	964.3262329101562	1.91632080078125	79.0
3	-2547.8292643229165	1628.7016301336473	-1054.371	-9607.573	143.25	0.1536862910247785	0.2724611886876064	1.0	0.01	-1.1973848348482352	-19.540477752685547	436.4273986816406	5.22119140625	79.0
4	-2277.501953125	1867.6073820086847	498.81854	-8978.204	143.0	0.15393926056338028	0.2726341599568762	1.0	0.01	-5.129653572476526	-51.15400695800781	932.4823608398438	15.71343994140625	79.0
5	-2182.4147135416665	1027.8965171650307	-660.00757	-4297.766	142.5	0.1544478812964701	0.27298088017659033	1.0	0.01	-21.99594191696113	-117.1016616821289	999.8681640625	125.85736083984375	79.0
6	-2787.1276041666665	1923.6132667456834	-1308.1306	-9844.622	151.0	0.14626249525282117	0.2672287421467614	1.0	0.01	-66.15434027777778	-159.65992736816406	450.61767578125	96.94964599609375	79.0
7	-2713.2311197916665	1616.3244311296746	-720.9887	-7887.2104	149.0	0.14810388582246797	0.2685552313671806	1.0	0.01	-120.30616554054055	-284.7628173828125	3966.85107421875	1729.435302734375	79.0
8	-2611.8922526041665	1910.9883132382922	-586.1351	-8626.627	152.58333333333334	0.1448391940057638	0.2661901626633242	1.0	0.01	-193.3252989279824	-230.28369140625	1439.40087890625	1653.959228515625	79.0
9	-2319.6149088541665	1193.553098944492	-908.3478	-6059.8228	147.66666666666666	0.14935937361283735	0.26944869917076775	1.0	0.01	-266.51194957386366	-306.5450744628906	1411.5030517578125	118.5777587890625	79.0
10	-2424.8385416666665	1764.34596002787	-716.6094	-8194.964	143.0	0.14164320180113887	0.27449010907100013	1.0	0.01	-243.24563526995306	-394.4304504394531	2606.18115234375	635.9119873046875	79.0
11	-2639.8738606770835	2312.803421535576	-589.7554	-10192.882	149.25	0.13788899362187765	0.2669269842565179	1.0	0.01	-318.3215289488477	-450.6372985839844	1913.7161865234375	203.7384033203125	79.0
