timestamp,datetime,memory_percent,memory_available_gb,memory_used_gb,cpu_percent,disk_usage_percent,process_memory_mb,process_cpu_percent,network_bytes_sent,network_bytes_recv,network_packets_sent,network_packets_recv
1755536579.9523213,2025-08-18T13:02:59.952321,7.2,116.40591430664062,8.047477722167969,6.4,7.2,965.18359375,0.0,0,0,0,0
1755536610.0871234,2025-08-18T13:03:30.087123,8.9,114.30838012695312,10.131153106689453,3.4,7.2,1199.109375,2.2,336589,4608548,1891,3927
1755536640.2133145,2025-08-18T13:04:00.213315,9.8,113.1819839477539,11.24456787109375,8.2,7.2,1934.4140625,15.4,4028736,2805261,3628,2451
1755536670.3547425,2025-08-18T13:04:30.354743,9.8,113.15960693359375,11.267807006835938,10.7,7.2,1941.9453125,26.3,22872134,17371358,8234,3199
1755536700.4628644,2025-08-18T13:05:00.462864,9.8,113.20705795288086,11.222537994384766,12.0,7.2,1945.8984375,12.3,16268929,14653631,4140,2409
1755536730.5972388,2025-08-18T13:05:30.597239,9.7,113.29034423828125,11.136852264404297,11.9,7.2,1955.28515625,11.6,17103914,14463318,5069,2342
1755536760.7311218,2025-08-18T13:06:00.731122,9.7,113.36843872070312,11.059246063232422,6.3,7.2,1956.7421875,9.3,15131799,14107088,3362,2283
1755536790.864796,2025-08-18T13:06:30.864796,9.9,113.12226104736328,11.305767059326172,8.1,7.2,1957.1328125,9.9,14509441,13874525,2839,2158
1755536820.9809022,2025-08-18T13:07:00.980902,9.9,113.12559127807617,11.30108642578125,7.5,7.2,1957.03515625,8.9,6849604,1260222,6555,1604
1755536851.115281,2025-08-18T13:07:31.115281,10.1,112.88486862182617,11.545238494873047,6.9,7.2,1957.48046875,7.2,1758803,1322830,1630,1083
1755536881.2435875,2025-08-18T13:08:01.243587,9.8,113.25192260742188,11.177688598632812,7.5,7.2,1960.265625,8.5,2185355,1682325,1718,1133
1755536911.378374,2025-08-18T13:08:31.378374,9.7,113.27293014526367,11.16141128540039,10.1,7.2,1974.3515625,28.2,23855867,16940366,9536,3000
1755536941.5131335,2025-08-18T13:09:01.513134,10.0,112.97810363769531,11.455245971679688,6.9,7.2,1976.39453125,24.1,21952980,17264706,7465,3668
1755536971.6468327,2025-08-18T13:09:31.646833,9.8,113.23870849609375,11.192707061767578,8.1,7.2,1975.859375,9.4,7249999,1983112,6920,2571
1755537001.7810886,2025-08-18T13:10:01.781089,9.8,113.1854133605957,11.246517181396484,7.2,7.2,1974.86328125,6.4,14347843,14364925,2444,3153
1755537031.9149058,2025-08-18T13:10:31.914906,9.9,113.09167861938477,11.339790344238281,9.1,7.2,1975.59765625,9.4,27830518,26866286,4280,3555
1755537062.0557854,2025-08-18T13:11:02.055785,7.8,115.7758903503418,8.66592788696289,0.3,7.2,1976.5,12.3,14637332,14636895,1648,1674
1755537092.17791,2025-08-18T13:11:32.177910,7.7,115.78226470947266,8.660076141357422,0.3,7.2,1976.5,0.5,10291,11502,70,68
1755537122.3205268,2025-08-18T13:12:02.320527,7.7,115.78501892089844,8.656768798828125,0.3,7.2,1976.5,0.4,11387,13517,81,81
1755537152.4555511,2025-08-18T13:12:32.455551,7.8,115.72746276855469,8.711334228515625,5.3,7.2,1976.5,0.4,12522758,12526586,722,708
