Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter
67	-6899.5203125	1669.9378431546486	-4854.2783	-9539.502	145.0	12.066482503198685	161.0	129.0	-2198.2836805555557	371.9290852359418	-193.10847	-4497.5176	-0.003389214864000678	2073358.375	-0.0026509861927479506	-185117.625	0.622844934463501	-0.00989583320915699	0.02916666679084301	39.0
68	-4935.164453125	731.960962073798	-3541.3052	-5478.6313	141.0	19.099738218101315	173.0	117.0	-2110.8151785714285	469.8617912292325	-62.334934	-3671.669	-0.0005438195075839758	697151.9375	3.999675391241908e-05	-17322.6875	0.5981776118278503	-0.004196428693830967	0.0657142847776413	39.0
69	-5062.876171875	2599.40700930039	-1315.743	-8315.041	138.2	21.037110299792246	167.0	109.0	-2235.091836734694	480.8799514398505	-36.268177	-3105.7937	-0.0005516604287549853	1256193.125	-0.0025581219233572483	-19655.75	0.6026700735092163	0.0015488337958231568	0.05976676568388939	39.0
70	-7441.0046875	6021.074455610062	-1822.9386	-18845.566	169.0	53.82936001848805	269.0	115.0	-2121.588988095238	564.2702324579025	-76.19973	-4223.341	-0.00013975905312690884	7427366.5	-0.01061821635812521	-759943.5	0.5622648596763611	0.009747023694217205	0.09404762089252472	39.0
71	-4865.330078125	1954.3830740159412	-2716.2576	-8375.965	137.8	28.102668217404197	177.0	105.0	-2464.6703216374267	358.87414920938545	-1403.7664	-4545.057	0.003210164373740554	1274540.5	-0.004349836148321629	-56305.625	0.5952529907226562	0.006122075952589512	0.048245612531900406	39.0
72	-3917.86640625	2502.227008086996	-943.44507	-7620.7275	128.2	20.80768994716857	165.0	105.0	-2347.0159198113206	515.3547230462118	-0.3407936	-4173.124	-0.00046417079283855855	1201428.25	-0.006914142053574324	-83249.375	0.5898457169532776	0.0015723269898444414	0.1037735864520073	39.0
73	-4723.03984375	2513.9031007578633	-1793.0994	-8183.38	134.6	17.995554735388822	159.0	107.0	-2331.629865269461	565.3173979978344	-46.034584	-5747.2837	0.003374505089595914	1204485.625	-0.009400335140526295	-23856.875	0.5760785937309265	-0.009075598791241646	0.05988023802638054	39.0
74	-4937.144921875	1927.8906608000361	-2431.3923	-6782.927	133.4	13.469966229889925	145.0	107.0	-2446.0086858006043	457.23715147483557	-14.910541	-3530.1147	0.0005038785748183727	963395.3125	-0.007613775786012411	-32313.9375	0.5828865766525269	-0.005475830752402544	0.04229607433080673	39.0
75	-3599.50859375	1641.9756392833604	-1938.3136	-5696.912	121.4	15.768322365882016	143.0	103.0	-2108.827657807309	296.2187393265983	-60.566753	-3101.9897	0.0019120947690680623	909221.75	-0.00037197303026914597	-78416.375	0.5405413508415222	-0.003426079638302326	0.014950166456401348	39.0
76	-5389.821484375	3179.9610060502314	-340.4513	-8702.324	144.6	16.752312981626595	161.0	115.0	-2103.4321030640667	554.7104943937236	-14.056863	-2905.0132	-0.00038586818845942616	1685336.625	-0.01029878482222557	-64900.125	0.5490949153900146	0.0017409471329301596	0.1490250676870346	39.0
77	-1746.95078125	1002.0278439245089	-857.6988	-3213.44	129.4	9.83056470612987	145.0	117.0	-1536.3867795950155	315.56139954806764	-38.145035	-1941.6699	-0.0067846812307834625	755251.875	-0.003336101770401001	-106567.6875	0.49153274297714233	0.0009735202766023576	0.07788161933422089	39.0
78	-5936.58046875	2996.7908168572594	-1627.6461	-8852.295	153.4	26.45448903748426	183.0	109.0	-2221.5903871391074	503.72925277869945	-28.50661	-4138.509	0.003124693175777793	1973849.0	-0.008499250747263432	-27830.625	0.5240300893783569	0.00672572199255228	0.07874015718698502	39.0
79	-2333.3513671875	1699.4379659169674	-618.78644	-5538.8184	133.0	22.44994432064365	171.0	105.0	-1618.700378787879	389.2324381511527	-0.23114902	-3716.7095	-0.003598672803491354	737964.3125	6.286823190748692e-05	-61587.125	0.4818475842475891	-0.0008522727293893695	0.07727272808551788	39.0
80	-3401.184375	1809.7094241894195	-965.1858	-6289.058	140.2	8.447484688272228	149.0	125.0	-1739.667025862069	313.15168371173456	-49.725452	-3484.174	0.00031675826176069677	589259.75	-0.0026894197799265385	-14879.8125	0.47703662514686584	-0.0031429596710950136	0.028735632076859474	39.0
81	-5219.625390625	3161.9416819416515	-1454.5154	-10038.813	149.4	27.666585286338645	177.0	97.0	-2179.1241576819407	544.987885322461	-37.797115	-4046.6702	-0.00036043106229044497	1578666.125	-0.0012086292263120413	-26771.125	0.5316584706306458	0.0016004042699933052	0.0498652309179306	39.0
82	-1908.630078125	569.1194294697731	-1169.1438	-2665.1338	134.2	12.237647231621976	151.0	115.0	-1465.0800487987988	348.81951070869167	-40.653755	-2021.9261	0.0013609046582132578	501252.0	-0.008299259468913078	-79580.9375	0.45962047576904297	-0.004035285208374262	0.03453453630208969	39.0
83	-6335.051953125	1840.4690706447636	-2726.8943	-7726.7944	145.8	24.086509936840166	173.0	105.0	-2467.9302486187844	305.8455176440934	-212.61954	-3308.23	-0.002680513309314847	1383405.75	-0.0026707693468779325	-40717.75	0.5355710983276367	-0.0039709946140646935	0.06077348068356514	39.0
84	-3239.293359375	1626.0597160006148	-960.7455	-5349.934	143.4	27.199999820484834	187.0	107.0	-1796.355161516854	474.1866839504828	-0.016212523	-4229.664	0.0002496051602065563	472416.90625	-0.0037390002980828285	-25626.625	0.4900631904602051	0.004213483072817326	0.021067416295409203	39.0
85	-5420.84765625	2186.1818771547805	-2170.213	-7997.04	139.0	15.899685531481433	165.0	117.0	-2207.304166666667	447.84609157514194	-58.90486	-3466.184	-0.0011880847159773111	1003330.25	0.0002309854608029127	-29697.6875	0.5234615802764893	0.003351449267938733	0.1304347813129425	39.0
86	-4275.22890625	2671.907034310887	-1866.9224	-9452.018	128.6	16.46329294668711	159.0	109.0	-2076.6477272727275	450.6957352449933	-41.939606	-2817.764	0.00564347580075264	1162421.0	-0.008583353832364082	-7996.375	0.4896239638328552	-0.006367554888129234	0.05329153686761856	39.0
87	-3403.010546875	2229.620685228768	-1386.7942	-7640.0166	151.8	20.960915078724497	183.0	127.0	-1800.0376326259948	481.8295371993833	-52.036922	-2420.7322	-0.0010140404338017106	844883.5	0.0001756399287842214	-23154.125	0.45231500267982483	-0.005056365858763456	0.1100795790553093	39.0
88	-2342.7052734375	1266.5083497553421	-1408.9274	-4852.6304	139.4	21.143320227305242	177.0	113.0	-1443.8663294797689	458.0933090198831	-0.0005456805	-2776.5366	-0.00043878183350898325	335375.78125	-0.0010063424706459045	-27177.6875	0.37968894839286804	-0.004244942218065262	0.0708092451095581	39.0
89	-3836.337109375	1806.9793025931426	-1856.4302	-6586.116	144.2	10.99818211185944	163.0	131.0	-1817.9097416201118	454.3903276175696	-22.043434	-2411.7107	0.0006699571968056262	439730.5	-0.0035665950272232294	-7209.84375	0.45375677943229675	-0.006546787917613983	0.060055866837501526	39.0
90	-2823.9326171875	1765.7724088907948	-1128.387	-5552.6016	138.2	22.50688805156379	173.0	115.0	-1676.2182944606413	516.5957642813861	-0.25093475	-4246.701	-0.0015966732753440738	561115.0625	-0.004561678506433964	-33775.9375	0.403326153755188	0.0033709912095218897	0.04373177886009216	39.0
91	-3573.787109375	1429.674718248875	-1689.186	-5251.303	148.2	25.631230187751427	195.0	119.0	-1935.6052989130435	488.16194746879006	-0.27715296	-3058.9934	0.0020528933964669704	665774.1875	-0.0026044435799121857	-68256.0625	0.46508389711380005	-0.0055197011679410934	0.05298912897706032	39.0
92	-3718.795703125	2443.5495493236886	-612.948	-8053.098	130.2	18.998947596265037	165.0	109.0	-1731.6592492260063	461.47857672939244	-3.7165976	-2379.2554	0.0008309980039484799	677030.8125	-0.0038087547291070223	-6852.8125	0.4390382468700409	0.0001934984466060996	0.01702786423265934	39.0
93	-4379.224609375	2002.3998601677938	-1093.4216	-6780.8843	129.8	19.497692421556582	161.0	109.0	-1904.8581133540372	415.0901870124579	0.14196551	-3228.9124	-0.004470914136618376	735923.5625	-0.004937911871820688	-12140.5	0.464382141828537	-0.0025232918560504913	0.038819875568151474	39.0
94	-5693.49921875	3208.733332640779	-1357.8303	-10273.539	153.8	21.784398310846804	189.0	127.0	-1846.2490183246073	562.5310416100334	0.55813396	-3158.0374	0.000761399744078517	1747407.75	-0.002990927780047059	-127127.0	0.4208658039569855	0.0033540576696395874	0.06806282699108124	39.0
