Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageEpsilon	StdEpsilon	MaxEpsilon	MinEpsilon	QVals	QTargets	LossQ	DeltaLossQ	StopIter
1	-2591.4098307291665	1163.083258699336	-825.215	-5809.742	158.16666666666666	0.14004903330150617	0.2626080022723719	1.0	0.01	0.34380844617825423	-13.801029205322266	1057.193603515625	0.278076171875	79.0
2	-2571.646484375	2475.8177100370967	-784.2941	-13628.015	140.75	0.15625671495905075	0.27420275494992635	1.0	0.01	-0.0092832534598963	-26.76327896118164	1384.935546875	1.61328125	79.0
3	-2527.3426106770835	1868.9982165142196	-67.41361	-9779.102	150.08333333333334	0.1471003387945867	0.2678346926630521	1.0	0.01	-1.4545366213666853	-22.291168212890625	786.5172119140625	1.0206298828125	79.0
4	-2055.0559895833335	1010.5398309814414	-659.9721	-4135.798	140.16666666666666	0.1568697626719218	0.27461295512078415	1.0	0.01	-6.613504631362275	-37.32935333251953	767.7853393554688	23.0025634765625	79.0
5	-2362.5354817708335	984.58502256873	-869.32227	-5482.0117	149.16666666666666	0.14794854935430435	0.26844406219635736	1.0	0.01	-22.235106598003373	-82.28254699707031	647.8657836914062	27.446044921875	79.0
6	-2236.7490234375	1699.4380443742768	117.71558	-8890.065	142.91666666666666	0.15402377582758367	0.27269186777955284	1.0	0.01	-65.79237466970052	-76.3289794921875	858.3507080078125	87.74676513671875	79.0
7	-2113.693359375	1179.6486058709743	-84.58949	-6059.836	155.0	0.14272321560682155	0.2646244673359987	1.0	0.01	-73.72619893127705	-65.2215576171875	455.0067138671875	268.71026611328125	79.0
8	-2009.193359375	749.9225515567147	-754.15375	-4405.7563	146.25	0.15071857953577703	0.27040608694845314	1.0	0.01	-65.90555525674125	-134.31085205078125	1058.9171142578125	11.6229248046875	79.0
