Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageEpsilon	StdEpsilon	MaxEpsilon	MinEpsilon	QVals	QTargets	LossQ	DeltaLossQ	StopIter
1	-3799.7626953125	2370.413747288294	-217.0029	-6788.2637	215.0	1.0	0.0	1.0	1.0	-0.033207180344055745	-9.470245361328125	876.4823608398438	0.0	79.0
2	-5066.2470703125	3105.5253983826956	-267.97708	-9214.963	177.33333333333334	0.9906520446892723	0.002469088755353841	1.0	0.99	-0.021378499123009032	-33.599998474121094	3947.86181640625	0.0	79.0
3	-5962.083333333333	3658.219967871442	-3391.859	-13481.544	197.66666666666666	0.9899998551708157	1.7881393432617188e-07	0.99	0.99	-0.02799317311432402	-22.326187133789062	1960.3641357421875	0.0	79.0
4	-4677.261393229167	3897.870871813654	-917.62787	-11959.098	171.66666666666666	0.9899998307228088	1.7881393432617188e-07	0.99	0.99	-0.012354131788015366	-26.80592918395996	3828.212158203125	0.0	79.0
5	-2680.85302734375	3507.7088438656556	112.880066	-9481.389	178.0	0.9899998896539548	1.1920928955078125e-07	0.99	0.99	-0.03226588046258901	-11.93364429473877	1113.5196533203125	0.0	79.0
6	16879.138020833332	29651.748638711568	59092.652	-7386.955	425.6666666666667	0.9899998160321821	1.7881393432617188e-07	0.99	0.99	-0.0066462715903481285	35.2032585144043	7060.11328125	0.0	79.0
7	-5241.172200520833	4716.181930333053	-90.80451	-13829.537	170.66666666666666	0.9899998273268664	1.7881393432617188e-07	0.99	0.99	-0.00250731470074307	-28.8706111907959	3892.933349609375	0.0	79.0
8	-3481.6009114583335	2871.0627532907274	-702.14264	-9365.329	185.66666666666666	0.9899999294900722	5.960464477539063e-08	0.99	0.99	-0.0186259169871196	-16.140840530395508	1065.50732421875	0.0	79.0
9	-4900.731770833333	4820.169844863699	-475.7334	-13654.668	177.33333333333334	0.989999926157845	5.960464477539063e-08	0.99	0.99	-0.03390387911877695	-30.485300064086914	4434.4443359375	0.0	79.0
10	-2805.4088541666665	2873.898397647349	867.0606	-8121.9053	169.0	0.9899998013935392	1.7881393432617188e-07	0.99	0.99	-0.016926182640923396	-12.549402236938477	1586.16064453125	0.0	79.0
11	-4962.392252604167	2723.8449539820235	-1256.0278	-8833.638	206.0	0.9899998610581809	1.1920928955078125e-07	0.99	0.99	-0.019098405915547192	-32.39379119873047	3173.255126953125	0.0	79.0
12	-6555.587890625	4720.572846593938	-89.68563	-11808.646	185.66666666666666	0.9899999294900722	5.960464477539063e-08	0.99	0.99	0.007471187020036718	-36.992095947265625	5374.8779296875	0.0	79.0
13	-3287.0885416666665	2212.6160233232217	-1455.5419	-7945.002	187.33333333333334	0.9899998427716905	1.7881393432617188e-07	0.99	0.99	-0.015326757550452817	-20.581506729125977	1306.757080078125	0.0	79.0
14	-3995.39453125	2568.8312517563313	-1141.3674	-8664.525	171.66666666666666	0.9899998307228088	1.7881393432617188e-07	0.99	0.99	-0.010717611759901047	-24.580829620361328	1986.1806640625	0.0	79.0
15	-2096.1243489583335	1785.5157051488889	207.99066	-4600.63	178.0	0.9899998896539548	1.1920928955078125e-07	0.99	0.99	-0.0216916671580514	-15.022989273071289	1158.1181640625	0.0	79.0
16	-4505.424153645833	2498.2048221339523	-2164.8447	-8120.795	174.0	0.9899998776944846	1.1920928955078125e-07	0.99	0.99	0.003315253983572958	-28.236328125	4673.302734375	0.0	79.0
17	-2063.3102213541665	1014.6191403674583	-1024.1909	-3731.6865	183.0	0.9899998479710393	1.7881393432617188e-07	0.99	0.99	-0.016225014850770162	-15.31103515625	919.5658569335938	0.0	79.0
18	-3405.1015625	3525.537311295022	-491.27997	-10352.764	185.33333333333334	0.9899999470219258	5.960464477539063e-08	0.99	0.99	-0.015907063406587294	-25.232555389404297	2993.9765625	0.0	79.0
19	-2521.7732747395835	4099.7217791780295	458.44196	-11501.363	159.0	0.9899998274533558	1.7881393432617188e-07	0.99	0.99	-0.006480561027043983	-9.8007230758667	1318.9400634765625	0.0	79.0
20	-4032.32421875	4371.493566276862	-408.91583	-11133.993	177.33333333333334	0.989999926157845	5.960464477539063e-08	0.99	0.99	-0.02268925686639739	-24.564376831054688	3379.378173828125	0.0	79.0
21	-4406.2509765625	5249.347388009294	-136.12756	-12575.59	165.33333333333334	0.9899998910528651	1.1920928955078125e-07	0.99	0.99	0.008429620135386624	-24.627527236938477	3261.96435546875	0.0	79.0
22	-3401.7760416666665	3360.3993810260113	-256.32352	-10289.36	192.66666666666666	0.9899998938519021	1.1920928955078125e-07	0.99	0.99	-0.01584307794985564	-20.99368667602539	2582.5087890625	0.0	79.0
23	-5868.875651041667	4303.608408456017	-687.924	-12354.942	182.0	0.9899999010848296	1.1920928955078125e-07	0.99	0.99	-0.0041404437843168196	-29.55078887939453	3288.924072265625	0.0	79.0
24	-5298.240234375	3831.495443470256	62.936687	-11542.888	195.0	0.9899998825440293	1.1920928955078125e-07	0.99	0.99	-0.008261768268965363	-37.88719177246094	5043.01318359375	0.0	79.0
25	-1735.2923177083333	1126.798377409789	311.1522	-2953.195	183.66666666666666	0.9899998128849224	1.7881393432617188e-07	0.99	0.99	-0.013981539837635346	-6.960116863250732	306.8052978515625	0.0	79.0
26	-5070.297200520833	3530.0557124970896	-543.50714	-9727.209	190.0	0.9899998148492615	1.7881393432617188e-07	0.99	0.99	-0.030382486037266107	-19.101919174194336	2499.5546875	0.0	79.0
