process_timestamp,process_pid,process_process_name,process_cpu_percent,process_cpu_percent_per_core,process_logical_cpu_count,process_cpu_times_user,process_cpu_times_system,process_num_threads,system_timestamp,system_cpu_percent,system_cpu_percent_per_core,system_cpu_count,system_load_avg_1m
2025-07-23T09:50:15.759236,71918,python,544.0,17.0,32,5.91,0.28,90,2025-07-23T09:50:15.861090,0.0,"[50.0, 10.0, 0.0, 90.9, 30.0, 50.0, 100.0, 0.0, 22.2, 20.0, 100.0, 0.0, 0.0, 100.0, 0.0, 90.0, 30.0, 20.0, 36.4, 22.2, 50.0, 50.0, 100.0, 100.0, 50.0, 100.0, 100.0, 100.0, 70.0, 100.0, 60.0, 40.0]",32,9.5361328125
2025-07-23T09:50:16.366880,71918,python,110.2,3.44375,32,6.54,0.32,90,2025-07-23T09:50:16.467690,55.7,"[80.0, 100.0, 80.0, 100.0, 80.0, 100.0, 100.0, 80.0, 80.0, 100.0, 100.0, 72.7, 90.0, 80.0, 80.0, 100.0, 81.8, 100.0, 81.8, 88.9, 100.0, 90.0, 77.8, 100.0, 100.0, 100.0, 100.0, 100.0, 80.0, 81.8, 100.0, 81.8]",32,9.5322025-07-22025-07-23T09:50:16.968328,71918,python,101.4,3.16875,32,7.13,0.34,90,2025-07-23T09:50:17.069648,60.9,"[30.0, 40.0, 10.0, 88.9, 70.0, 36.4, 0.0, 100.0, 27.3, 63.6, 80.0, 0.0, 9.1, 100.0, 40.0, 50.0, 63.6, 33.3, 54.5, 50.0, 60.0, 50.0, 81.8, 70.0, 70.0, 90.0, 66.7, 100.0, 100.0, 80.0, 80.0, 50.0]",32,9.532025-07-232025-07-23T09:50:17.570591,71918,python,106.3,3.321875,32,7.75,0.36,90,2025-07-23T09:50:17.671611,57.1,"[30.0, 50.0, 10.0, 90.0, 100.0, 0.0, 0.0, 100.0, 70.0, 9.1, 0.0, 100.0, 10.0, 90.9, 0.0, 90.0, 50.0, 30.0, 30.0, 55.6, 50.0, 36.4, 60.0, 77.8, 70.0, 36.4, 77.8, 70.0, 70.0, 100.0, 77.8, 100.0]",32,9.532025-07-232025-07-23T09:50:18.171972,71918,python,103.1,3.221875,32,8.36,0.37,90,2025-07-23T09:50:18.272996,53.6,"[10.0, 90.9, 36.4, 40.0, 9.1, 90.0, 80.0, 0.0, 60.0, 0.0, 9.1, 100.0, 0.0, 100.0, 70.0, 0.0, 30.0, 33.3, 50.0, 11.1, 36.4, 25.0, 40.0, 36.4, 30.0, 100.0, 100.0, 100.0, 90.0, 100.0, 100.0, 100.0]",32,102025-07-23T09:2025-07-23T09:50:18.774048,71918,python,106.3,3.321875,32,8.99,0.38,90,2025-07-23T09:50:18.875303,53.5,"[10.0, 88.9, 0.0, 100.0, 80.0, 10.0, 10.0, 90.0, 100.0, 0.0, 0.0, 90.9, 0.0, 100.0, 0.0, 100.0, 44.4, 27.3, 30.0, 50.0, 60.0, 63.6, 30.0, 66.7, 22.2, 100.0, 100.0, 30.0, 30.0, 100.0, 88.9, 90.9]",3222025-07-23T09:502025-07-23T09:50:19.375773,71918,python,106.4,3.325,32,9.6,0.41,90,2025-07-23T09:50:19.502821,53.9,"[58.3, 27.3, 0.0, 100.0, 83.3, 9.1, 83.3, 0.0, 83.3, 0.0, 0.0, 90.9, 8.3, 100.0, 8.3, 100.0, 45.5, 27.3, 33.3, 16.7, 10.0, 10.0, 90.9, 100.0, 41.7, 100.0, 66.7, 41.7, 100.0, 100.0, 27.3, 100.0]",32,1022025-07-23T092025-07-23T09:50:20.004730,71918,python,111.4,3.48125,32,10.27,0.44,90,2025-07-23T09:50:20.105991,54.2,"[20.0, 81.8, 70.0, 30.0, 20.0, 88.9, 11.1, 100.0, 30.0, 80.0, 36.4, 80.0, 50.0, 44.4, 40.0, 63.6, 60.0, 70.0, 70.0, 60.0, 70.0, 60.0, 100.0, 90.0, 75.0, 100.0, 100.0, 100.0, 63.6, 100.0, 55.6, 90.0]",32,102025-07-23T09:2025-07-23T09:50:20.607154,71918,python,109.5,3.421875,32,10.91,0.47,90,2025-07-23T09:50:20.712991,55.1,"[60.0, 30.0, 0.0, 100.0, 30.0, 22.2, 90.9, 0.0, 0.0, 88.9, 30.0, 30.0, 0.0, 100.0, 45.5, 40.0, 30.0, 50.0, 22.2, 33.3, 70.0, 70.0, 50.0, 30.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 54.5, 27.3]",2025-07-23T09:50:202025-07-23T09:50:21.215004,71918,python,108.7,3.396875,32,11.54,0.49,90,2025-07-23T09:50:21.317372,53.6,"[90.0, 18.2, 0.0, 90.0, 0.0, 100.0, 90.0, 10.0, 54.5, 10.0, 10.0, 88.9, 11.1, 70.0, 0.0, 88.9, 40.0, 22.2, 33.3, 27.3, 40.0, 88.9, 20.0, 54.5, 44.4, 100.0, 20.0, 100.0, 100.0, 60.0, 100.0, 12025-07-23T09:50:21.4355322025-07-23T09:50:21.817779,71918,python,104.4,3.2625,32,12.15,0.51,90,2025-07-23T09:50:21.919917,53.1,"[72.7, 10.0, 72.7, 10.0, 60.0, 54.5, 0.0, 100.0, 100.0, 0.0, 50.0, 0.0, 20.0, 60.0, 0.0, 90.9, 44.4, 40.0, 20.0, 40.0, 40.0, 55.6, 45.5, 90.0, 30.0, 81.8, 81.8, 100.0, 100.0, 90.0, 60.0, 12025-07-23T09:50:22.0376602025-07-23T09:50:22.420773,71918,python,107.8,3.36875,32,12.77,0.54,90,2025-07-23T09:50:22.522360,53.0,"[70.0, 20.0, 0.0, 100.0, 0.0, 100.0, 45.5, 0.0, 90.9, 0.0, 0.0, 90.0, 10.0, 90.0, 0.0, 100.0, 50.0, 20.0, 60.0, 22.2, 30.0, 20.0, 80.0, 11.1, 27.3, 100.0, 100.0, 100.0, 100.0, 100.0, 62.5, 72025-07-23T09:50:22.639022025-07-23T09:50:23.023266,71918,python,109.6,3.425,32,13.4,0.57,90,2025-07-23T09:50:23.125730,53.3,"[0.0, 100.0, 0.0, 90.9, 0.0, 90.0, 0.0, 100.0, 0.0, 100.0, 0.0, 100.0, 20.0, 55.6, 0.0, 100.0, 30.0, 45.5, 30.0, 45.5, 70.0, 40.0, 50.0, 70.0, 36.4, 100.0, 100.0, 0.0, 100.0, 66.7, 63.6, 1002025-07-23T09:50:23.24112025-07-23T09:50:23.626270,71918,python,106.1,3.315625,32,14.02,0.59,90,2025-07-23T09:50:23.727704,55.3,"[10.0, 100.0, 90.0, 0.0, 88.9, 0.0, 20.0, 70.0, 100.0, 0.0, 90.0, 0.0, 50.0, 0.0, 0.0, 90.0, 54.5, 44.4, 33.3, 33.3, 33.3, 33.3, 60.0, 36.4, 90.9, 70.0, 100.0, 90.0, 63.6, 100.0, 100.0, 1002025-07-23T09:50:23.84312025-07-23T09:50:24.228257,71918,python,108.0,3.375,32,14.65,0.61,90,2025-07-23T09:50:24.332349,53.7,"[44.4, 54.5, 33.3, 54.5, 50.0, 27.3, 0.0, 100.0, 0.0, 90.9, 30.0, 50.0, 0.0, 100.0, 18.2, 90.0, 54.5, 40.0, 60.0, 40.0, 45.5, 70.0, 72.7, 100.0, 100.0, 100.0, 100.0, 72.7, 44.4, 45.5, 100.0, 6622025-07-23T09:50:24.4452025-07-23T09:50:24.834230,71918,python,107.4,3.35625,32,15.27,0.64,90,2025-07-23T09:50:24.936306,54.4,"[0.0, 100.0, 80.0, 0.0, 90.0, 0.0, 0.0, 100.0, 100.0, 0.0, 66.7, 18.2, 100.0, 0.0, 88.9, 0.0, 40.0, 27.3, 27.3, 63.6, 50.0, 27.3, 11.1, 20.0, 100.0, 100.0, 100.0, 100.0, 40.0, 100.0, 100.0,22025-07-23T09:50:25.0481912025-07-23T09:50:25.447421,71918,python,106.0,3.3125,32,15.9,0.65,90,2025-07-23T09:50:25.549590,53.1,"[70.0, 0.0, 9.1, 100.0, 0.0, 100.0, 0.0, 100.0, 55.6, 44.4, 9.1, 100.0, 0.0, 100.0, 0.0, 100.0, 20.0, 30.0, 50.0, 11.1, 30.0, 44.4, 80.0, 100.0, 100.0, 50.0, 10.0, 100.0, 66.7, 100.0, 20.0, 90.2025-07-23T09:50:25.6722025-07-23T09:50:26.050173,71918,python,106.0,3.3125,32,16.52,0.68,90,2025-07-23T09:50:26.153466,57.8,"[10.0, 81.8, 0.0, 100.0, 9.1, 100.0, 0.0, 90.0, 0.0, 100.0, 0.0, 90.0, 100.0, 0.0, 90.0, 0.0, 80.0, 33.3, 20.0, 18.2, 18.2, 100.0, 100.0, 18.2, 100.0, 100.0, 10.0, 100.0, 80.0, 30.0, 27.3, 40.0]",322025-07-23T09:50:2025-07-23T09:50:26.653816,71918,python,109.3,3.415625,32,17.16,0.7,90,2025-07-23T09:50:26.754687,55.5,"[10.0, 100.0, 0.0, 100.0, 18.2, 90.0, 0.0, 90.9, 54.5, 0.0, 9.1, 90.9, 0.0, 100.0, 40.0, 70.0, 77.8, 63.6, 22.2, 30.0, 80.0, 100.0, 60.0, 70.0, 20.0, 11.1, 100.0, 100.0, 44.4, 100.0, 20.0, 50.0]",32,12025-07-23T09:52025-07-23T09:50:27.255423,71918,python,108.0,3.375,32,17.78,0.73,90,2025-07-23T09:50:27.356793,53.3,"[18.2, 100.0, 54.5, 40.0, 9.1, 90.0, 40.0, 63.6, 0.0, 88.9, 44.4, 0.0, 40.0, 55.6, 10.0, 80.0, 50.0, 45.5, 45.5, 40.0, 33.3, 55.6, 100.0, 54.5, 50.0, 50.0, 100.0, 70.0, 90.0, 66.7, 100.0, 66.7]",32,122025-07-23T09:2025-07-23T09:50:27.857434,71918,python,106.3,3.321875,32,18.4,0.75,90,2025-07-23T09:50:27.959150,53.5,"[0.0, 100.0, 81.8, 0.0, 0.0, 90.0, 100.0, 9.1, 0.0, 90.0, 80.0, 0.0, 10.0, 100.0, 0.0, 90.9, 33.3, 30.0, 27.3, 20.0, 50.0, 63.6, 80.0, 100.0, 100.0, 33.3, 100.0, 10.0, 100.0, 22.2, 100.0, 55.6]",32,12.762025-07-23T2025-07-23T09:50:28.459720,71918,python,104.6,3.26875,32,19.01,0.77,90,2025-07-23T09:50:28.561442,52.9,"[40.0, 45.5, 0.0, 100.0, 30.0, 55.6, 90.9, 0.0, 50.0, 0.0, 45.5, 10.0, 0.0, 100.0, 10.0, 90.9, 60.0, 30.0, 63.6, 36.4, 40.0, 66.7, 100.0, 33.3, 90.0, 100.0, 100.0, 80.0, 30.0, 33.3, 90.0, 100.0]",322025-07-23T092025-07-23T09:50:29.062426,71918,python,107.9,3.371875,32,19.63,0.8,90,2025-07-23T09:50:29.164636,56.1,"[90.9, 0.0, 50.0, 10.0, 60.0, 0.0, 20.0, 50.0, 80.0, 10.0, 9.1, 100.0, 0.0, 100.0, 0.0, 100.0, 33.3, 27.3, 55.6, 20.0, 10.0, 0.0, 18.2, 90.0, 100.0, 100.0, 100.0, 100.0, 63.6, 100.0, 66.7, 100.0]",2025-07-23T09:52025-07-23T09:50:29.665716,71918,python,109.5,3.421875,32,20.25,0.84,90,2025-07-23T09:50:29.766457,54.1,"[18.2, 90.0, 88.9, 0.0, 50.0, 40.0, 66.7, 0.0, 100.0, 9.1, 0.0, 100.0, 0.0, 100.0, 40.0, 20.0, 36.4, 40.0, 54.5, 11.1, 40.0, 30.0, 22.2, 100.0, 100.0, 100.0, 0.0, 100.0, 10.0, 100.0, 100.0, 100.0]",32025-07-23T09:2025-07-23T09:50:30.267325,71918,python,109.6,3.425,32,20.88,0.87,90,2025-07-23T09:50:30.369506,52.9,"[63.6, 55.6, 0.0, 100.0, 20.0, 36.4, 10.0, 90.0, 70.0, 20.0, 0.0, 100.0, 11.1, 80.0, 0.0, 100.0, 55.6, 33.3, 11.1, 30.0, 30.0, 22.2, 22.2, 100.0, 20.0, 66.7, 100.0, 100.0, 100.0, 100.0, 100.0, 40.2025-07-23T09:50:302025-07-23T09:50:30.870289,71918,python,106.1,3.315625,32,21.5,0.89,90,2025-07-23T09:50:30.971313,52.9,"[50.0, 9.1, 9.1, 100.0, 100.0, 0.0, 90.0, 0.0, 0.0, 90.9, 11.1, 90.9, 100.0, 0.0, 0.0, 100.0, 30.0, 36.4, 33.3, 20.0, 40.0, 22.2, 30.0, 20.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.02025-07-23T09:50:31.099505,71812025-07-23T09:50:31.471873,71918,python,103.1,3.221875,32,22.11,0.9,90,2025-07-23T09:50:31.573010,54.9,"[0.0, 100.0, 10.0, 90.0, 0.0, 90.0, 0.0, 100.0, 88.9, 0.0, 60.0, 0.0, 90.9, 0.0, 0.0, 100.0, 44.4, 50.0, 30.0, 60.0, 33.3, 44.4, 22.2, 100.0, 60.0, 66.7, 100.0, 90.0, 50.0, 50.0, 100.2025-07-23T09:50:31.701292025-07-23T09:50:32.073436,71918,python,106.4,3.325,32,22.72,0.93,90,2025-07-23T09:50:32.174662,53.4,"[11.1, 90.9, 60.0, 0.0, 0.0, 100.0, 90.0, 10.0, 66.7, 0.0, 0.0, 100.0, 27.3, 70.0, 30.0, 72.7, 40.0, 50.0, 50.0, 22.2, 33.3, 44.4, 30.0, 40.0, 100.0, 100.0, 88.9, 88.9, 90.0, 100.0, 40.2025-07-23T09:50:32.303162025-07-23T09:50:32.680574,71918,python,107.7,3.365625,32,23.34,0.96,90,2025-07-23T09:50:32.782756,53.4,"[0.0, 100.0, 0.0, 100.0, 55.6, 9.1, 0.0, 90.0, 0.0, 90.0, 0.0, 100.0, 50.0, 37.5, 0.0, 90.0, 30.0, 33.3, 22.2, 30.0, 22.2, 36.4, 33.3, 80.0, 100.0, 50.0, 100.0, 70.0, 50.0, 100.0, 100.02025-07-23T09:50:32.90572025-07-23T09:50:33.283176,71918,python,108.9,3.403125,32,23.96,1.0,90,2025-07-23T09:50:33.384082,53.4,"[60.0, 22.2, 88.9, 0.0, 10.0, 80.0, 90.9, 0.0, 72.7, 20.0, 9.1, 90.0, 0.0, 100.0, 0.0, 100.0, 25.0, 20.0, 40.0, 40.0, 55.6, 33.3, 60.0, 66.7, 63.6, 100.0, 70.0, 100.0, 11.1, 70.0, 100.2025-07-23T09:50:33.507761,7182025-07-23T09:50:33.884519,71918,python,108.1,3.378125,32,24.58,1.03,90,2025-07-23T09:50:33.989724,57.1,"[12.5, 80.0, 27.3, 60.0, 44.4, 70.0, 0.0, 91.7, 9.1, 100.0, 44.4, 30.0, 54.5, 50.0, 9.1, 100.0, 37.5, 44.4, 44.4, 60.0, 80.0, 90.9, 33.3, 100.0, 100.0, 70.0, 63.6, 70.0, 100.0, 80.0, 100.0,2025-07-23T09:50:34.111089,72025-07-23T09:50:34.490204,71918,python,109.0,3.40625,32,25.2,1.07,90,2025-07-23T09:50:34.591692,55.7,"[0.0, 100.0, 10.0, 18.2, 0.0, 90.9, 44.4, 50.0, 70.0, 0.0, 100.0, 0.0, 60.0, 44.4, 0.0, 90.0, 22.2, 30.0, 30.0, 37.5, 20.0, 90.0, 50.0, 100.0, 20.0, 100.0, 100.0, 100.0, 60.0, 100.0, 44.4, 102025-07-23T09:50:34.713842025-07-23T09:50:35.092568,71918,python,107.9,3.371875,32,25.83,1.09,90,2025-07-23T09:50:35.193800,54.0,"[70.0, 0.0, 10.0, 100.0, 45.5, 30.0, 0.0, 90.0, 0.0, 90.9, 10.0, 80.0, 9.1, 100.0, 20.0, 88.9, 12.5, 50.0, 50.0, 90.0, 30.0, 60.0, 100.0, 44.4, 36.4, 40.0, 100.0, 81.8, 40.0, 100.0, 100.0, 2025-07-23T09:50:35.3155472025-07-23T09:50:35.694608,71918,python,104.7,3.271875,32,26.44,1.11,90,2025-07-23T09:50:35.795639,55.6,"[36.4, 55.6, 10.0, 81.8, 40.0, 11.1, 10.0, 88.9, 10.0, 80.0, 100.0, 0.0, 20.0, 50.0, 0.0, 90.9, 33.3, 33.3, 33.3, 50.0, 44.4, 63.6, 81.8, 66.7, 90.0, 55.6, 100.0, 80.0, 37.5, 100.0, 100.2025-07-23T09:50:35.917200,7182025-07-23T09:50:36.296461,71918,python,108.0,3.375,32,27.07,1.14,90,2025-07-23T09:50:36.397401,54.5,"[22.2, 11.1, 20.0, 80.0, 0.0, 100.0, 33.3, 62.5, 11.1, 80.0, 90.0, 0.0, 0.0, 100.0, 9.1, 100.0, 20.0, 12.5, 40.0, 20.0, 11.1, 20.0, 50.0, 11.1, 100.0, 22.2, 54.5, 100.0, 100.0, 50.0, 102025-07-23T09:50:36.518537,718172025-07-23T09:50:36.898286,71918,python,106.3,3.321875,32,27.69,1.15,90,2025-07-23T09:50:36.999239,50.5,"[54.5, 44.4, 88.9, 0.0, 9.1, 100.0, 60.0, 0.0, 100.0, 0.0, 88.9, 0.0, 10.0, 80.0, 0.0, 90.9, 30.0, 36.4, 55.6, 30.0, 20.0, 40.0, 72.7, 30.0, 40.0, 20.0, 88.9, 100.0, 70.0, 100.0, 552025-07-23T09:50:37.122059,7182025-07-23T09:50:37.499934,71918,python,104.8,3.275,32,28.3,1.17,90,2025-07-23T09:50:37.601719,49.2,"[0.0, 100.0, 70.0, 25.0, 77.8, 0.0, 66.7, 0.0, 100.0, 0.0, 9.1, 90.0, 55.6, 0.0, 0.0, 100.0, 27.3, 40.0, 11.1, 60.0, 30.0, 30.0, 18.2, 22.2, 11.1, 90.0, 22.2, 20.0, 44.4, 90.0, 70.0, 100.0]",32,13.27001953125
2025-07-23T09:50:38.103540,71918,python,109.5,3.421875,32,28.93,1.2,90,2025-07-23T09:50:38.206016,40.9,"[18.2, 100.0, 0.0, 90.0, 60.0, 0.0, 80.0, 9.1, 72.7, 0.0, 0.0, 100.0, 0.0, 90.0, 50.0, 0.0, 11.1, 10.0, 18.2, 27.3, 20.0, 20.0, 20.0, 20.0, 0.0, 30.0, 18.2, 30.0, 0.0, 60.0, 100.0, 90.0]",32,20.05517578125
2025-07-23T09:50:38.706547,71918,python,109.2,3.4125,32,29.56,1.23,90,2025-07-23T09:50:38.807983,29.7,"[9.1, 10.0, 66.7, 0.0, 11.1, 22.2, 30.0, 0.0, 0.0, 100.0, 66.7, 0.0, 0.0, 100.0, 81.8, 0.0, 27.3, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 9.1, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 9.1]",32,20.05517578125
2025-07-23T09:50:39.312785,71918,python,109.0,3.40625,32,30.19,1.26,90,2025-07-23T09:50:39.415170,17.0,"[11.1, 33.3, 36.4, 10.0, 40.0, 9.1, 60.0, 0.0, 55.6, 0.0, 54.5, 0.0, 0.0, 100.0, 11.1, 45.5, 10.0, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0, 0.0, 9.1, 0.0, 10.0, 9.1, 11.1, 0.0, 0.0, 0.0]",32,20.05517578125
