Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter
22	-3348.47890625	1757.517169190674	-741.37085	-5600.0522	115.0	5.513619500836088	123.0	109.0	-503.012774122807	158.0734006719663	-26.72183	-1411.1932	-0.00035514539922587574	1981143.375	0.0016068776603788137	-110428.0	0.6695680618286133	-0.001535087707452476	0.07017543911933899	39.0
23	-5880.2109375	2157.860143753529	-3063.4475	-9167.195	131.4	18.56448261192424	161.0	111.0	-645.9457438650306	198.86827036270824	-257.20773	-1755.735	0.004766420926898718	5973666.0	-0.003817557357251644	-368347.5	0.675598680973053	0.00699769938364625	0.05521472543478012	39.0
24	-6390.616015625	2484.563060177785	-3520.2188	-10469.652	146.6	22.782448099496463	177.0	115.0	-711.8287688873627	241.22110371839543	-115.21785	-1594.161	0.0035368185490369797	6384665.5	-0.007688150741159916	-464280.0	0.6784689426422119	0.001030219835229218	0.07692307978868484	39.0
25	-2714.5802734375	1534.3685997829857	-802.1869	-5311.8145	123.4	12.158947423251991	141.0	111.0	-642.2566380718954	194.1984700033293	-17.653185	-1811.1992	0.0014632706297561526	985490.8125	-0.0040692538022994995	-46530.0625	0.6713892817497253	-0.0029616013634949923	0.0555555559694767	39.0
26	-6641.334375	2601.829202695673	-3001.525	-10673.274	145.8	9.846827086026716	161.0	135.0	-881.1780041436464	258.6666512407202	-94.48818	-1661.5315	-0.002405291423201561	6071971.5	0.0008314462611451745	-465291.5	0.6670099496841431	0.005438535939902067	0.08425414562225342	39.0
27	-5517.9546875	3822.5490971340055	-551.6488	-9968.938	139.0	21.83575050232989	173.0	109.0	-987.2798913043479	372.2865344974432	-56.500576	-2860.4673	0.0018961526220664382	5625632.5	-0.009612208232283592	-417408.5	0.6679825186729431	0.002989130327478051	0.11159420013427734	39.0
28	-8957.3125	4547.236171566196	-3465.7231	-14665.441	151.0	20.89976076418101	183.0	123.0	-1256.8665	419.51345786915266	-102.08167	-2809.9985	0.0015657775802537799	11492979.0	-0.002335064811632037	-1280080.0	0.6522530913352966	-0.0018333332845941186	0.052000001072883606	39.0
29	-6497.848046875	1642.2032760897782	-3955.9167	-8593.766	140.2	17.371240881572767	161.0	117.0	-1391.3301005747126	334.40638777378047	-285.01132	-3220.0188	0.0006241873488761485	3576405.75	-0.007641742005944252	-387629.25	0.6402000188827515	-0.0014367816038429737	0.010057471692562103	39.0
30	-4245.39453125	2219.055474745956	-889.42865	-7041.148	130.6	17.223240538540868	151.0	103.0	-1343.8342978395062	415.4942616709423	-16.963522	-3108.8176	9.538435551803559e-05	1710250.625	-0.005856634117662907	-65210.875	0.655951201915741	-0.00704089505597949	0.023148147389292717	39.0
31	-6712.17265625	3037.0677964115325	-2729.4998	-11676.967	151.0	17.481418706729727	169.0	129.0	-1486.3185	531.1599784120286	-613.35626	-3161.9707	0.000523059512488544	4507971.0	-0.003096361178904772	-356619.75	0.6667125821113586	-0.003083333373069763	0.0560000017285347	39.0
32	-6780.16875	3607.7186143046133	-1602.7584	-10617.036	139.8	29.707912390367486	181.0	105.0	-1807.9297550432277	497.19612676751865	-22.878386	-3124.5159	0.0010849268874153495	4721290.5	-0.008204246871173382	-400827.0	0.646696925163269	-0.004592939279973507	0.03746397793292999	39.0
33	-7898.39609375	3677.4452001355507	-3568.624	-13843.967	151.8	21.414013190840713	179.0	125.0	-1960.3620689655172	673.9527331142359	-764.0827	-4087.9565	-0.0017809368437156081	5114673.5	-0.004354262258857489	-527251.5	0.6426677107810974	-0.00024867375032044947	0.04509283974766731	39.0
34	-4572.25625	2170.2609059742103	-1972.7775	-7342.5586	127.8	17.645396276809002	153.0	107.0	-1859.945977917981	471.13378249650464	-202.0856	-4624.7695	-0.0015520191518589854	1809097.5	-0.00343825900927186	-20801.25	0.6486968398094177	-0.01005520485341549	0.014195583760738373	39.0
35	-4085.24765625	2300.8175068874975	-1179.3961	-8059.283	129.8	23.68459229350117	175.0	107.0	-1965.9899068322982	553.4661867501721	-23.330944	-4055.9995	0.001922669936902821	1131628.5	-0.005734088830649853	-14369.5	0.6354093551635742	-0.00611413037404418	0.09161490947008133	39.0
36	-5196.5890625	2870.2139293091027	-2703.7788	-10757.378	141.4	31.429921116767854	183.0	105.0	-2024.8452635327635	643.3502765582513	-646.581	-5317.959	0.0010931540746241808	2138947.75	-0.003177082631736994	-27960.0	0.6521120071411133	0.0008012820617295802	0.022792022675275803	39.0
37	-6107.87578125	1426.4823167498432	-3643.2383	-7772.843	156.2	23.033887230285295	175.0	111.0	-2028.8073453608247	608.4375460330176	-203.12657	-4511.054	0.0003481009625829756	2258712.0	-0.007324868347495794	-79706.0	0.6479250192642212	-0.0016913659637793899	0.048969071358442307	39.0
38	-4912.04375	2076.270213628274	-1568.4211	-6745.358	143.4	26.725268758880144	179.0	111.0	-1896.7099719101125	531.1585387230699	-669.89996	-4727.0576	-0.0002667140506673604	1497447.0	-0.002185479272156954	-35227.375	0.65423983335495	-0.005266854073852301	0.13623595237731934	39.0
39	-6595.390625	3036.5502795112748	-2186.3813	-9344.057	150.6	24.212393319008655	177.0	113.0	-2224.904913101604	658.0596335313559	-32.315945	-4761.6504	0.0008181521552614868	3412789.75	-0.006814225111156702	-134508.25	0.6495111584663391	0.0029244653414934874	0.12165775150060654	39.0
40	-6938.68828125	3015.0789044401477	-3678.6216	-11534.047	149.4	23.778983137689046	183.0	109.0	-2314.751010781671	698.8653106085376	-729.5199	-5565.1685	0.007895500399172306	3163242.5	-0.009359361603856087	-150338.5	0.6441939473152161	0.004969676490873098	0.07412398606538773	39.0
41	-5883.988671875	3831.569495650575	-2883.6477	-13218.274	135.8	28.10266908614954	173.0	103.0	-2472.1615356083084	694.1835842662144	-24.418037	-5561.943	-0.00128415715880692	3103313.25	-0.006875741295516491	-49420.0	0.6401222944259644	0.005192878190428019	0.21513353288173676	39.0
42	-4225.028515625	1530.0103921215698	-1424.0276	-5571.552	130.6	21.256528179229434	167.0	107.0	-2339.9768518518517	560.2389922123073	-46.2039	-6039.926	-0.0015713535249233246	1180702.5	-0.002995905466377735	-92786.125	0.630078136920929	-0.00212191347964108	0.18672838807106018	39.0
43	-5129.79296875	1116.1169293582102	-3702.316	-6508.2935	146.2	11.906301263013003	163.0	127.0	-2107.096074380165	487.05153278917675	-72.951256	-5202.968	0.0017673792317509651	1067258.625	-0.005078864749521017	-20210.625	0.6525174975395203	-0.003701790701597929	0.04683195427060127	39.0
44	-5811.00234375	1824.1998793991847	-2522.9795	-7618.494	165.8	27.058454518643522	215.0	139.0	-2152.390776699029	618.5851064975478	-104.80314	-3395.4731	-0.0012311978498473763	1471082.25	0.0008678910089656711	-28765.5	0.6365063190460205	-0.005233616568148136	0.05703883618116379	39.0
45	-2997.711328125	1208.9309326839148	-1417.8805	-4782.258	124.6	11.41227420111374	139.0	111.0	-2020.0246763754046	464.4014137996983	-30.631002	-4271.49	0.00188148720189929	919828.375	-0.005238674581050873	-138908.375	0.6130058765411377	0.002730582607910037	0.012944984249770641	39.0
46	-3801.265625	2492.693001554744	-1215.9702	-8040.6772	129.4	23.91317608002699	173.0	103.0	-2080.62519470405	482.64003988447587	-24.081894	-5965.1743	0.0008800608920864761	1575425.375	-0.00230843061581254	-31058.25	0.60660719871521	0.002725856611505151	0.014018691144883633	39.0
47	-5008.99921875	1825.931871675392	-2971.623	-7637.495	141.4	16.894969376544456	167.0	119.0	-2090.387286324786	451.9449327320998	-87.194916	-4153.586	0.0010408509988337755	1099666.625	-0.0022245014552026987	-12901.25	0.6016530990600586	0.0033831908367574215	0.04843304678797722	39.0
48	-2873.4576171875	1458.5845878796333	-1006.4811	-4878.669	133.8	25.063119537230396	181.0	113.0	-1889.343938253012	609.1003438807621	-46.29262	-4827.929	0.0054289777763187885	843452.125	-0.0022668468300253153	-115000.9375	0.6210412383079529	0.00037650601007044315	0.07530120760202408	39.0
49	-5166.285546875	657.4113248187927	-4279.498	-6170.065	159.4	10.83697385995769	177.0	147.0	-1910.6458333333333	379.02522503406186	-1114.075	-4210.3037	-0.0006073153344914317	931221.8125	-0.003453836776316166	-22957.0625	0.6075009703636169	-0.001341540366411209	0.03787878900766373	39.0
50	-4366.925	4101.793168847011	-624.8249	-12160.7705	141.8	31.562003399558623	185.0	109.0	-1860.6937144886363	545.023665040836	-23.15891	-4095.6104	0.0005117895198054612	2384496.75	-0.0056921993382275105	-93252.5	0.5331503748893738	-0.0025745739694684744	0.07528409361839294	39.0
51	-4487.12734375	2471.8883469930433	-1421.9408	-7498.393	139.0	29.79932885150268	181.0	103.0	-1952.8164855072464	433.04109655360406	-67.46528	-3043.395	0.0005315276212058961	1334159.875	-0.0014496457297354937	-14276.25	0.5762717127799988	0.004347825888544321	0.1246376782655716	39.0
52	-3647.463671875	2689.2555103596983	-568.3816	-7794.195	139.4	26.1503353527732	173.0	103.0	-1875.686416184971	456.34091302636244	-24.19379	-3212.3337	-0.003290936117991805	1236204.0	0.0005764588713645935	-13626.25	0.5905709266662598	-0.0034320808481425047	0.028901733458042145	39.0
53	-5095.799609375	2121.987841623981	-2498.036	-7641.482	146.6	20.991426588833235	171.0	117.0	-2003.0164835164835	405.12372279247086	-30.424683	-3899.246	0.0005388368153944612	1394813.5	-0.00857922900468111	-28752.25	0.5672343969345093	0.004206730984151363	0.14560440182685852	39.0
54	-4156.3375	2176.1161733694275	-2534.8826	-8107.1016	136.2	25.97229217719337	175.0	103.0	-2120.637204142012	470.7263178028071	-141.75534	-4305.4062	-0.0010904973605647683	1148715.25	-0.007539886515587568	-25101.75	0.559148907661438	0.004992603324353695	0.11834319680929184	39.0
55	-5039.38046875	1640.3114338441953	-3010.5527	-7329.228	137.0	21.79908254950194	165.0	111.0	-2295.780330882353	416.35533466725553	-1479.8643	-4499.3394	-0.0010267790639773011	1208282.875	-0.0007595826173201203	-25941.0	0.5277369618415833	-0.0011948529863730073	0.13676470518112183	39.0
56	-3663.055859375	2120.329502695277	-1195.7916	-6688.0137	145.8	18.004443489082426	177.0	125.0	-1739.0383287292818	482.00942197526405	-24.38516	-3991.1553	0.002936163917183876	883515.9375	-0.011314861476421356	-22521.1875	0.546568751335144	0.0006906077614985406	0.08977900445461273	39.0
57	-2758.4517578125	875.9129237544106	-1753.931	-4206.2285	137.0	19.05780679931455	169.0	113.0	-1773.375919117647	345.53756925218113	-24.167662	-4122.146	0.0011923151323571801	531730.5625	-0.005409423727542162	-83040.96875	0.5621269941329956	0.003216911805793643	0.13823530077934265	39.0
58	-6381.6828125	3734.160575015488	-1818.6459	-13210.82	150.6	23.474242033822946	183.0	115.0	-2201.3041443850266	614.656114455419	-44.109535	-4901.7764	-0.00029541781987063587	3021848.75	-0.004628243390470743	-166863.0	0.5219143629074097	0.0027573530096560717	0.18582887947559357	39.0
59	-4706.5859375	1557.9603974427591	-1818.6794	-6535.37	139.0	12.83744522870497	163.0	125.0	-2087.4579710144926	509.47720860403217	-35.028885	-3938.651	-0.0021658989135175943	921206.5625	-0.0030907008331269026	-20368.8125	0.5519477128982544	0.006884058006107807	0.04782608523964882	39.0
60	-3429.140625	1374.3521382818888	-1677.728	-5389.4443	130.6	25.718475659229398	179.0	109.0	-1909.9922839506173	280.2451197799773	-36.32835	-3882.5674	-0.002669933484867215	642665.3125	-0.002877715276554227	-37530.375	0.5901424288749695	0.00212191347964108	0.015432098880410194	39.0
61	-3454.277734375	1554.950352905198	-1675.9822	-6136.7554	145.0	22.44994432064365	171.0	105.0	-1756.638888888889	457.47182062578094	-33.466858	-3835.4258	0.001658610301092267	855032.375	-0.005278432741761208	-24242.125	0.5850556492805481	-0.0014756944729015231	0.13750000298023224	39.0
62	-1935.8955078125	469.7064508818247	-1158.8787	-2459.0266	117.8	13.775340640638438	139.0	103.0	-1665.345997431507	331.2492956828904	-26.384024	-2085.577	-0.0032662481535226107	668023.4375	-0.004809364676475525	-144455.65625	0.5785850882530212	0.0005351027357392013	0.07534246891736984	39.0
63	-4375.68203125	2170.1173240172984	-1889.7898	-7453.552	138.2	25.5060769413389	177.0	109.0	-1830.9894314868804	297.2035946558938	-25.804827	-2859.1755	-0.0012091394746676087	1362847.75	-0.0036458722315728664	-19776.75	0.5543385744094849	-0.0028243439737707376	0.03935860097408295	39.0
64	-4672.09765625	3438.789205519873	-586.2603	-10003.403	138.2	21.637004435399554	169.0	111.0	-1898.086552478134	567.7199860030371	-22.879837	-5006.4453	0.0004632476484403014	1753785.25	-0.0003098951419815421	-78880.75	0.5281251072883606	0.007561953272670507	0.11224489659070969	39.0
65	-3762.853515625	1798.247202138794	-1001.73535	-5971.684	136.2	11.356056083237041	149.0	115.0	-1658.9654215976332	307.11267519637187	-23.09514	-4095.5159	0.004567420110106468	709486.5625	-0.008165089413523674	-11894.3125	0.6177763938903809	-0.003420857945457101	0.15088757872581482	39.0
66	-4220.809375	1559.0511858178359	-2786.9988	-7164.83	147.0	20.11964214393487	165.0	113.0	-1806.8212328767124	343.3658698064576	-65.28771	-3901.3303	0.003277052193880081	850076.5	-0.006207763683050871	-11597.3125	0.5649218559265137	-0.002654109615832567	0.0890410989522934	39.0
67	-5713.974609375	1473.0277662013027	-4137.972	-7924.8555	152.2	23.34437750160625	187.0	117.0	-2024.8667328042327	326.08185423506114	-982.5559	-3816.7021	0.00012683490058407187	1036810.3125	-0.005857759155333042	-50609.1875	0.5015543699264526	0.007523148320615292	0.13359788060188293	39.0
68	-4447.55078125	364.44509188628126	-4001.8855	-5028.6885	143.4	16.511813656723934	171.0	123.0	-1999.153441011236	388.9338928837494	-301.63977	-3206.9863	0.0010450341505929828	549581.0625	-0.005131271667778492	-22432.1875	0.5200404524803162	0.0017556180246174335	0.10674156993627548	39.0
69	-3967.049609375	2263.041493212177	-1112.7081	-6705.6074	139.4	21.256528179229434	169.0	109.0	-1989.6470375722542	422.2013326813631	-26.767214	-3595.243	-0.0010899516055360436	836951.3125	-0.0004145227139815688	-14631.375	0.5027422308921814	-0.0016257225070148706	0.05346820876002312	39.0
70	-3617.38515625	1942.7443475660918	-1741.9342	-7201.2295	153.8	27.088005806883423	185.0	115.0	-1732.9445353403141	459.69637145261606	-24.826614	-2770.068	0.00024345563724637032	619068.1875	-0.0028863674961030483	-7987.1875	0.5212738513946533	-0.000163612567121163	0.06937173008918762	39.0
71	-3529.866015625	1134.6220516101387	-2342.536	-5445.863	130.2	21.150886737099817	167.0	105.0	-2049.6006191950464	334.2986188476816	-774.7597	-3568.303	0.004775042179971933	491252.40625	-0.008268589153885841	-75790.8125	0.5033281445503235	-0.002902476815506816	0.05727554112672806	39.0
72	-2867.292578125	1760.5402579890072	-695.2302	-5110.082	130.6	23.303219499942493	173.0	105.0	-1743.9068287037037	377.9985466037772	-76.55588	-2472.8064	0.001210269401781261	561429.375	-0.0010347403585910797	-48337.09375	0.5056648254394531	-0.004147376399487257	0.05864197388291359	39.0
73	-4165.74765625	2192.6871185830414	-1594.7981	-6675.9487	135.8	18.70187182518437	163.0	109.0	-1785.010200296736	399.06949633868516	-24.001358	-2726.2515	-0.00022013357374817133	848857.375	-0.0011451238533481956	-14466.75	0.5074954032897949	0.0006491097738035023	0.02818991057574749	39.0
74	-7248.175	3466.2235357806917	-2659.3257	-12921.753	158.6	37.892479980366815	209.0	107.0	-1980.9108502538072	388.36256543789403	-112.038445	-3341.2942	0.0013868118403479457	3589312.0	-0.004542685579508543	-472088.75	0.41490352153778076	0.0013483501970767975	0.06218273937702179	39.0
75	-3300.601171875	1802.2330592906123	-1496.3882	-6334.741	129.0	23.082460874005612	169.0	109.0	-1612.675	456.6547382870345	-23.455477	-2836.562	0.001367742894217372	915893.3125	-0.00500981230288744	-23087.3125	0.5262285470962524	-0.00244140625	0.06875000149011612	39.0
76	-4770.91953125	2662.1603257504985	-668.5988	-7213.5757	143.4	17.315888375546173	161.0	115.0	-1925.1773174157304	473.0596085679129	-25.000923	-3466.1711	0.001346750184893608	1102807.25	-0.0030976515263319016	-37969.125	0.48234522342681885	0.0005266853841021657	0.05758427083492279	39.0
77	-1870.3048828125	908.4219008808627	-852.2913	-3410.6873	129.4	9.83056470612987	145.0	117.0	-1455.7565225856697	290.66121847476256	-25.000923	-1845.1782	-0.0012106557842344046	512308.625	-9.972683619707823e-05	-83495.90625	0.5558838248252869	0.0006814641528762877	0.037383176386356354	39.0
78	-5134.64765625	1980.3298715113096	-2734.8	-7950.9707	148.2	24.053273393397	183.0	109.0	-2082.3748301630435	328.7531451329137	-68.725464	-3122.0898	-0.0011597751872614026	1088557.875	-0.0024344283156096935	-13330.5	0.4907984435558319	0.0007642662967555225	0.04076087102293968	39.0
79	-2055.75234375	1048.7243679823598	-821.3932	-3894.4534	133.8	22.18467851778565	171.0	105.0	-1497.2466114457832	302.48853408519807	-24.813915	-1923.7849	0.0004192001943010837	480570.3125	-0.0044030374847352505	-73252.34375	0.529518187046051	-0.002635542070493102	0.05722891539335251	39.0
80	-3350.089453125	1160.013793021445	-1715.6967	-4918.513	141.8	8.997777367694411	153.0	127.0	-1601.8430397727273	265.61790097465536	-33.879665	-2450.766	0.0001709572970867157	293559.5625	-0.007191013544797897	-4502.34375	0.5200881361961365	-0.0009765625	0.06392045319080353	39.0
81	-4817.291015625	2363.1589874572555	-2012.9458	-7759.5015	149.0	28.42534080710379	177.0	95.0	-2020.8315878378378	424.1392683057287	-160.78598	-2933.8982	0.004657421726733446	918747.0625	-0.00830369908362627	-18200.5625	0.4660361111164093	-0.00481418939307332	0.08918918669223785	39.0
82	-2106.231640625	503.5681681758687	-1356.7094	-2806.6812	133.0	11.523888232710346	149.0	115.0	-1402.2360795454545	301.77328435684154	-23.828566	-1938.1904	0.0019694555085152388	286180.78125	-0.0037637418136000633	-48781.796875	0.5296844244003296	-0.002367424312978983	0.043939393013715744	39.0
83	-5045.24296875	1632.7942920037417	-1999.0259	-6913.2407	146.6	22.957351550960205	173.0	107.0	-2230.062671703297	237.99637544566667	-151.1193	-3344.3733	0.0012791362823918462	881544.8125	-0.0065308669582009315	-11152.4375	0.4616698920726776	-8.585165051044896e-05	0.0357142873108387	39.0
84	-3439.009765625	1981.6489093681555	-974.4223	-6198.526	142.6	26.575177121940317	185.0	107.0	-1676.8234463276835	484.5623571493164	-23.500032	-2991.891	-2.828560354828369e-05	512648.78125	0.002209053374826908	-5794.46875	0.4829065501689911	0.0029131355695426464	0.055084746330976486	39.0
85	-4490.909375	1864.2626424407051	-2377.3003	-7410.9614	146.2	22.96432036367776	187.0	119.0	-1954.2143595041323	420.82687854744853	-31.320702	-3819.8013	0.0012056695995852351	763045.1875	-0.006067503243684769	-10498.1875	0.4549782872200012	0.005681818351149559	0.06611569970846176	39.0
86	-3397.605078125	2341.8543080217437	-1033.3842	-7123.065	145.0	15.949921629901509	167.0	127.0	-1743.5475694444444	614.0479894383934	-23.481329	-3369.3726	0.0025590381119400263	1162551.625	-0.010360809974372387	-39646.25	0.462837815284729	0.002256944542750716	0.06527777761220932	39.0
87	-3568.694140625	1758.5387115443323	-1568.6663	-6479.52	151.0	21.79908254950194	183.0	127.0	-1649.4406666666666	393.35504572841063	-22.97035	-2926.275	0.0001066919940058142	515406.5	-0.0035994721110910177	-2266.40625	0.468009889125824	-0.0008333333535119891	0.05999999865889549	39.0
88	-1831.5521484375	1037.233483840548	-901.095	-3624.7598	145.8	32.0399744216112	207.0	115.0	-1312.9300759668508	417.40449001812715	-3.5168586	-2832.8972	8.073564094956964e-05	414745.78125	-0.0008984919404610991	-48829.0	0.453347384929657	0.0044026244431734085	0.06491712480783463	39.0
89	-3268.46015625	1668.9517668285084	-1392.9663	-5508.801	145.0	11.865917579353061	165.0	131.0	-1571.263888888889	409.7362701923166	-3.5363097	-2951.404	-0.0024554876144975424	409976.53125	-0.002613461809232831	-9108.1875	0.4324714243412018	0.0030381944961845875	0.11666666716337204	39.0
90	-2347.4615234375	902.2928571145845	-1124.2483	-3414.584	137.8	23.34437854742818	173.0	115.0	-1399.173245614035	413.97575994804504	-3.6460242	-2085.8352	0.0014526002341881394	237187.5625	-0.001544491620734334	-28317.171875	0.4200507402420044	0.0007309941574931145	0.04239765927195549	39.0
91	-3441.34921875	1835.2178072370593	-1309.9034	-6504.328	143.4	23.371778688463145	169.0	103.0	-1701.4991221910113	396.08633152694364	-21.325413	-3038.1348	0.001643344876356423	526719.6875	-0.0017121420241892338	-8498.53125	0.42786839604377747	0.0029845505487173796	0.05337078496813774	39.0
92	-3177.3966796875	1937.608835652852	-521.4147	-6384.9146	130.6	19.7342345848132	167.0	109.0	-1505.8791473765432	397.6309784985677	-21.007362	-2451.5798	-0.0006384936277754605	451635.34375	0.0003893811663147062	-3885.71875	0.40880298614501953	0.002025462919846177	0.0694444477558136	39.0
93	-3381.96328125	2030.0109359311343	-830.5169	-6863.186	131.0	17.84376641855637	159.0	109.0	-1626.2371153846154	361.95642746691954	-21.947813	-2379.9226	0.0018767188303172588	701552.75	-0.005908507853746414	-3906.5	0.4108082950115204	0.0062500000931322575	0.08615384250879288	39.0
94	-4434.71953125	1977.4410737111739	-1355.7312	-6614.6265	148.2	15.051909691184122	165.0	127.0	-1605.1784986413043	489.393257891407	-4.8361692	-2721.9219	0.0005599130527116358	686681.875	-0.0006956030265428126	-34381.375	0.384411096572876	0.0027173913549631834	0.03396739065647125	39.0
