timestamp,datetime,memory_percent,memory_available_gb,memory_used_gb,cpu_percent,disk_usage_percent,process_memory_mb,process_cpu_percent,network_bytes_sent,network_bytes_recv,network_packets_sent,network_packets_recv
1755533255.9140823,2025-08-18T12:07:35.914082,5.5,118.64810562133789,5.787879943847656,1.6,7.2,966.0546875,0.0,0,0,0,0
1755533286.0404885,2025-08-18T12:08:06.040488,6.2,117.76276779174805,6.655616760253906,0.3,7.2,1950.1875,18.1,2839038,2839983,569,567
1755533316.1812427,2025-08-18T12:08:36.181243,6.2,117.7728271484375,6.64764404296875,0.3,7.2,1950.1875,0.5,4771,2944,33,26
1755533346.3060472,2025-08-18T12:09:06.306047,6.1,117.7889289855957,6.634544372558594,0.0,7.2,1950.1875,0.5,22015,38783,113,108
1755533376.4291263,2025-08-18T12:09:36.429126,6.1,117.80439758300781,6.6190338134765625,0.0,7.2,1950.1875,0.5,4779,3545,34,27
1755533406.577231,2025-08-18T12:10:06.577231,6.1,117.79362106323242,6.6298675537109375,0.3,7.2,1950.1875,0.4,32942,40549,112,110
1755533436.7159758,2025-08-18T12:10:36.715976,6.2,117.7174186706543,6.707530975341797,4.0,7.2,1950.1875,0.4,5058,2435,35,25
1755533466.836448,2025-08-18T12:11:06.836448,6.2,117.76065826416016,6.666633605957031,0.0,7.2,1950.1875,0.5,31617,56586,156,201
1755533496.9777758,2025-08-18T12:11:36.977776,6.2,117.76944351196289,6.661933898925781,0.0,7.2,1950.1875,0.5,5202,4406,35,28
1755533527.1180544,2025-08-18T12:12:07.118054,6.2,117.76821517944336,6.663322448730469,0.3,7.2,1950.1875,0.5,9532,11274,59,55
1755533557.2586539,2025-08-18T12:12:37.258654,6.2,117.76430892944336,6.666938781738281,0.0,7.2,1950.1875,0.5,17531,1754552,200,1273
1755533587.3791144,2025-08-18T12:13:07.379114,6.2,117.7700424194336,6.6612701416015625,0.3,7.2,1950.1875,0.5,8728,10336,52,48
1755533617.49171,2025-08-18T12:13:37.491710,6.2,117.77616882324219,6.655071258544922,0.3,7.2,1950.1875,0.5,5111,4361,37,29
1755533647.628705,2025-08-18T12:14:07.628705,6.2,117.69010543823242,6.735721588134766,3.7,7.2,1950.1875,0.4,30262,30875,143,139
1755533677.7505298,2025-08-18T12:14:37.750530,6.2,117.75211334228516,6.675025939941406,0.6,7.2,1950.1875,0.4,22400,10471,74,62
1755533707.8911839,2025-08-18T12:15:07.891184,6.2,117.74056625366211,6.686576843261719,0.3,7.2,1950.1875,0.5,17242,14076,84,67
1755533738.0249057,2025-08-18T12:15:38.024906,6.2,117.74155807495117,6.683677673339844,10.1,7.2,1950.1875,0.5,6392,5171,47,37
1755533768.1730516,2025-08-18T12:16:08.173052,7.5,116.07838821411133,8.327552795410156,0.9,7.2,1950.1875,0.3,1813467,35051705,6937,27675
1755533798.2908978,2025-08-18T12:16:38.290898,7.4,116.27935028076172,8.143218994140625,0.6,7.2,1950.1875,0.4,211298,1524695,553,1489
1755533828.4242275,2025-08-18T12:17:08.424227,7.4,116.2352180480957,8.187564849853516,0.3,7.2,1950.1875,0.4,66161,73948,300,298
1755533858.5745828,2025-08-18T12:17:38.574583,7.3,116.31211471557617,8.104106903076172,5.6,7.2,1950.1875,0.4,54469,60837,235,262
1755533888.712969,2025-08-18T12:18:08.712969,7.4,116.27621459960938,8.141288757324219,4.1,7.2,1950.1875,0.4,465073,997700,912,1244
1755533918.8483107,2025-08-18T12:18:38.848311,7.8,115.66414642333984,8.755958557128906,5.3,7.2,1950.1875,0.4,1541926,722995,2707,1785
1755533948.982768,2025-08-18T12:19:08.982768,7.9,115.62981796264648,8.773082733154297,5.6,7.2,1950.1875,0.2,5590618,231927,6998,1860
1755533979.1277285,2025-08-18T12:19:39.127728,7.8,115.66786575317383,8.735816955566406,2.8,7.2,1950.1875,0.2,2399850,218363,4148,1667
1755534009.2621746,2025-08-18T12:20:09.262175,7.9,115.52813720703125,8.876598358154297,6.3,7.2,1950.1875,0.2,773489,176442,2734,1529
1755534039.395866,2025-08-18T12:20:39.395866,8.0,115.52291870117188,8.881908416748047,5.0,7.2,1950.1875,0.2,871380,182224,2731,1531
1755534069.5303657,2025-08-18T12:21:09.530366,7.9,115.53337478637695,8.871559143066406,3.8,7.2,1950.1875,0.2,765667,244316,2818,1706
1755534099.643918,2025-08-18T12:21:39.643918,7.9,115.53456497192383,8.871086120605469,4.1,7.2,1950.1875,0.2,435498,189380,1724,1431
1755534129.7779584,2025-08-18T12:22:09.777958,7.9,115.6204719543457,8.785564422607422,4.1,7.2,1950.1875,0.2,646265,318825,2170,1918
1755534159.911783,2025-08-18T12:22:39.911783,8.1,115.39175796508789,9.01797866821289,8.2,7.2,1950.1875,0.2,993824,171145,2877,1494
1755534190.0464716,2025-08-18T12:23:10.046472,7.9,115.56037139892578,8.848613739013672,4.1,7.2,1950.1875,0.2,703879,165154,2451,1441
1755534220.1810296,2025-08-18T12:23:40.181030,8.1,115.39408874511719,9.012008666992188,3.8,7.2,1950.1875,0.2,713583,217420,2430,1598
1755534250.3228273,2025-08-18T12:24:10.322827,7.9,115.5288314819336,8.877510070800781,5.3,7.2,1950.1875,0.2,575941,246155,2209,1714
1755534280.458543,2025-08-18T12:24:40.458543,8.3,115.12819290161133,9.278141021728516,4.1,7.2,1950.1875,0.3,310981,501104,1508,2475
1755534310.5828946,2025-08-18T12:25:10.582895,8.1,115.28826904296875,9.118118286132812,4.4,7.2,1950.1875,0.2,286648,558872,1451,2570
1755534340.7172406,2025-08-18T12:25:40.717241,8.3,115.14371490478516,9.262676239013672,4.1,7.2,1950.1875,0.2,280733,494446,1431,2432
1755534370.8510284,2025-08-18T12:26:10.851028,8.1,115.31916046142578,9.087657928466797,3.1,7.2,1950.1875,0.2,397823,413670,1831,2166
1755534400.9953852,2025-08-18T12:26:40.995385,8.3,115.12409210205078,9.282649993896484,2.8,7.2,1950.1875,0.2,374771,434403,1713,2262
1755534431.1169086,2025-08-18T12:27:11.116909,8.0,115.4865951538086,8.920154571533203,4.4,7.2,1950.1875,0.3,478761,376334,1881,2125
1755534461.262317,2025-08-18T12:27:41.262317,8.0,115.46949768066406,8.937248229980469,2.2,7.2,1950.1875,0.2,311646,422744,1500,2259
1755534491.3970993,2025-08-18T12:28:11.397099,8.3,115.11464309692383,9.292110443115234,4.1,7.2,1950.1875,0.3,325013,444442,1489,2294
1755534521.5341709,2025-08-18T12:28:41.534171,8.1,115.37395858764648,9.032783508300781,2.8,7.2,1950.1875,0.2,516915,328565,1965,1937
1755534551.6691694,2025-08-18T12:29:11.669169,8.2,115.24427032470703,9.149284362792969,4.7,7.2,1950.1875,0.2,1175784,243282,2976,1754
