Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageEpsilon	StdEpsilon	MaxEpsilon	MinEpsilon	QVals	QTargets	LossQ	DeltaLossQ	StopIter
1	-501.4600830078125	67.53380230021851	-197.3046	-523.0028	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-0.19125093587239583	-2.1374969482421875	0.9588396549224854	0.09024298191070557	79.0
2	-505.04296875	56.39753510700475	-250.81076	-523.0495	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-1.122190673828125	-10.092616081237793	0.6887564063072205	0.29284656047821045	79.0
3	-503.5699055989583	48.93678659282044	-317.75336	-523.99603	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-8.946809244791666	-21.103233337402344	0.0382753387093544	0.6502137184143066	79.0
4	-502.8291015625	60.1659001999887	-248.9978	-523.9949	501.0	0.05087874857584635	0.15913054424175482	1.0	0.01	-19.42459765625	-19.514707565307617	2.409419059753418	5.112222671508789	79.0
5	-503.1260579427083	54.757930837307335	-279.39822	-523.04645	501.0	0.05087875366210937	0.15913053625104634	1.0	0.01	-20.124721354166667	-21.382061004638672	0.30256110429763794	0.9435946345329285	79.0
6	-503.0379231770833	54.349859489813774	-315.44437	-523.99426	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-21.2637421875	-16.90609359741211	0.7297072410583496	0.7456146478652954	79.0
7	-501.7422281901042	58.27527616837178	-294.6943	-522.8954	501.0	0.05087875366210937	0.15913053625104634	1.0	0.01	-17.094270833333333	-18.379371643066406	0.774829089641571	0.9624171853065491	79.0
8	-503.133544921875	55.45557061738703	-284.94604	-523.99396	501.0	0.05087874857584635	0.15913053625104634	1.0	0.01	-18.307467447916668	-19.945575714111328	0.06623925268650055	0.20993603765964508	79.0
9	-504.159912109375	51.998815278471334	-270.1444	-523.04297	501.0	0.05087874857584635	0.15913054424175482	1.0	0.01	-19.824834635416668	-19.885663986206055	0.062487002462148666	0.008056532591581345	79.0
10	-500.4602864583333	61.837999248372086	-221.64484	-523.9944	501.0	0.05087874857584635	0.15913053625104634	1.0	0.01	-20.367365885416667	-20.98162078857422	0.003290771273896098	0.039383452385663986	79.0
