timestamp,steps_per_sec
2025-07-28T01:27:54.491513,215.7
2025-07-28T01:27:55.604016,210.9
2025-07-28T01:27:56.817355,210.9
2025-07-28T01:27:58.298398,199.9
2025-07-28T01:27:59.298326,209.1
2025-07-28T01:28:00.732947,203.3
2025-07-28T01:28:01.493113,215.5
2025-07-28T01:28:02.372423,222.7
2025-07-28T01:28:03.538007,225.1
2025-07-28T01:28:05.109118,216.9
2025-07-28T01:28:05.967739,222.4
2025-07-28T01:28:06.836269,227.0
2025-07-28T01:28:07.796603,229.6
2025-07-28T01:28:08.926941,229.4
2025-07-28T01:28:09.871560,231.8
2025-07-28T01:28:11.235243,226.8
2025-07-28T01:28:12.296799,227.6
2025-07-28T01:28:13.257071,229.5
2025-07-28T01:28:14.891240,224.0
2025-07-28T01:28:15.869046,225.6
2025-07-28T01:28:16.718935,228.3
2025-07-28T01:28:17.603906,230.6
2025-07-28T01:28:18.534261,232.2
2025-07-28T01:28:19.976535,229.2
2025-07-28T01:28:20.912840,230.7
2025-07-28T01:28:21.734388,233.1
2025-07-28T01:28:22.597543,234.9
2025-07-28T01:28:24.126408,231.6
2025-07-28T01:28:24.811127,234.7
2025-07-28T01:28:25.515746,237.5
2025-07-28T01:28:26.225865,241.1
2025-07-28T01:28:27.197626,241.7
2025-07-28T01:28:28.348069,240.2
2025-07-28T01:28:29.444365,240.0
2025-07-28T01:28:30.368319,240.9
2025-07-28T01:28:32.406663,234.9
2025-07-28T01:28:33.335603,235.9
2025-07-28T01:28:34.430181,235.8
2025-07-28T01:28:35.316298,236.9
2025-07-28T01:28:37.028797,233.5
2025-07-28T01:28:37.895634,234.7
2025-07-28T01:28:39.590982,231.6
2025-07-28T01:28:40.520747,232.5
2025-07-28T01:28:41.376215,233.7
2025-07-28T01:28:42.321448,234.4
2025-07-28T01:28:43.793674,232.6
2025-07-28T01:28:44.740636,233.3
2025-07-28T01:28:46.265665,231.5
2025-07-28T01:28:47.416630,231.3
2025-07-28T01:28:48.326272,232.1
2025-07-28T01:28:49.219258,233.0
2025-07-28T01:28:50.644612,231.6
2025-07-28T01:28:51.721908,231.8
2025-07-28T01:28:52.773151,232.0
2025-07-28T01:28:54.006919,231.5
2025-07-28T01:28:55.050742,231.7
2025-07-28T01:28:56.071372,232.0
2025-07-28T01:28:57.035946,232.5
2025-07-28T01:28:57.891453,233.4
2025-07-28T01:28:58.962956,233.5
2025-07-28T01:28:59.989881,233.7
2025-07-28T01:29:01.597865,232.0
2025-07-28T01:29:02.532965,232.5
2025-07-28T01:29:03.490959,233.0
2025-07-28T01:29:04.452663,233.5
2025-07-28T01:29:05.889762,232.4
2025-07-28T01:29:06.886944,232.7
2025-07-28T01:29:08.027640,232.6
2025-07-28T01:29:09.257145,232.2
2025-07-28T01:29:10.215811,232.6
2025-07-28T01:29:11.283197,232.7
2025-07-28T01:29:12.444705,232.5
2025-07-28T01:29:13.619892,232.3
2025-07-28T01:29:14.424884,233.2
2025-07-28T01:29:15.346641,233.7
2025-07-28T01:29:16.787102,232.7
2025-07-28T01:29:18.030893,232.3
2025-07-28T01:29:19.080031,232.4
2025-07-28T01:29:19.998321,232.9
2025-07-28T01:29:20.951689,233.3
2025-07-28T01:29:21.960654,233.6
2025-07-28T01:29:23.117708,233.4
2025-07-28T01:29:24.036235,233.9
2025-07-28T01:29:25.119830,233.9
2025-07-28T01:29:25.787233,235.0
2025-07-28T01:29:26.525026,235.8
2025-07-28T01:29:28.054252,234.7
2025-07-28T01:29:29.021704,235.0
2025-07-28T01:29:30.126686,235.0
2025-07-28T01:29:31.016442,235.5
2025-07-28T01:29:32.322234,235.0
2025-07-28T01:29:33.167718,235.5
2025-07-28T01:29:34.864303,234.1
2025-07-28T01:29:35.862610,234.3
2025-07-28T01:29:36.800361,234.7
2025-07-28T01:29:37.656006,235.2
2025-07-28T01:29:38.292686,236.2
2025-07-28T01:29:39.040833,237.0
2025-07-28T01:29:39.786421,237.7
2025-07-28T01:29:40.335734,238.9
