timestamp,datetime,memory_percent,memory_available_gb,memory_used_gb,cpu_percent,disk_usage_percent,process_memory_mb,process_cpu_percent,network_bytes_sent,network_bytes_recv,network_packets_sent,network_packets_recv
1754394230.031654,2025-08-05T06:43:50.031654,1.8,184.18873596191406,2.08648681640625,0.5,66.5,986.27734375,0.0,0,0,0,0
1754394260.1683497,2025-08-05T06:44:20.168350,1.8,184.1866912841797,2.0885238647460938,0.0,66.5,986.27734375,0.2,2422,168850,15,2768
1754394290.305647,2025-08-05T06:44:50.305647,1.8,184.1867446899414,2.088470458984375,0.2,66.5,986.27734375,0.1,3182,182826,23,3025
1754394320.44325,2025-08-05T06:45:20.443250,1.8,184.18587493896484,2.089336395263672,0.0,66.5,986.27734375,0.2,28689,667097,172,2895
1754394350.582965,2025-08-05T06:45:50.582965,2.1,183.69072341918945,2.584484100341797,2.5,66.5,1070.01953125,1.8,19854,172008,171,2776
1754394380.7205482,2025-08-05T06:46:20.720548,1.8,184.11267852783203,2.162517547607422,0.0,66.5,1111.10546875,3.1,455209,274301,584,3241
1754394410.857439,2025-08-05T06:46:50.857439,1.8,184.11249923706055,2.1626968383789062,0.0,66.5,1111.453125,0.2,2402,168440,15,2790
1754394440.9944656,2025-08-05T06:47:20.994466,1.8,184.11243438720703,2.162761688232422,0.2,66.5,1111.546875,0.2,2336,158284,14,2616
1754394471.131162,2025-08-05T06:47:51.131162,1.8,184.11233520507812,2.162860870361328,0.2,66.5,1111.68359375,0.2,4147,162836,27,2662
1754394501.2484946,2025-08-05T06:48:21.248495,1.8,184.11211013793945,2.1630859375,0.0,66.5,1111.96484375,0.2,3233,162483,26,2657
1754394531.3852158,2025-08-05T06:48:51.385216,1.8,184.11190032958984,2.1632957458496094,0.2,66.5,1112.26953125,0.1,4287,158639,23,2592
1754394561.5217488,2025-08-05T06:49:21.521749,1.8,184.11182022094727,2.1633758544921875,0.0,66.5,1112.33203125,0.2,2802,178212,22,2952
1754394591.658397,2025-08-05T06:49:51.658397,1.8,184.1118049621582,2.16339111328125,0.0,66.5,1112.39453125,0.2,7004,158084,37,2542
1754394621.7956765,2025-08-05T06:50:21.795676,1.8,184.11184692382812,2.163349151611328,0.0,66.5,1112.39453125,0.2,5056,154346,36,2532
1754394651.9324532,2025-08-05T06:50:51.932453,1.8,184.11175155639648,2.1634445190429688,0.0,66.5,1112.61328125,0.2,11604,171496,130,2797
1754394682.0697608,2025-08-05T06:51:22.069761,1.8,184.11175155639648,2.1634445190429688,0.0,66.5,1112.61328125,0.2,5208,166480,50,2745
1754394712.2063262,2025-08-05T06:51:52.206326,1.8,184.11187744140625,2.1633033752441406,0.0,66.5,1112.61328125,0.1,7220,166786,41,2670
