timestamp,queue_size
2025-07-28T01:20:24.118749,1
2025-07-28T01:20:24.153794,1
2025-07-28T01:20:24.164988,1
2025-07-28T01:20:24.182187,1
2025-07-28T01:20:24.186165,1
2025-07-28T01:20:24.284170,1
2025-07-28T01:20:24.290809,1
2025-07-28T01:20:24.297660,1
2025-07-28T01:20:24.610712,1
2025-07-28T01:20:24.669321,1
2025-07-28T01:20:24.675772,1
2025-07-28T01:20:24.788612,1
2025-07-28T01:20:24.796832,1
2025-07-28T01:20:24.802958,1
2025-07-28T01:20:24.905018,1
2025-07-28T01:20:24.984467,1
2025-07-28T01:20:25.094480,1
2025-07-28T01:20:25.194819,1
2025-07-28T01:20:25.314081,1
2025-07-28T01:20:25.335155,1
2025-07-28T01:20:25.437875,1
2025-07-28T01:20:25.449859,1
2025-07-28T01:20:25.495397,1
2025-07-28T01:20:25.532033,1
2025-07-28T01:20:25.582242,1
2025-07-28T01:20:25.849765,1
2025-07-28T01:20:25.939947,1
2025-07-28T01:20:25.974305,1
2025-07-28T01:20:26.049227,1
2025-07-28T01:20:26.057439,1
2025-07-28T01:20:26.121799,1
2025-07-28T01:20:26.134256,1
2025-07-28T01:20:26.197262,1
2025-07-28T01:20:26.342998,1
2025-07-28T01:20:26.439086,1
2025-07-28T01:20:26.476755,1
2025-07-28T01:20:26.524942,1
2025-07-28T01:20:26.568345,1
2025-07-28T01:20:26.610388,1
2025-07-28T01:20:26.631337,1
2025-07-28T01:20:26.830106,1
2025-07-28T01:20:26.994369,1
2025-07-28T01:20:27.064565,1
2025-07-28T01:20:27.132152,1
2025-07-28T01:20:27.147913,1
2025-07-28T01:20:27.196624,1
2025-07-28T01:20:27.206014,1
2025-07-28T01:20:27.213371,1
2025-07-28T01:20:27.342270,1
2025-07-28T01:20:27.483611,1
2025-07-28T01:20:27.648439,1
2025-07-28T01:20:27.691858,1
2025-07-28T01:20:27.730375,1
2025-07-28T01:20:27.738104,1
2025-07-28T01:20:27.867351,1
2025-07-28T01:20:27.935609,1
2025-07-28T01:20:27.958776,1
2025-07-28T01:20:27.991675,1
2025-07-28T01:20:28.196522,1
2025-07-28T01:20:28.221272,1
2025-07-28T01:20:28.227195,1
2025-07-28T01:20:28.277060,1
2025-07-28T01:20:28.412393,1
2025-07-28T01:20:28.501876,1
2025-07-28T01:20:28.533917,1
2025-07-28T01:20:28.713277,1
2025-07-28T01:20:28.720836,1
2025-07-28T01:20:28.771897,1
2025-07-28T01:20:28.854504,1
2025-07-28T01:20:28.891582,1
2025-07-28T01:20:28.981658,1
2025-07-28T01:20:29.217371,1
2025-07-28T01:20:29.229066,1
2025-07-28T01:20:29.249357,1
2025-07-28T01:20:29.301244,1
2025-07-28T01:20:29.410249,1
2025-07-28T01:20:29.449518,1
2025-07-28T01:20:29.550463,1
2025-07-28T01:20:29.624380,1
2025-07-28T01:20:29.725138,1
2025-07-28T01:20:29.741828,1
2025-07-28T01:20:29.943201,1
2025-07-28T01:20:29.996226,1
2025-07-28T01:20:30.063429,1
2025-07-28T01:20:30.080242,1
2025-07-28T01:20:30.180802,1
2025-07-28T01:20:30.209084,1
2025-07-28T01:20:30.368456,1
2025-07-28T01:20:30.414842,1
2025-07-28T01:20:30.474325,1
2025-07-28T01:20:30.580738,1
2025-07-28T01:20:30.693698,1
2025-07-28T01:20:30.733014,1
2025-07-28T01:20:30.746274,1
2025-07-28T01:20:30.864591,1
2025-07-28T01:20:30.970075,1
2025-07-28T01:20:30.995149,1
2025-07-28T01:20:31.019825,1
2025-07-28T01:20:31.204523,1
2025-07-28T01:20:31.285476,1
2025-07-28T01:20:31.331688,1
2025-07-28T01:20:31.350121,1
2025-07-28T01:20:31.389129,1
2025-07-28T01:20:31.456672,1
2025-07-28T01:20:31.475166,1
2025-07-28T01:20:31.587934,1
2025-07-28T01:20:31.776460,1
2025-07-28T01:20:31.849256,1
2025-07-28T01:20:31.912994,1
2025-07-28T01:20:31.937886,1
2025-07-28T01:20:31.959524,1
2025-07-28T01:20:31.969197,1
2025-07-28T01:20:32.003198,1
2025-07-28T01:20:32.198982,1
2025-07-28T01:20:32.421150,1
2025-07-28T01:20:32.442651,1
2025-07-28T01:20:32.458964,1
2025-07-28T01:20:32.879357,1
2025-07-28T01:20:32.889522,1
2025-07-28T01:20:32.896323,2
2025-07-28T01:20:32.900380,3
2025-07-28T01:20:32.903515,1
2025-07-28T01:20:32.924614,1
2025-07-28T01:20:32.954802,1
2025-07-28T01:20:33.003470,1
2025-07-28T01:20:33.081672,1
2025-07-28T01:20:33.211415,1
2025-07-28T01:20:33.274850,1
2025-07-28T01:20:33.374025,1
2025-07-28T01:20:33.418312,1
2025-07-28T01:20:33.447056,1
2025-07-28T01:20:33.557929,1
2025-07-28T01:20:33.688351,1
2025-07-28T01:20:33.744508,1
2025-07-28T01:20:33.786664,1
2025-07-28T01:20:33.797653,1
2025-07-28T01:20:33.901472,1
2025-07-28T01:20:34.002292,1
2025-07-28T01:20:34.014210,1
2025-07-28T01:20:34.177777,1
2025-07-28T01:20:34.241189,1
2025-07-28T01:20:34.327361,1
2025-07-28T01:20:34.349294,1
2025-07-28T01:20:34.360557,1
2025-07-28T01:20:34.411889,1
2025-07-28T01:20:34.523994,1
2025-07-28T01:20:34.576796,1
2025-07-28T01:20:34.691282,1
2025-07-28T01:20:34.730995,1
2025-07-28T01:20:34.938322,1
2025-07-28T01:20:34.956006,1
2025-07-28T01:20:34.975969,1
2025-07-28T01:20:35.003838,1
2025-07-28T01:20:35.072741,1
2025-07-28T01:20:35.130858,1
2025-07-28T01:20:35.199166,1
2025-07-28T01:20:35.264766,1
2025-07-28T01:20:35.490428,1
2025-07-28T01:20:35.592353,1
2025-07-28T01:20:35.604881,1
2025-07-28T01:20:35.637830,1
2025-07-28T01:20:35.660130,1
2025-07-28T01:20:35.683950,1
2025-07-28T01:20:35.718975,1
2025-07-28T01:20:36.013708,1
2025-07-28T01:20:36.127221,1
2025-07-28T01:20:36.146260,1
2025-07-28T01:20:36.168209,1
2025-07-28T01:20:36.202942,1
2025-07-28T01:20:36.231102,1
2025-07-28T01:20:36.293668,1
2025-07-28T01:20:36.302513,1
2025-07-28T01:20:36.514851,1
2025-07-28T01:20:36.603838,1
2025-07-28T01:20:36.662321,1
2025-07-28T01:20:36.728502,1
2025-07-28T01:20:36.800298,1
2025-07-28T01:20:36.882679,1
2025-07-28T01:20:37.022440,1
2025-07-28T01:20:37.032393,1
2025-07-28T01:20:37.084478,1
2025-07-28T01:20:37.127969,1
2025-07-28T01:20:37.184221,1
2025-07-28T01:20:37.279371,1
2025-07-28T01:20:37.343054,1
2025-07-28T01:20:37.507237,1
2025-07-28T01:20:37.512899,1
2025-07-28T01:20:37.587130,1
2025-07-28T01:20:37.627341,1
2025-07-28T01:20:37.641350,1
2025-07-28T01:20:37.835102,1
2025-07-28T01:20:37.876141,1
2025-07-28T01:20:37.995869,1
2025-07-28T01:20:38.012227,1
2025-07-28T01:20:38.080914,1
2025-07-28T01:20:38.152204,1
2025-07-28T01:20:38.194119,1
2025-07-28T01:20:38.384672,1
2025-07-28T01:20:38.389389,1
2025-07-28T01:20:38.537995,1
2025-07-28T01:20:38.577738,1
2025-07-28T01:20:38.639361,1
2025-07-28T01:20:38.648518,1
2025-07-28T01:20:38.653565,1
2025-07-28T01:20:38.904942,1
2025-07-28T01:20:39.037258,1
2025-07-28T01:20:39.081778,1
2025-07-28T01:20:39.122648,1
2025-07-28T01:20:39.133765,1
2025-07-28T01:20:39.207419,1
2025-07-28T01:20:39.226272,1
2025-07-28T01:20:39.306516,1
2025-07-28T01:20:39.396637,1
2025-07-28T01:20:39.635863,1
2025-07-28T01:20:39.685816,1
2025-07-28T01:20:39.794081,1
2025-07-28T01:20:39.879606,1
2025-07-28T01:20:39.890177,1
2025-07-28T01:20:39.902857,1
2025-07-28T01:20:39.943654,1
2025-07-28T01:20:40.017960,1
2025-07-28T01:20:40.157390,1
2025-07-28T01:20:40.205936,1
2025-07-28T01:20:40.307515,1
2025-07-28T01:20:40.401148,1
2025-07-28T01:20:40.410328,1
2025-07-28T01:20:40.485068,1
2025-07-28T01:20:40.569113,1
2025-07-28T01:20:40.637581,1
2025-07-28T01:20:40.671532,1
2025-07-28T01:20:40.764373,1
2025-07-28T01:20:40.812467,1
2025-07-28T01:20:40.915880,1
2025-07-28T01:20:40.979802,1
2025-07-28T01:20:40.988164,1
2025-07-28T01:20:41.157949,1
2025-07-28T01:20:41.179194,1
2025-07-28T01:20:41.241254,1
2025-07-28T01:20:41.364186,1
2025-07-28T01:20:41.393383,1
2025-07-28T01:20:41.426760,1
2025-07-28T01:20:41.661178,1
2025-07-28T01:20:41.702939,1
2025-07-28T01:20:41.772289,1
2025-07-28T01:20:41.865393,1
2025-07-28T01:20:41.935242,1
2025-07-28T01:20:41.965488,1
2025-07-28T01:20:42.101720,1
2025-07-28T01:20:42.112332,1
2025-07-28T01:20:42.179277,1
2025-07-28T01:20:42.214503,1
2025-07-28T01:20:42.481176,1
2025-07-28T01:20:42.490035,1
2025-07-28T01:20:42.497002,1
2025-07-28T01:20:42.588573,1
2025-07-28T01:20:42.597325,1
2025-07-28T01:20:42.690298,1
2025-07-28T01:20:42.720757,1
2025-07-28T01:20:42.834741,1
2025-07-28T01:20:43.014941,1
2025-07-28T01:20:43.080444,1
2025-07-28T01:20:43.089180,1
2025-07-28T01:20:43.154313,1
2025-07-28T01:20:43.212983,1
2025-07-28T01:20:43.355299,1
2025-07-28T01:20:43.431321,1
2025-07-28T01:20:43.495476,1
2025-07-28T01:20:43.637803,1
2025-07-28T01:20:43.645210,1
2025-07-28T01:20:43.655396,1
2025-07-28T01:20:43.686543,1
2025-07-28T01:20:43.723097,1
2025-07-28T01:20:43.969205,1
2025-07-28T01:20:43.998064,1
2025-07-28T01:20:44.137034,1
2025-07-28T01:20:44.171228,1
2025-07-28T01:20:44.235522,1
2025-07-28T01:20:44.316864,1
2025-07-28T01:20:44.339946,1
2025-07-28T01:20:44.357837,1
2025-07-28T01:20:44.438819,1
2025-07-28T01:20:44.485873,1
2025-07-28T01:20:44.697573,1
2025-07-28T01:20:44.788092,1
2025-07-28T01:20:44.876359,1
2025-07-28T01:20:44.913199,1
2025-07-28T01:20:44.938848,1
2025-07-28T01:20:44.952612,1
2025-07-28T01:20:45.000615,1
2025-07-28T01:20:45.065096,1
2025-07-28T01:20:45.272275,1
2025-07-28T01:20:45.314796,1
2025-07-28T01:20:45.385399,1
2025-07-28T01:20:45.448331,1
2025-07-28T01:20:45.661703,1
2025-07-28T01:20:45.780566,1
2025-07-28T01:20:45.835446,1
2025-07-28T01:20:45.883089,1
2025-07-28T01:20:45.968610,1
2025-07-28T01:20:45.988161,1
2025-07-28T01:20:45.997170,1
2025-07-28T01:20:46.043416,1
2025-07-28T01:20:46.163148,1
2025-07-28T01:20:46.280417,1
2025-07-28T01:20:46.484297,1
2025-07-28T01:20:46.563089,1
2025-07-28T01:20:46.575211,1
2025-07-28T01:20:46.630973,1
2025-07-28T01:20:46.671797,1
2025-07-28T01:20:46.695317,1
2025-07-28T01:20:46.731449,1
2025-07-28T01:20:46.908187,1
