Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter
26	-12021.9515625	4043.6057176732747	-6215.479	-18359.168	143.8	12.367700261795845	165.0	131.0	-602.6084996498599	250.33264144443692	-75.29941	-1512.0695	0.004001215565949678	27987690.0	-0.004922936670482159	-987990.0	0.5755692720413208	0.0024509804788976908	0.09943977743387222	39.0
27	-10815.509375	6079.923420570361	-4736.6675	-20738.076	130.6	23.096319841792436	169.0	109.0	-712.0542052469136	325.07041972129326	-125.321	-1684.4417	0.001925604185089469	28161134.0	-0.004397875629365444	-1191870.0	0.5799568891525269	0.0	0.09876543283462524	39.0
28	-16867.6875	8646.03937071767	-8522.897	-30415.426	158.6	34.53462087619466	215.0	121.0	-935.3532677664974	376.62100407526384	-304.24084	-2092.4817	0.002628821413964033	53242344.0	-0.004041407257318497	-2764504.0	0.5601285099983215	-0.0010310913203284144	0.10152284055948257	39.0
29	-12676.81328125	4366.354085504289	-6388.0283	-18740.826	136.2	19.538679836816637	159.0	107.0	-1039.9193786982248	387.59174519943736	-234.36977	-2223.2173	-0.005243324209004641	27921018.0	-0.001851166132837534	-1531854.0	0.5661945343017578	0.012204142287373543	0.06508875638246536	39.0
30	-8579.946875	3149.573558436126	-4820.779	-12038.149	127.0	17.933209417167916	149.0	97.0	-1090.8050595238096	410.5895103771479	-314.96136	-2124.519	0.0003864560858346522	12423646.0	-0.001457515638321638	-531038.0	0.5527461767196655	-0.009226190857589245	0.05396825447678566	39.0
31	-12614.56015625	4930.332564847933	-6533.3975	-21211.336	147.8	17.41723312600555	167.0	127.0	-1271.479053133515	603.1980348192534	-215.4734	-3090.7036	-2.7046540708397515e-05	25976848.0	-0.00635451590642333	-1178076.0	0.541151225566864	-0.001617847359739244	0.1117166206240654	39.0
32	-13846.521875	7653.357955825665	-5282.807	-26216.809	138.2	29.24653758887537	179.0	105.0	-1662.052113702624	688.6909541446727	-587.0959	-3572.3003	0.0008224259363487363	35903848.0	-0.004167529754340649	-2102604.0	0.5365630388259888	0.0017310496186837554	0.06559766829013824	39.0
33	-15678.8578125	6709.058950404296	-9062.945	-24043.832	149.4	22.60619362551721	179.0	121.0	-1888.8062668463613	838.425452793618	-442.0199	-4717.259	0.0006575372535735369	35995976.0	-0.00011152558727189898	-2425484.0	0.5185000896453857	0.0015161725459620357	0.06469002366065979	39.0
34	-9472.565625	3495.091987344539	-5814.612	-15478.005	125.0	17.017637908946117	149.0	105.0	-1731.407258064516	593.0268339682882	-508.2559	-4326.9966	-0.0020086560398340225	12362423.0	-0.0006628329865634441	-579106.0	0.4901585876941681	0.006754032336175442	0.05967741832137108	39.0
35	-7289.37265625	1997.5284728884342	-3702.1685	-9652.092	116.6	6.118823615810988	125.0	107.0	-1845.8842993079584	645.2746739523337	-420.0082	-4418.956	0.0025811665691435337	5324158.5	-0.0007977543864399195	-172854.5	0.47095292806625366	-0.00043252596515230834	0.034602075815200806	39.0
36	-12704.08203125	5880.2519673905135	-6308.769	-22347.412	141.0	32.56992477731565	183.0	103.0	-2205.0564285714286	858.1426321672039	-504.08212	-4639.2163	0.0002908635069616139	22416420.0	-0.003963317722082138	-1110866.0	0.5073024034500122	0.006071428768336773	0.10428571701049805	39.0
37	-15095.825	4418.493317863002	-6906.4673	-20225.744	153.0	24.298148077579903	171.0	105.0	-2418.4338815789474	1025.4793590265353	-435.1489	-6210.1216	0.0004313795070629567	26906882.0	-0.0030759177170693874	-1654374.0	0.4994504451751709	0.004934210330247879	0.06578947603702545	39.0
38	-11608.09453125	5446.389482951067	-4584.232	-20400.348	139.8	24.70951352402046	175.0	111.0	-2399.5588976945246	1126.3627007840678	-566.3969	-5678.1675	-0.0011029981542378664	18064776.0	-0.0015949828084558249	-913978.0	0.48900672793388367	-0.000990633969195187	0.05187319964170456	39.0
39	-14148.39375	4873.9597043882095	-5470.4165	-18911.473	147.4	25.152336652138306	175.0	107.0	-2878.7657103825136	1186.5156409083777	-820.8105	-7867.7383	-0.0015396387316286564	21855378.0	0.000911142909899354	-1177138.0	0.5205337405204773	-0.0017076502554118633	0.05874316766858101	39.0
40	-13944.65625	5840.116711162544	-6963.337	-24167.646	145.8	22.964319300547533	179.0	107.0	-3093.662638121547	1346.8919819531645	-755.3054	-6666.9863	0.000781320733949542	20883812.0	-0.0037499633617699146	-1146672.0	0.5136620402336121	0.0039709946140646935	0.07596684992313385	39.0
41	-12119.23203125	6473.01796691466	-6081.7446	-23911.469	133.8	28.10266908614954	171.0	101.0	-3290.7804969879517	1268.0672324542168	-1001.0038	-6774.0864	-0.0020821639336645603	16644753.0	-0.0030662338249385357	-711717.0	0.532535195350647	0.003576807212084532	0.03162650763988495	39.0
42	-11387.7109375	7086.720652036455	-3684.4956	-24676.42	136.2	36.69550461015286	207.0	105.0	-3162.599852071006	1114.3571713438398	-114.64407	-5835.9795	-0.0006905353511683643	14788969.0	-0.002614023629575968	-581941.0	0.4827280044555664	0.00748890545219183	0.05621301755309105	39.0
43	-11478.35625	1313.9393441099176	-9821.598	-13123.684	143.4	11.959933212246892	161.0	125.0	-3242.0832162921347	1233.3510758922191	-874.4295	-6958.7695	-0.0016654428327456117	9449079.0	-0.00680755777284503	-279152.0	0.5240808129310608	0.006759128998965025	0.12640449404716492	39.0
44	-14209.8625	3391.5997405354306	-10732.079	-19708.447	155.4	17.545369481272687	183.0	135.0	-3561.933937823834	1405.8129505070976	-641.30133	-6831.598	0.0015132180415093899	13836663.0	-0.004549296107143164	-655492.0	0.5417129993438721	-0.0013762953458353877	0.06088082864880562	39.0
45	-7574.9	1984.3368665627315	-5702.265	-11175.201	121.0	12.328828005937952	137.0	105.0	-3260.965	1060.2016915033983	-462.896	-5856.4478	0.0017243600450456142	3966311.25	-0.010368824005126953	-26976.0	0.5269517302513123	0.007916666567325592	0.1316666603088379	39.0
46	-9221.51875	4587.02622621672	-4525.399	-17469.033	127.8	26.095209540019027	177.0	101.0	-3523.7519716088327	1220.0605870046556	-1207.2787	-7087.044	0.0005460236570797861	7897963.5	-0.004945459309965372	-88595.5	0.5443768501281738	0.0036474764347076416	0.09305993467569351	39.0
47	-10231.5796875	2825.707132736866	-7217.9346	-14053.424	132.6	9.41488196640862	145.0	119.0	-3738.4677051671733	1319.6898963364088	-341.54132	-9271.913	-0.0005529926856979728	7147270.0	-0.00540394801646471	-71593.5	0.5592520236968994	0.0005699088214896619	0.07294832915067673	39.0
48	-8065.41328125	2638.6184263739233	-3866.3315	-10408.22	125.8	15.263026742804406	151.0	109.0	-3593.3766025641025	1229.6327990554012	-365.2599	-9417.345	0.00384288327768445	4641756.5	-0.004428491927683353	-51687.5	0.5638696551322937	0.00370592949911952	0.08814102411270142	39.0
49	-13746.6703125	4540.161935437986	-7986.672	-21223.46	162.6	22.747307318326165	207.0	145.0	-3633.8199257425745	1447.7540407045105	-1064.0261	-8662.168	0.0008533538202755153	13017561.0	-0.0006624661036767066	-537067.0	0.557941198348999	0.0006188118713907897	0.023514851927757263	39.0
50	-7260.8125	3565.423172640241	-3606.7612	-13086.165	122.2	23.953288078375063	167.0	103.0	-3382.6254125412543	1141.546400641902	-483.82236	-5967.4995	0.002412735018879175	4878459.0	-0.00471778679639101	-21340.5	0.5392880439758301	0.003403465263545513	0.07590758800506592	39.0
51	-10317.4953125	4986.880708418841	-4366.872	-16581.312	136.6	28.604895368843774	177.0	101.0	-3836.674778761062	1470.209504866769	-179.84462	-9079.123	-0.00020609878993127495	9677165.0	-0.002635883167386055	-98411.0	0.5525922775268555	-0.0011983775766566396	0.05899704992771149	39.0
52	-9713.24375	4666.382238951284	-3262.7666	-15313.736	137.0	25.64371267971937	169.0	101.0	-3695.6606617647058	1345.3252569764768	-40.023403	-7013.3784	-0.0012318944791331887	7784342.5	-0.002882635220885277	-91463.5	0.5486667156219482	0.0048713237047195435	0.1867647022008896	39.0
53	-11860.16015625	3360.7215891828946	-7429.8174	-15867.698	143.4	20.09577106379443	167.0	115.0	-3981.6355337078653	1479.5245516301527	-792.86694	-7582.435	0.0022552977316081524	9920254.0	-0.006016607396304607	-178127.0	0.5399044752120972	0.004037921316921711	0.12640449404716492	39.0
54	-11071.359375	6443.369801586744	-5153.4575	-22868.21	132.6	26.027678326398995	173.0	99.0	-4257.718085106383	1644.3711929065134	-275.6643	-9415.584	0.0024599917232990265	12232392.0	-0.01074998639523983	-146732.0	0.5648330450057983	0.0033244681544601917	0.22188450396060944	39.0
55	-10928.9609375	3807.6474626729823	-6769.2446	-16765.322	135.8	22.11244015855385	167.0	111.0	-4284.718100890208	1393.8530590232128	-802.2254	-8357.514	-0.004139066208153963	7968938.0	-0.0003009415231645107	-81475.5	0.5732587575912476	-0.0003709198790602386	0.09792284667491913	39.0
56	-10359.9234375	2999.5203616578433	-5539.0625	-14894.837	136.6	9.830564085258537	149.0	121.0	-3896.57005899705	1309.2286003687816	-203.56094	-7473.798	-0.00014204683247953653	6558596.0	-0.0012178727192804217	-77091.5	0.5423621535301208	-0.000460914452560246	0.10914454609155655	39.0
57	-9710.71640625	2881.316365830035	-6423.019	-13830.599	133.8	18.956792591352645	167.0	111.0	-4010.8015813253014	1331.8688021063097	-817.6943	-8084.5854	0.0004410801047924906	6348209.5	-0.00477685546502471	-68271.5	0.5151325464248657	0.004800451919436455	0.09789156913757324	39.0
58	-12621.7546875	5952.5462114963875	-5308.443	-21232.984	145.8	26.308933101467648	183.0	113.0	-4433.241022099448	1623.3671030858102	-1595.6198	-8634.64	0.0004072960000485182	10737859.0	-0.005750098265707493	-264757.0	0.5540195107460022	0.008287292905151844	0.14088398218154907	39.0
59	-10198.9078125	3600.8987766945074	-6284.1904	-16586.43	133.8	14.45544829299882	161.0	119.0	-4277.514307228916	1377.8238822877217	-665.38403	-7715.6753	-7.459305925294757e-05	6916740.0	-0.004224288277328014	-71597.5	0.5491063594818115	0.0023531627375632524	0.11295180767774582	39.0
60	-9152.4515625	5317.939149708278	-4230.947	-19201.379	128.6	24.92869714618576	175.0	105.0	-4084.8130877742947	1378.9407956356715	-1946.6036	-8560.795	-0.0001276240946026519	7928629.0	-0.0008596500265412033	-67890.5	0.5525215268135071	0.006857366766780615	0.1520376205444336	39.0
61	-9234.45	4035.482226450762	-5239.3203	-15979.715	134.2	25.69357820424201	169.0	103.0	-3988.146771771772	1382.3400276169218	-1448.5182	-9793.982	-0.00013526853581424803	7379929.0	-0.006040377542376518	-79820.5	0.5035158395767212	0.0037537538446485996	0.14264264702796936	39.0
62	-5769.3	783.9241991417283	-4673.991	-7056.405	115.8	13.775340640638438	137.0	101.0	-3675.8728222996515	982.1716108556242	-410.62967	-8429.193	-0.0017440759111195803	3389081.75	-0.0034003143664449453	-322097.5	0.5485507249832153	-0.0018510452937334776	0.07665505260229111	39.0
63	-9780.9484375	3992.8506107792214	-5177.9404	-16234.396	136.6	26.695318673177514	177.0	107.0	-3973.226401179941	1199.7403062162587	-490.58957	-7018.7407	0.0009691841551102698	6816783.0	-0.0009296583593823016	-50129.0	0.554243266582489	0.0007374631240963936	0.03244837746024132	39.0
64	-8951.41953125	4784.298820098928	-3025.1187	-15867.961	135.8	21.56293024933068	169.0	111.0	-3949.3575667655787	1299.7044904943878	-787.37634	-9371.891	-0.0004681493737734854	5861122.5	-0.005280048120766878	-65260.5	0.5665208101272583	0.0005563798476941884	0.15133531391620636	39.0
65	-8366.6390625	2459.8034880859896	-4511.3237	-11383.566	131.0	11.523888232710346	145.0	111.0	-3612.85	1052.7010474890844	-198.82841	-8317.575	0.00019697335665114224	4196572.0	-0.0028905104845762253	-52005.25	0.5352582931518555	0.003846153849735856	0.16461537778377533	39.0
66	-9922.275	2528.771875832219	-6943.903	-12770.899	145.0	20.23857702507763	163.0	111.0	-3813.934027777778	1191.235474436333	-1016.28156	-8168.8687	-0.000750273116864264	5682251.5	-0.0040481723845005035	-72182.5	0.5366690158843994	-0.0005208333604969084	0.07083333283662796	39.0
67	-11519.5875	3140.7069267921197	-7282.914	-15844.091	139.8	15.419468530582531	159.0	115.0	-4165.080691642651	1160.0253599533376	-503.44897	-8825.419	-0.0014012622414156795	7431254.5	-0.0032433876767754555	-144069.0	0.5744886994361877	0.0008105187444016337	0.09221901744604111	39.0
68	-9874.084375	1686.0135823889439	-7736.3613	-12846.506	137.8	18.529975978549594	169.0	115.0	-4066.123903508772	1165.7502566239107	-166.62491	-8649.241	0.0005786425899714231	5146178.5	-0.003191958414390683	-76465.5	0.5527529716491699	0.0039290934801101685	0.08918128907680511	39.0
69	-10172.19140625	4377.646490981198	-4976.414	-15241.975	136.2	21.037110299792246	165.0	107.0	-4153.257026627219	1220.1877438236768	-842.6834	-7103.734	0.0009745239512994885	6436865.5	-0.003415037877857685	-85262.5	0.5684962272644043	0.0016642011469230056	0.07248520851135254	39.0
70	-10958.0671875	4683.044992310025	-5579.899	-17521.908	146.6	25.088642654284328	177.0	113.0	-3977.060096153846	1337.996994033976	-252.59828	-7353.305	-0.0002536695101298392	7793399.0	-0.005749586038291454	-191893.0	0.5320127606391907	0.0049793957732617855	0.15934066474437714	39.0
71	-8255.89296875	4346.395656173055	-4020.8826	-16618.285	128.2	21.150886737099817	165.0	103.0	-4150.538128930818	1112.2094730533838	-31.316097	-8289.519	0.003856937400996685	5233297.5	-0.00811946950852871	-99322.0	0.5949931144714355	0.007075471803545952	0.08176100999116898	39.0
72	-7949.00625	4338.989744168566	-3526.2156	-15923.119	126.2	20.80768994716857	163.0	103.0	-3950.5519169329073	1087.5318011581783	-629.7536	-9873.736	-0.0010105703258886933	4659421.5	-0.005812983959913254	-89409.0	0.5978882908821106	0.0034944089129567146	0.13258786499500275	39.0
73	-8704.22890625	3144.7441867344314	-4916.771	-11803.486	131.8	16.228370520961896	153.0	107.0	-3937.407874617737	1059.1980579636104	-366.24234	-9177.296	-0.0016434433637186885	4328224.0	-0.008292731828987598	-75760.5	0.5750135183334351	0.0030581040773540735	0.20183485746383667	39.0
74	-8743.96171875	2585.2431993915	-4258.0815	-11937.836	131.4	12.547509323940549	143.0	107.0	-4102.244631901841	992.0889530669848	-216.22699	-7186.97	-0.0015088001964613795	4123032.0	-0.0026439842768013477	-118613.25	0.5917282104492188	-0.008339723572134972	0.0889570564031601	39.0
75	-7565.3609375	3010.88279413198	-4457.0205	-11598.617	119.0	14.25482374496437	137.0	103.0	-3749.0474576271185	795.0889258441473	-219.30423	-5653.662	0.00021428092441055924	3845429.0	-0.001888086786493659	-85837.25	0.569896399974823	0.012288135476410389	0.17796610295772552	39.0
76	-9136.740625	4223.550923097767	-2948.6255	-14551.816	141.0	17.977764043395386	159.0	111.0	-3625.429285714286	1002.6979833001988	-30.726816	-6462.689	0.0004054525925312191	4698924.5	-0.0021063059102743864	-89553.5	0.545808732509613	-0.004732142668217421	0.07000000029802322	39.0
77	-5207.771875	1276.4149795423116	-3296.8232	-6718.6694	126.2	9.173875819880807	139.0	113.0	-2993.3075079872206	583.3517781961418	-31.150387	-4337.412	-0.00016236038936767727	1526946.25	-0.0033002272248268127	-92397.75	0.5088048577308655	-0.001797124627046287	0.057507988065481186	39.0
78	-11679.6375	3389.1475034291443	-5468.1543	-14716.33	145.0	23.6981011897578	177.0	105.0	-4051.690972222222	1014.116977692635	-399.82712	-6262.3687	-0.000185581055120565	7567643.0	-0.00306273577734828	-254125.5	0.5274385809898376	-0.0023437500931322575	0.06527777761220932	39.0
79	-6352.96015625	2582.310980497895	-3147.335	-9996.957	131.8	20.999046667348974	167.0	105.0	-3201.9076834862385	676.807761611353	-326.89203	-6267.4414	0.0028649696614593267	2380954.5	-0.0030916722025722265	-44906.25	0.5223748683929443	-0.003631498431786895	0.05351682007312775	39.0
80	-8268.26953125	2346.048422347672	-4954.7476	-10875.263	138.6	7.418894960936315	147.0	125.0	-3457.203851744186	761.671845350739	-631.3337	-5206.051	0.0011079221731051803	2994956.0	-0.0020105403382331133	-38188.0	0.5261954069137573	0.0014534883666783571	0.03633720800280571	39.0
81	-10644.62890625	4376.712373460244	-3716.122	-16334.725	145.4	27.405108834565407	175.0	95.0	-4070.534972299169	989.4037153312885	-182.9517	-6577.519	0.0004781401949003339	5838168.5	-0.0031986068934202194	-150847.5	0.5474550724029541	-0.0017313018906861544	0.024930747225880623	39.0
82	-6693.02578125	977.9227985889274	-5191.364	-7758.9067	130.2	11.142711059954172	145.0	113.0	-3349.8370743034056	659.3672170611643	-151.56108	-6130.5425	-0.0001322315220022574	1980543.25	-0.0020877355709671974	-71199.75	0.523676872253418	0.0	0.05263157933950424	39.0
83	-10639.3109375	3121.4171140685444	-5024.7144	-13948.427	142.2	23.986662146649333	169.0	101.0	-4397.509206798867	830.6588122225311	-1958.8375	-6304.5713	0.001376967877149582	4985369.0	-0.0031365284230560064	-73363.5	0.5854721665382385	0.001504957559518516	0.01983002759516239	39.0
84	-9434.04921875	3698.9178958176403	-3424.4863	-13139.663	140.2	25.755776240789658	181.0	105.0	-3802.4450431034484	868.9755363407077	-447.0112	-5979.1963	-0.0010465397499501705	4638853.5	-0.0019704445730894804	-88694.5	0.5275402665138245	-0.0017959770048037171	0.0933908075094223	39.0
85	-9820.36953125	3602.2696178936967	-5770.3423	-15910.503	137.0	16.828547174370104	165.0	113.0	-4127.864338235294	885.8164993881269	-200.3321	-8437.02	-0.0006254266481846571	4464821.0	-0.0009898003190755844	-69560.5	0.5473767518997192	0.00147058826405555	0.04117647185921669	39.0
86	-7762.7453125	2706.709441369723	-4886.389	-12482.565	126.2	16.951696368376382	157.0	105.0	-3961.6234025559106	747.2804794827538	-452.02933	-8187.24	0.0005193129763938487	2902437.5	-0.0031256095971912146	-132746.25	0.5499793887138367	-0.0006988818058744073	0.043130990117788315	39.0
87	-9605.31875	2784.9851705170713	-5668.8604	-12738.249	147.0	22.018174311236617	177.0	121.0	-3835.4044520547945	805.0663684034047	-1542.6165	-7069.237	0.0013069894630461931	4055628.75	-0.0024609086103737354	-82552.0	0.5048654675483704	0.001113013713620603	0.04794520512223244	39.0
88	-7426.29765625	3006.632800991834	-4418.2983	-12887.078	135.8	20.38038296415514	173.0	113.0	-3441.2069732937684	733.3698327397304	-41.40815	-6855.342	0.002208283171057701	2733054.0	-0.0034666690044105053	-41724.0	0.48290887475013733	0.0006491097738035023	0.06973293423652649	39.0
89	-8729.13125	1701.569745852341	-7065.211	-11851.649	140.6	10.537551434483012	159.0	129.0	-3793.2707736389684	712.9726462279889	-2232.6501	-7556.279	0.001251081470400095	2523799.75	-0.0012857042020186782	-55211.25	0.5239804983139038	0.00035816620220430195	0.04297994449734688	39.0
90	-7536.78671875	2469.9475298070606	-4462.639	-11410.008	134.6	22.10520278654722	169.0	113.0	-3631.2874251497005	677.3410501391398	-193.80293	-6647.905	-0.00018695763719733804	2456057.0	-0.0018830378539860249	-54845.0	0.5231971740722656	0.0019648203160613775	0.041916169226169586	39.0
91	-9771.50390625	2731.51635543337	-4626.6387	-12058.651	136.2	20.536795293752625	163.0	101.0	-4116.43676035503	642.3946325315346	-734.92645	-6818.577	-4.6795994421700016e-05	3725563.75	-0.002528541488572955	-76027.25	0.5401586294174194	0.0028661242686212063	0.08284023404121399	39.0
92	-8140.315625	4005.6665862250693	-3560.701	-15392.558	127.8	19.45661866218344	163.0	105.0	-3773.4925078864353	731.213726755443	-126.35699	-6537.108	0.000152751847053878	3353796.5	-0.0015958655858412385	-50712.0	0.5229686498641968	-0.0018730283482000232	0.034700315445661545	39.0
93	-7608.1546875	2770.1168206413245	-3940.7146	-11045.017	127.0	18.718974330876144	157.0	107.0	-3870.0753968253966	586.6946963001001	-50.09114	-5621.204	0.0001409311080351472	2539157.0	-0.001373294391669333	-113780.0	0.5546366572380066	0.004166666883975267	0.03809523954987526	39.0
94	-9614.209375	2324.1099801859637	-7322.1885	-13928.566	139.8	12.367699768291343	161.0	125.0	-3885.4560518731987	692.564111827457	-1311.6508	-5831.4404	4.131718378630467e-05	2760344.5	-0.0005819749785587192	-80106.5	0.5371682643890381	0.0009005763567984104	0.015850143507122993	39.0
