process_timestamp,process_pid,process_process_name,process_cpu_percent,process_cpu_percent_per_core,process_logical_cpu_count,process_cpu_times_user,process_cpu_times_system,process_num_threads,system_timestamp,system_cpu_percent,system_cpu_percent_per_core,system_cpu_count,system_load_avg_1m
2025-07-28T17:14:36.405534,1898317,pt_main_thread,114.4,3.575,32,5.6,2.12,66,2025-07-28T17:14:36.507747,0.0,"[10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 27.3, 0.0, 80.0, 0.0, 66.7, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 18.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32,3.3056640625
2025-07-28T17:14:37.010803,1898317,pt_main_thread,351.5,10.984375,32,7.53,2.32,96,2025-07-28T17:14:37.112435,15.3,"[18.2, 27.3, 0.0, 36.4, 9.1, 36.4, 20.0, 33.3, 10.0, 100.0, 9.1, 100.0, 0.0, 100.0, 44.4, 0.0, 20.0, 11.1, 18.2, 16.7, 10.0, 10.0, 11.1, 0.0, 11.1, 10.0, 9.1, 20.0, 10.0, 18.2, 11.1, 10.0]",32,3.3056640625
2025-07-28T17:14:37.613068,1898317,pt_main_thread,536.4,16.7625,32,10.45,2.63,98,2025-07-28T17:14:37.714465,18.2,"[30.0, 0.0, 30.0, 0.0, 50.0, 0.0, 40.0, 20.0, 44.4, 0.0, 55.6, 0.0, 0.0, 90.0, 55.6, 0.0, 20.0, 20.0, 18.2, 10.0, 10.0, 16.7, 18.2, 0.0, 0.0, 9.1, 9.1, 10.0, 20.0, 0.0, 0.0, 18.2]",32,3.3056640625
2025-07-28T17:14:38.214746,1898317,pt_main_thread,536.7,16.771875,32,13.32,2.99,98,2025-07-28T17:14:38.316036,18.0,"[40.0, 10.0, 30.0, 20.0, 30.0, 36.4, 50.0, 0.0, 40.0, 0.0, 54.5, 0.0, 36.4, 50.0, 44.4, 0.0, 20.0, 22.2, 10.0, 18.2, 0.0, 18.2, 10.0, 0.0, 9.1, 10.0, 10.0, 0.0, 9.1, 10.0, 0.0, 0.0]",32,3.3056640625
2025-07-28T17:14:38.816593,1898317,pt_main_thread,536.7,16.771875,32,16.15,3.39,96,2025-07-28T17:14:38.917526,18.5,"[45.5, 33.3, 22.2, 9.1, 40.0, 0.0, 22.2, 22.2, 66.7, 9.1, 40.0, 11.1, 22.2, 60.0, 40.0, 10.0, 0.0, 10.0, 27.3, 10.0, 9.1, 0.0, 18.2, 16.7, 10.0, 9.1, 0.0, 18.2, 10.0, 9.1, 10.0, 18.2]",32,3.3056640625
2025-07-28T17:14:39.418068,1898317,pt_main_thread,530.5,16.578125,32,18.99,3.74,96,2025-07-28T17:14:39.520429,18.4,"[30.0, 11.1, 22.2, 0.0, 30.0, 27.3, 75.0, 0.0, 20.0, 70.0, 50.0, 0.0, 63.6, 0.0, 40.0, 22.2, 20.0, 27.3, 10.0, 20.0, 9.1, 0.0, 0.0, 18.2, 9.1, 10.0, 10.0, 10.0, 0.0, 0.0, 10.0, 0.0]",32,3.44140625
2025-07-28T17:14:40.020724,1898317,pt_main_thread,544.0,17.0,32,21.91,4.1,96,2025-07-28T17:14:40.121258,18.4,"[30.0, 10.0, 40.0, 0.0, 58.3, 0.0, 33.3, 0.0, 11.1, 30.0, 40.0, 0.0, 22.2, 55.6, 60.0, 20.0, 20.0, 25.0, 0.0, 9.1, 9.1, 0.0, 0.0, 0.0, 0.0, 9.1, 9.1, 18.2, 18.2, 10.0, 16.7, 0.0]",32,3.44140625
2025-07-28T17:14:40.621536,1898317,pt_main_thread,531.0,16.59375,32,24.81,4.39,100,2025-07-28T17:14:40.722047,17.2,"[30.0, 0.0, 20.0, 40.0, 55.6, 0.0, 50.0, 0.0, 54.5, 0.0, 60.0, 0.0, 54.5, 30.0, 40.0, 11.1, 20.0, 11.1, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 16.7, 0.0]",32,3.44140625
2025-07-28T17:14:41.222306,1898317,pt_main_thread,541.0,16.90625,32,27.76,4.7,99,2025-07-28T17:14:41.323958,17.1,"[11.1, 0.0, 33.3, 0.0, 45.5, 0.0, 30.0, 22.2, 55.6, 0.0, 50.0, 0.0, 66.7, 0.0, 27.3, 72.7, 27.3, 11.1, 0.0, 0.0, 18.2, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0]",32,3.44140625
2025-07-28T17:14:41.825622,1898317,pt_main_thread,532.3,16.634375,32,30.57,5.09,96,2025-07-28T17:14:41.928529,18.7,"[25.0, 18.2, 30.0, 30.0, 30.0, 0.0, 22.2, 40.0, 10.0, 50.0, 45.5, 0.0, 30.0, 30.0, 0.0, 100.0, 30.0, 10.0, 10.0, 10.0, 0.0, 10.0, 10.0, 0.0, 0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0]",32,3.44140625
2025-07-28T17:14:42.429198,1898317,pt_main_thread,530.1,16.565625,32,33.47,5.39,96,2025-07-28T17:14:42.531133,18.6,"[11.1, 30.0, 22.2, 0.0, 30.0, 9.1, 44.4, 0.0, 50.0, 0.0, 60.0, 0.0, 30.0, 45.5, 9.1, 90.0, 11.1, 11.1, 11.1, 22.2, 10.0, 10.0, 9.1, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 10.0]",32,3.44140625
2025-07-28T17:14:43.032211,1898317,pt_main_thread,537.2,16.7875,32,36.42,5.68,96,2025-07-28T17:14:43.132797,18.4,"[22.2, 20.0, 20.0, 0.0, 0.0, 80.0, 50.0, 0.0, 40.0, 10.0, 36.4, 10.0, 50.0, 10.0, 40.0, 45.5, 27.3, 0.0, 10.0, 10.0, 0.0, 0.0, 18.2, 0.0, 10.0, 10.0, 10.0, 9.1, 10.0, 0.0, 10.0, 9.1]",32,3.44140625
2025-07-28T17:14:43.633904,1898317,pt_main_thread,540.1,16.878125,32,39.31,6.04,96,2025-07-28T17:14:43.734814,21.5,"[0.0, 30.0, 11.1, 44.4, 20.0, 10.0, 40.0, 0.0, 54.5, 0.0, 11.1, 72.7, 45.5, 18.2, 63.6, 0.0, 27.3, 10.0, 11.1, 10.0, 18.2, 10.0, 10.0, 9.1, 20.0, 10.0, 18.2, 0.0, 9.1, 0.0, 0.0, 0.0]",32,3.44140625
2025-07-28T17:14:44.235504,1898317,pt_main_thread,540.2,16.88125,32,42.18,6.42,96,2025-07-28T17:14:44.336158,18.6,"[11.1, 60.0, 33.3, 40.0, 22.2, 0.0, 30.0, 18.2, 33.3, 0.0, 50.0, 0.0, 40.0, 20.0, 63.6, 0.0, 20.0, 11.1, 11.1, 20.0, 18.2, 20.0, 18.2, 0.0, 10.0, 0.0, 0.0, 10.0, 18.2, 10.0, 0.0, 0.0]",32,3.44140625
2025-07-28T17:14:44.837029,1898317,pt_main_thread,530.7,16.584375,32,45.09,6.7,96,2025-07-28T17:14:44.937572,18.1,"[0.0, 10.0, 10.0, 50.0, 44.4, 0.0, 36.4, 40.0, 44.4, 0.0, 40.0, 60.0, 55.6, 0.0, 44.4, 22.2, 20.0, 20.0, 11.1, 0.0, 0.0, 10.0, 9.1, 10.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 9.1, 0.0]",32,3.7265625
2025-07-28T17:14:45.437858,1898317,pt_main_thread,543.7,16.990625,32,48.03,7.03,108,2025-07-28T17:14:45.538918,18.6,"[40.0, 10.0, 33.3, 0.0, 30.0, 0.0, 50.0, 0.0, 20.0, 55.6, 40.0, 20.0, 60.0, 22.2, 55.6, 0.0, 18.2, 18.2, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0]",32,3.7265625
2025-07-28T17:14:46.039911,1898317,pt_main_thread,535.2,16.725,32,50.88,7.4,96,2025-07-28T17:14:46.140894,19.2,"[41.7, 27.3, 27.3, 40.0, 55.6, 0.0, 63.6, 0.0, 50.0, 0.0, 45.5, 55.6, 70.0, 0.0, 50.0, 40.0, 22.2, 10.0, 16.7, 16.7, 18.2, 10.0, 10.0, 0.0, 11.1, 0.0, 16.7, 18.2, 0.0, 0.0, 18.2, 0.0]",32,3.7265625
2025-07-28T17:14:46.642760,1898317,pt_main_thread,535.9,16.746875,32,53.8,7.71,96,2025-07-28T17:14:46.743738,22.1,"[30.0, 0.0, 9.1, 50.0, 30.0, 0.0, 20.0, 0.0, 10.0, 90.9, 72.7, 0.0, 60.0, 0.0, 27.3, 66.7, 0.0, 0.0, 10.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 0.0, 9.1]",32,3.7265625
2025-07-28T17:14:47.244148,1898317,pt_main_thread,556.6,17.39375,32,56.83,8.03,96,2025-07-28T17:14:47.346015,20.4,"[36.4, 20.0, 22.2, 20.0, 54.5, 0.0, 40.0, 20.0, 25.0, 45.5, 44.4, 0.0, 66.7, 0.0, 40.0, 50.0, 33.3, 27.3, 18.2, 27.3, 11.1, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 9.1, 10.0, 10.0]",32,3.7265625
2025-07-28T17:14:47.847062,1898317,pt_main_thread,534.0,16.6875,32,59.73,8.35,115,2025-07-28T17:14:47.949364,20.6,"[27.3, 22.2, 10.0, 45.5, 40.0, 10.0, 40.0, 9.1, 27.3, 50.0, 72.7, 0.0, 60.0, 0.0, 36.4, 20.0, 20.0, 25.0, 18.2, 9.1, 18.2, 10.0, 10.0, 10.0, 18.2, 18.2, 20.0, 10.0, 10.0, 0.0, 18.2, 18.2]",32,3.7265625
2025-07-28T17:14:48.450282,1898317,pt_main_thread,532.4,16.6375,32,62.68,8.61,96,2025-07-28T17:14:48.551241,19.5,"[20.0, 33.3, 33.3, 0.0, 20.0, 9.1, 20.0, 50.0, 20.0, 60.0, 50.0, 0.0, 22.2, 10.0, 20.0, 66.7, 20.0, 10.0, 10.0, 11.1, 10.0, 9.1, 10.0, 0.0, 10.0, 18.2, 0.0, 0.0, 10.0, 0.0, 10.0, 0.0]",32,3.7265625
2025-07-28T17:14:49.051525,1898317,pt_main_thread,542.0,16.9375,32,65.58,8.97,96,2025-07-28T17:14:49.154605,18.7,"[10.0, 10.0, 50.0, 0.0, 25.0, 0.0, 55.6, 0.0, 72.7, 0.0, 63.6, 0.0, 70.0, 0.0, 60.0, 0.0, 20.0, 11.1, 10.0, 10.0, 18.2, 0.0, 10.0, 10.0, 0.0, 10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0]",32,3.7265625
2025-07-28T17:14:49.656575,1898317,pt_main_thread,537.2,16.7875,32,68.39,9.41,96,2025-07-28T17:14:49.758525,19.1,"[60.0, 0.0, 10.0, 80.0, 20.0, 0.0, 20.0, 0.0, 90.0, 0.0, 60.0, 0.0, 54.5, 0.0, 0.0, 90.0, 10.0, 10.0, 0.0, 9.1, 9.1, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0]",32,3.98876953125
2025-07-28T17:14:50.259664,1898317,pt_main_thread,528.9,16.528125,32,71.22,9.77,96,2025-07-28T17:14:50.360397,17.8,"[10.0, 10.0, 27.3, 0.0, 33.3, 0.0, 55.6, 0.0, 36.4, 66.7, 80.0, 0.0, 80.0, 0.0, 50.0, 9.1, 27.3, 10.0, 10.0, 9.1, 0.0, 0.0, 0.0, 0.0, 10.0, 18.2, 10.0, 9.1, 10.0, 10.0, 10.0, 0.0]",32,3.98876953125
2025-07-28T17:14:50.860755,1898317,pt_main_thread,539.0,16.84375,32,74.1,10.13,107,2025-07-28T17:14:50.961678,20.9,"[10.0, 36.4, 10.0, 27.3, 11.1, 0.0, 20.0, 10.0, 9.1, 100.0, 9.1, 90.0, 22.2, 33.3, 9.1, 100.0, 10.0, 18.2, 0.0, 0.0, 0.0, 10.0, 10.0, 0.0, 10.0, 30.0, 10.0, 20.0, 0.0, 0.0, 9.1, 0.0]",32,3.98876953125
2025-07-28T17:14:51.462705,1898317,pt_main_thread,545.1,17.034375,32,76.93,10.58,96,2025-07-28T17:14:51.563987,20.7,"[10.0, 20.0, 40.0, 0.0, 11.1, 50.0, 30.0, 40.0, 18.2, 11.1, 30.0, 50.0, 10.0, 100.0, 40.0, 54.5, 10.0, 11.1, 10.0, 0.0, 0.0, 10.0, 10.0, 0.0, 0.0, 10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0]",32,3.98876953125
2025-07-28T17:14:52.064385,1898317,pt_main_thread,540.0,16.875,32,79.83,10.93,103,2025-07-28T17:14:52.165961,20.8,"[36.4, 22.2, 45.5, 10.0, 40.0, 0.0, 11.1, 36.4, 30.0, 20.0, 10.0, 80.0, 30.0, 60.0, 0.0, 100.0, 20.0, 9.1, 10.0, 11.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 10.0, 18.2, 18.2, 0.0]",32,3.98876953125
2025-07-28T17:14:52.667621,1898317,pt_main_thread,538.7,16.834375,32,82.73,11.28,96,2025-07-28T17:14:52.770256,19.6,"[27.3, 18.2, 36.4, 10.0, 45.5, 9.1, 54.5, 0.0, 30.0, 45.5, 80.0, 0.0, 40.0, 27.3, 70.0, 0.0, 20.0, 20.0, 10.0, 0.0, 10.0, 9.1, 0.0, 9.1, 0.0, 0.0, 9.1, 0.0, 10.0, 9.1, 9.1, 9.1]",32,3.98876953125
2025-07-28T17:14:53.270918,1898317,pt_main_thread,537.4,16.79375,32,85.56,11.69,96,2025-07-28T17:14:53.372164,18.6,"[0.0, 36.4, 18.2, 10.0, 33.3, 0.0, 20.0, 50.0, 50.0, 0.0, 50.0, 0.0, 0.0, 100.0, 40.0, 30.0, 20.0, 25.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0]",32,3.98876953125
