timestamp,queue_size
2025-08-26T11:27:46.942104,1
2025-08-26T11:27:46.942181,1
2025-08-26T11:27:46.942202,1
2025-08-26T11:27:46.942214,2
2025-08-26T11:27:46.942280,1
2025-08-26T11:27:46.942315,2
2025-08-26T11:27:46.942369,1
2025-08-26T11:27:46.942427,2
2025-08-26T11:27:46.942880,1
2025-08-26T11:27:46.942922,2
2025-08-26T11:27:46.962088,1
2025-08-26T11:27:46.962174,1
2025-08-26T11:27:46.962279,1
2025-08-26T11:27:46.962648,1
2025-08-26T11:27:46.962729,2
2025-08-26T11:27:46.962761,3
2025-08-26T11:27:46.962821,1
2025-08-26T11:27:46.962857,2
2025-08-26T11:27:46.962893,3
2025-08-26T11:27:46.962913,4
2025-08-26T11:27:46.984327,1
2025-08-26T11:27:46.984413,2
2025-08-26T11:27:46.984457,3
2025-08-26T11:27:46.984591,1
2025-08-26T11:27:46.984752,1
2025-08-26T11:27:46.984950,1
2025-08-26T11:27:46.985089,1
2025-08-26T11:27:46.985464,1
2025-08-26T11:27:46.985515,1
2025-08-26T11:27:46.985537,1
2025-08-26T11:27:47.002579,1
2025-08-26T11:27:47.002615,1
2025-08-26T11:27:47.002639,2
2025-08-26T11:27:47.002646,3
2025-08-26T11:27:47.002660,4
2025-08-26T11:27:47.002704,5
2025-08-26T11:27:47.002713,6
2025-08-26T11:27:47.002753,7
2025-08-26T11:27:47.002769,8
2025-08-26T11:27:47.002842,9
2025-08-26T11:27:47.023001,1
2025-08-26T11:27:47.023084,2
2025-08-26T11:27:47.023100,3
2025-08-26T11:27:47.023115,4
2025-08-26T11:27:47.023140,5
2025-08-26T11:27:47.023191,6
2025-08-26T11:27:47.023200,7
2025-08-26T11:27:47.023209,8
2025-08-26T11:27:47.023226,9
2025-08-26T11:27:47.023249,10
2025-08-26T11:27:47.038930,1
2025-08-26T11:27:47.039009,1
2025-08-26T11:27:47.039051,1
2025-08-26T11:27:47.039086,1
2025-08-26T11:27:47.039112,2
2025-08-26T11:27:47.039148,3
2025-08-26T11:27:47.039251,1
2025-08-26T11:27:47.039292,1
2025-08-26T11:27:47.039422,1
2025-08-26T11:27:47.039462,1
2025-08-26T11:27:47.066882,1
2025-08-26T11:27:47.066935,2
2025-08-26T11:27:47.067067,3
2025-08-26T11:27:47.067230,1
2025-08-26T11:27:47.067276,2
2025-08-26T11:27:47.067349,3
2025-08-26T11:27:47.067531,4
2025-08-26T11:27:47.067576,5
2025-08-26T11:27:47.067641,6
2025-08-26T11:27:47.067718,7
2025-08-26T11:27:47.079214,1
2025-08-26T11:27:47.079492,1
2025-08-26T11:27:47.079743,1
2025-08-26T11:27:47.079800,2
2025-08-26T11:27:47.079847,1
2025-08-26T11:27:47.079900,1
2025-08-26T11:27:47.079934,1
2025-08-26T11:27:47.079954,2
2025-08-26T11:27:47.080120,1
2025-08-26T11:27:47.080333,1
2025-08-26T11:27:47.089345,1
2025-08-26T11:27:47.089437,1
2025-08-26T11:27:47.089471,1
2025-08-26T11:27:47.089490,2
2025-08-26T11:27:47.089569,1
2025-08-26T11:27:47.089626,1
2025-08-26T11:27:47.089776,1
2025-08-26T11:27:47.089822,1
2025-08-26T11:27:47.089855,1
2025-08-26T11:27:47.089899,2
2025-08-26T11:27:47.113925,1
2025-08-26T11:27:47.114014,2
2025-08-26T11:27:47.114086,3
2025-08-26T11:27:47.114275,1
2025-08-26T11:27:47.114533,2
2025-08-26T11:27:47.114582,1
2025-08-26T11:27:47.114715,2
2025-08-26T11:27:47.114774,1
2025-08-26T11:27:47.114814,2
2025-08-26T11:27:47.116050,3
2025-08-26T11:27:47.134119,1
2025-08-26T11:27:47.134160,2
2025-08-26T11:27:47.134289,3
2025-08-26T11:27:47.134311,4
2025-08-26T11:27:47.134330,5
2025-08-26T11:27:47.134429,6
2025-08-26T11:27:47.134675,7
2025-08-26T11:27:47.134737,8
2025-08-26T11:27:47.134757,9
2025-08-26T11:27:47.134786,10
2025-08-26T11:27:47.151823,1
2025-08-26T11:27:47.151937,1
2025-08-26T11:27:47.151980,1
2025-08-26T11:27:47.152017,1
2025-08-26T11:27:47.152039,2
2025-08-26T11:27:47.152132,1
2025-08-26T11:27:47.152166,1
2025-08-26T11:27:47.152186,2
2025-08-26T11:27:47.152389,1
2025-08-26T11:27:47.152428,1
2025-08-26T11:27:47.179839,1
2025-08-26T11:27:47.179893,1
2025-08-26T11:27:47.180007,1
2025-08-26T11:27:47.180094,1
2025-08-26T11:27:47.180525,1
2025-08-26T11:27:47.180865,1
2025-08-26T11:27:47.181077,1
2025-08-26T11:27:47.181146,1
2025-08-26T11:27:47.181178,1
2025-08-26T11:27:47.181219,2
2025-08-26T11:27:47.188012,1
2025-08-26T11:27:47.188046,1
2025-08-26T11:27:47.188064,2
2025-08-26T11:27:47.188079,3
2025-08-26T11:27:47.188147,4
2025-08-26T11:27:47.188207,5
2025-08-26T11:27:47.188224,6
2025-08-26T11:27:47.188260,7
2025-08-26T11:27:47.188267,8
2025-08-26T11:27:47.188367,9
2025-08-26T11:27:47.212696,1
2025-08-26T11:27:47.212774,2
2025-08-26T11:27:47.212805,3
2025-08-26T11:27:47.212832,4
2025-08-26T11:27:47.212846,5
2025-08-26T11:27:47.212854,6
2025-08-26T11:27:47.212916,7
2025-08-26T11:27:47.212924,8
2025-08-26T11:27:47.212971,9
2025-08-26T11:27:47.213007,10
2025-08-26T11:27:47.242391,1
2025-08-26T11:27:47.242749,2
2025-08-26T11:27:47.242761,3
2025-08-26T11:27:47.242770,4
2025-08-26T11:27:47.242790,5
2025-08-26T11:27:47.242894,6
2025-08-26T11:27:47.242957,7
2025-08-26T11:27:47.242973,8
2025-08-26T11:27:47.242986,9
2025-08-26T11:27:47.242993,10
2025-08-26T11:27:47.269670,1
2025-08-26T11:27:47.269724,2
2025-08-26T11:27:47.269736,3
2025-08-26T11:27:47.269782,4
2025-08-26T11:27:47.269814,5
2025-08-26T11:27:47.269823,6
2025-08-26T11:27:47.269831,7
2025-08-26T11:27:47.269861,8
2025-08-26T11:27:47.269876,9
2025-08-26T11:27:47.269920,10
2025-08-26T11:27:47.287689,1
2025-08-26T11:27:47.287902,2
2025-08-26T11:27:47.287958,1
2025-08-26T11:27:47.287981,1
2025-08-26T11:27:47.287989,2
2025-08-26T11:27:47.288002,3
2025-08-26T11:27:47.288010,4
2025-08-26T11:27:47.288025,5
2025-08-26T11:27:47.288074,6
2025-08-26T11:27:47.288114,7
2025-08-26T11:27:47.363421,1
2025-08-26T11:27:47.363453,2
2025-08-26T11:27:47.363520,3
2025-08-26T11:27:47.363553,4
2025-08-26T11:27:47.363564,5
2025-08-26T11:27:47.363589,6
2025-08-26T11:27:47.363632,7
2025-08-26T11:27:47.363640,8
2025-08-26T11:27:47.363731,1
2025-08-26T11:27:47.363869,1
2025-08-26T11:27:47.395260,1
2025-08-26T11:27:47.395314,2
2025-08-26T11:27:47.395326,3
2025-08-26T11:27:47.395378,4
2025-08-26T11:27:47.395426,5
2025-08-26T11:27:47.395435,6
2025-08-26T11:27:47.395442,7
2025-08-26T11:27:47.395449,8
2025-08-26T11:27:47.395456,9
2025-08-26T11:27:47.395481,10
2025-08-26T11:27:47.427148,1
2025-08-26T11:27:47.427198,2
2025-08-26T11:27:47.427207,3
2025-08-26T11:27:47.427215,4
2025-08-26T11:27:47.427291,5
2025-08-26T11:27:47.427340,6
2025-08-26T11:27:47.427369,7
2025-08-26T11:27:47.427388,8
2025-08-26T11:27:47.427485,9
2025-08-26T11:27:47.427495,10
2025-08-26T11:27:47.438161,1
2025-08-26T11:27:47.438196,2
2025-08-26T11:27:47.438214,3
2025-08-26T11:27:47.438221,4
2025-08-26T11:27:47.438235,5
2025-08-26T11:27:47.438243,6
2025-08-26T11:27:47.438389,7
2025-08-26T11:27:47.438399,8
2025-08-26T11:27:47.438406,9
2025-08-26T11:27:47.438477,10
2025-08-26T11:27:47.447434,1
2025-08-26T11:27:47.447561,2
