Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageEpsilon	StdEpsilon	MaxEpsilon	MinEpsilon	QVals	QTargets	LossQ	DeltaLossQ	StopIter
1	-293.45440673828125	17.685373634516402	-214.2207	-299.44775	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	0.06841364542643229	-0.7140424847602844	0.4576374888420105	0.009028702974319458	79.0
2	-293.83251953125	15.024028605765999	-224.86638	-299.41678	501.0	0.05087875366210937	0.15913053625104634	1.0	0.01	-0.06883464558919271	-1.015435814857483	0.334546834230423	0.02055099606513977	79.0
3	-292.9383951822917	14.58663350865735	-229.81483	-300.01233	501.0	0.05087874857584635	0.15913054424175482	1.0	0.01	-0.4198021240234375	-5.150751113891602	0.19143365323543549	0.13429130613803864	79.0
4	-292.6945393880208	15.38315901294165	-232.21461	-299.26364	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-4.691826822916667	-11.85578727722168	0.006821467541158199	0.19271527230739594	79.0
5	-294.3128255208333	10.874473354405586	-252.31358	-300.16196	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-11.425670572916667	-11.753173828125	0.024775801226496696	0.006450774148106575	79.0
6	-292.63169352213544	16.56504316658055	-224.71353	-299.56268	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-11.759182291666667	-11.19848346710205	0.02428177371621132	0.007918789982795715	79.0
7	-292.5380045572917	16.741189793728385	-220.6636	-299.5628	501.0	0.05087875366210937	0.15913054424175482	1.0	0.01	-11.232278645833333	-11.522604942321777	0.017239641398191452	0.0007433351129293442	79.0
8	-292.31931559244794	15.898837397714285	-224.86353	-299.41342	501.0	0.05087874857584635	0.15913054424175482	1.0	0.01	-11.49223046875	-10.170076370239258	0.1359931081533432	0.024131447076797485	79.0
9	-293.4818115234375	16.933129529152065	-216.4636	-300.0126	501.0	0.05087875366210937	0.15913053625104634	1.0	0.01	-10.254199869791666	-10.938741683959961	0.06269993633031845	0.0026714280247688293	79.0
10	-293.3066813151042	13.64219993771624	-237.3133	-300.01297	501.0	0.05087874857584635	0.15913054424175482	1.0	0.01	-10.879044921875	-10.112527847290039	0.06926368176937103	0.0092378631234169	79.0
