timestamp,datetime,memory_percent,memory_available_gb,memory_used_gb,cpu_percent,disk_usage_percent,process_memory_mb,process_cpu_percent,network_bytes_sent,network_bytes_recv,network_packets_sent,network_packets_recv
1754221023.6815567,2025-08-03T06:37:03.681557,1.8,184.20702362060547,2.0764389038085938,0.0,66.4,987.77734375,0.0,0,0,0,0
1754221053.8192377,2025-08-03T06:37:33.819238,2.1,183.6731185913086,2.6103057861328125,0.0,66.4,1109.796875,4.7,628530,276685,787,3276
1754221083.9569201,2025-08-03T06:38:03.956920,2.1,183.66993713378906,2.6134796142578125,0.0,66.4,1114.15625,0.8,765831,207165,1052,3305
1754221114.09441,2025-08-03T06:38:34.094410,2.1,183.6651382446289,2.6182708740234375,0.0,66.4,1125.33984375,17.1,729469,213794,1030,3447
1754221144.2140176,2025-08-03T06:39:04.214018,2.1,183.6651611328125,2.618236541748047,1.0,66.4,1125.4609375,0.3,712321,207633,1017,3345
1754221174.3513653,2025-08-03T06:39:34.351365,2.1,183.66516494750977,2.6182289123535156,1.0,66.4,1123.9921875,0.8,720212,203478,1010,3289
1754221204.4890935,2025-08-03T06:40:04.489094,2.1,183.6633758544922,2.619953155517578,0.0,66.4,1124.3671875,17.0,711548,215780,1008,3460
1754221234.6052723,2025-08-03T06:40:34.605272,2.1,183.66347122192383,2.6198463439941406,0.0,66.4,1124.3671875,0.3,706078,204340,983,3311
1754221264.7430024,2025-08-03T06:41:04.743002,2.1,183.66414260864258,2.619171142578125,0.0,66.4,1124.3671875,0.3,804174,287235,1050,3405
1754221294.880412,2025-08-03T06:41:34.880412,2.1,183.6666145324707,2.6166839599609375,0.0,66.4,1124.27734375,0.8,726482,203942,1030,3295
1754221325.0181608,2025-08-03T06:42:05.018161,2.1,183.6638412475586,2.6194305419921875,0.0,66.4,1126.87109375,17.2,725091,199133,1029,3190
1754221355.155794,2025-08-03T06:42:35.155794,2.1,183.6638298034668,2.6194305419921875,0.0,66.4,1126.87109375,0.3,781335,283386,1038,3358
1754221385.2932165,2025-08-03T06:43:05.293216,2.1,183.66410064697266,2.6191329956054688,0.0,66.4,1124.8125,0.8,721360,210777,1030,3407
1754221415.4307513,2025-08-03T06:43:35.430751,2.1,183.66315841674805,2.620075225830078,0.0,66.4,1125.234375,17.4,716955,201549,1016,3252
1754221445.5680625,2025-08-03T06:44:05.568063,2.1,183.66218185424805,2.6210289001464844,0.0,66.4,1125.76953125,0.3,792021,292099,1035,3503
1754221475.7052557,2025-08-03T06:44:35.705256,2.1,183.66270446777344,2.6204910278320312,1.5,66.4,1125.88671875,0.9,732288,204354,1036,3281
1754221505.8442643,2025-08-03T06:45:05.844264,2.1,183.66232681274414,2.6208419799804688,50.1,66.4,1126.765625,10.5,803570,211626,1075,3430
1754221535.9610243,2025-08-03T06:45:35.961024,2.1,183.661376953125,2.6217918395996094,0.0,66.4,1126.95703125,6.9,727044,201166,1012,3259
1754221566.0983667,2025-08-03T06:46:06.098367,2.1,183.6618309020996,2.6213455200195312,0.0,66.4,1126.95703125,0.3,797769,285883,1024,3409
1754221596.2208364,2025-08-03T06:46:36.220836,2.1,183.6618881225586,2.6213035583496094,0.2,66.4,1128.953125,0.8,725311,208958,1012,3366
1754221626.3585987,2025-08-03T06:47:06.358599,2.1,183.65744400024414,2.6256790161132812,0.0,66.4,1132.84375,17.0,711900,199144,983,3220
1754221656.4961393,2025-08-03T06:47:36.496139,2.1,183.65764617919922,2.6255531311035156,0.0,66.4,1132.9140625,0.3,781056,277223,1011,3257
1754221686.6335042,2025-08-03T06:48:06.633504,2.1,183.65840530395508,2.6248016357421875,0.2,66.4,1130.87890625,1.0,709562,197540,997,3192
1754221716.770902,2025-08-03T06:48:36.770902,2.1,183.65789413452148,2.6253318786621094,0.0,66.4,1131.19921875,16.9,718212,219599,1050,3466
1754221746.9085593,2025-08-03T06:49:06.908559,2.1,183.65569686889648,2.6275177001953125,0.2,66.4,1133.23828125,0.3,798307,281735,1027,3361
1754221777.0461085,2025-08-03T06:49:37.046108,2.1,183.65810012817383,2.6251296997070312,0.0,66.4,1133.17578125,0.9,713645,215083,1001,3483
1754221807.1836796,2025-08-03T06:50:07.183680,2.1,183.58007049560547,2.7031517028808594,0.0,66.4,1133.17578125,0.3,732646,305578,1160,3473
1754221837.3214417,2025-08-03T06:50:37.321442,2.1,183.65472412109375,2.6284828186035156,0.0,66.4,1135.47265625,16.9,723374,215303,1019,3307
1754221867.459382,2025-08-03T06:51:07.459382,2.1,183.6551971435547,2.6280136108398438,0.5,66.4,1135.48046875,0.3,775531,277953,997,3315
1754221897.5972323,2025-08-03T06:51:37.597232,2.1,183.6554298400879,2.627857208251953,0.0,66.4,1133.4765625,1.0,715874,223132,988,3607
1754221927.73549,2025-08-03T06:52:07.735490,2.1,183.65376663208008,2.6295204162597656,1.5,66.4,1134.6484375,17.2,727497,216305,1025,3494
1754221957.8731182,2025-08-03T06:52:37.873118,2.1,183.65349578857422,2.629802703857422,0.0,66.4,1134.8984375,0.3,769168,275335,993,3245
1754221988.0107563,2025-08-03T06:53:08.010756,2.1,183.6551284790039,2.628131866455078,0.0,66.4,1134.7890625,0.9,732252,222966,1112,3413
1754222018.130812,2025-08-03T06:53:38.130812,2.1,183.65319061279297,2.6301498413085938,2.2,66.4,1137.12109375,17.5,776264,227237,1230,3325
1754222048.268542,2025-08-03T06:54:08.268542,2.1,183.65281295776367,2.630596160888672,0.2,66.4,1137.12109375,0.4,881196,315252,1225,3591
1754222078.4061635,2025-08-03T06:54:38.406163,2.1,183.6549415588379,2.6284828186035156,0.0,66.4,1135.0703125,0.9,808751,220868,1164,3337
1754222108.543373,2025-08-03T06:55:08.543373,2.1,183.65538024902344,2.628063201904297,0.0,66.4,1135.0703125,0.3,776713,203441,1065,3272
1754222138.6811218,2025-08-03T06:55:38.681122,2.1,183.6540184020996,2.6294212341308594,0.0,66.4,1135.30859375,16.1,741520,194550,1006,3152
1754222168.8188646,2025-08-03T06:56:08.818865,2.1,183.65184783935547,2.631610870361328,0.0,66.4,1135.33984375,0.3,824672,283653,1068,3345
1754222198.9560664,2025-08-03T06:56:38.956066,2.1,183.65615463256836,2.6272811889648438,0.0,66.4,1135.265625,1.0,754694,213476,1023,3454
1754222229.094037,2025-08-03T06:57:09.094037,2.1,183.65350723266602,2.6299514770507812,0.0,66.4,1137.43359375,17.3,793348,207426,1074,3326
1754222259.2314847,2025-08-03T06:57:39.231485,2.1,183.65327835083008,2.6302108764648438,0.7,66.4,1137.43359375,0.4,799022,275805,1011,3268
1754222289.361054,2025-08-03T06:58:09.361054,2.1,183.6532859802246,2.6301841735839844,0.2,66.4,1135.46875,0.9,735751,199395,994,3228
1754222319.498403,2025-08-03T06:58:39.498403,2.1,183.65279006958008,2.6307296752929688,0.0,66.4,1135.5546875,17.2,724618,205864,1015,3330
1754222349.6360354,2025-08-03T06:59:09.636035,2.1,183.65287017822266,2.6306800842285156,0.0,66.4,1135.5546875,0.3,792686,282796,1019,3362
1754222379.773514,2025-08-03T06:59:39.773514,2.1,183.65556716918945,2.6279945373535156,0.0,66.4,1135.45703125,0.9,724075,196531,1010,3147
1754222409.9110272,2025-08-03T07:00:09.911027,2.1,183.65538024902344,2.6281661987304688,0.0,66.4,1135.45703125,0.3,757136,196882,1046,3183
1754222440.048997,2025-08-03T07:00:40.048997,2.1,183.65281295776367,2.6306915283203125,0.0,66.4,1137.76953125,17.3,717863,196191,1011,3177
1754222470.18648,2025-08-03T07:01:10.186480,2.1,183.65204620361328,2.6314239501953125,0.2,66.4,1137.76953125,0.4,794810,277624,1004,3272
1754222500.3083239,2025-08-03T07:01:40.308324,2.1,183.65270614624023,2.6307716369628906,0.2,66.4,1135.703125,0.9,715930,195222,1004,3154
1754222530.4319963,2025-08-03T07:02:10.431996,2.1,183.65200805664062,2.6313819885253906,0.0,66.4,1135.81640625,19.3,707549,208225,1036,3314
1754222560.5686488,2025-08-03T07:02:40.568649,2.1,183.65090560913086,2.632465362548828,2.0,66.4,1135.81640625,0.3,792376,270267,1032,3182
1754222590.7039897,2025-08-03T07:03:10.703990,2.1,183.65427780151367,2.6291122436523438,0.0,66.4,1135.72265625,0.9,703565,200323,998,3216
1754222620.8419945,2025-08-03T07:03:40.841995,2.1,183.6510124206543,2.6323394775390625,0.0,66.4,1138.04296875,17.4,713416,206251,1006,3313
1754222650.976361,2025-08-03T07:04:10.976361,2.1,183.6510009765625,2.63232421875,0.0,66.4,1138.04296875,0.4,781078,280150,1025,3342
1754222681.0915048,2025-08-03T07:04:41.091505,2.1,183.65175247192383,2.6315460205078125,0.0,66.4,1135.984375,1.0,706217,205741,1006,3268
1754222711.228992,2025-08-03T07:05:11.228992,2.1,183.65202713012695,2.6312599182128906,0.0,66.4,1135.984375,0.3,721858,194328,1019,3144
1754222741.3667536,2025-08-03T07:05:41.366754,2.1,183.65093612670898,2.6323394775390625,0.0,66.4,1136.3359375,17.5,721817,202101,1013,3250
1754222771.5029657,2025-08-03T07:06:11.502966,2.1,183.65091705322266,2.6323699951171875,1.7,66.4,1136.34375,0.4,799956,278748,1037,3321
1754222801.640758,2025-08-03T07:06:41.640758,2.1,183.65413665771484,2.6291236877441406,0.0,66.4,1136.26171875,0.9,704693,196985,1005,3164
1754222831.7785892,2025-08-03T07:07:11.778589,2.1,183.65113067626953,2.6321334838867188,0.0,66.4,1138.44921875,17.5,721595,192751,1030,3097
1754222861.8898335,2025-08-03T07:07:41.889833,2.1,183.65118408203125,2.632129669189453,0.0,66.4,1138.453125,0.4,785356,271587,1014,3181
1754222892.0241652,2025-08-03T07:08:12.024165,2.1,183.65154647827148,2.6317825317382812,0.0,66.4,1136.3828125,0.9,718399,204905,1025,3309
