timestamp,queue_size
2025-08-18T12:07:42.151641,1
2025-08-18T12:07:42.151736,2
2025-08-18T12:07:42.152997,3
2025-08-18T12:07:42.153034,4
2025-08-18T12:07:42.153180,5
2025-08-18T12:07:42.153323,6
2025-08-18T12:07:42.153501,1
2025-08-18T12:07:42.153584,2
2025-08-18T12:07:42.153626,3
2025-08-18T12:07:42.154299,4
2025-08-18T12:07:42.277525,1
2025-08-18T12:07:42.277615,2
2025-08-18T12:07:42.277725,3
2025-08-18T12:07:42.278070,4
2025-08-18T12:07:42.278100,5
2025-08-18T12:07:42.278352,6
2025-08-18T12:07:42.278445,1
2025-08-18T12:07:42.278521,2
2025-08-18T12:07:42.278594,3
2025-08-18T12:07:42.278704,4
2025-08-18T12:07:42.401462,1
2025-08-18T12:07:42.401573,2
2025-08-18T12:07:42.401918,3
2025-08-18T12:07:42.402027,4
2025-08-18T12:07:42.402084,5
2025-08-18T12:07:42.402221,6
2025-08-18T12:07:42.402280,7
2025-08-18T12:07:42.402337,8
2025-08-18T12:07:42.402581,1
2025-08-18T12:07:42.404095,2
2025-08-18T12:07:42.425282,1
2025-08-18T12:07:42.425396,2
2025-08-18T12:07:42.425612,3
2025-08-18T12:07:42.425684,4
2025-08-18T12:07:42.425767,1
2025-08-18T12:07:42.425969,2
2025-08-18T12:07:42.426074,3
2025-08-18T12:07:42.426356,4
2025-08-18T12:07:42.426618,5
2025-08-18T12:07:42.426673,6
2025-08-18T12:07:42.573299,1
2025-08-18T12:07:42.573988,1
2025-08-18T12:07:42.574084,2
2025-08-18T12:07:42.574314,1
2025-08-18T12:07:42.574496,1
2025-08-18T12:07:42.574542,2
2025-08-18T12:07:42.574842,3
2025-08-18T12:07:42.574932,1
2025-08-18T12:07:42.576061,2
2025-08-18T12:07:42.576262,1
2025-08-18T12:07:42.665160,1
2025-08-18T12:07:42.666175,2
2025-08-18T12:07:42.666736,3
2025-08-18T12:07:42.666768,4
2025-08-18T12:07:42.666825,5
2025-08-18T12:07:42.666850,6
2025-08-18T12:07:42.666946,7
2025-08-18T12:07:42.667008,8
2025-08-18T12:07:42.667056,9
2025-08-18T12:07:42.667093,10
2025-08-18T12:07:42.734068,1
2025-08-18T12:07:42.734118,2
2025-08-18T12:07:42.734180,3
2025-08-18T12:07:42.734315,4
2025-08-18T12:07:42.734402,5
2025-08-18T12:07:42.734418,6
2025-08-18T12:07:42.734567,7
2025-08-18T12:07:42.734649,8
2025-08-18T12:07:42.734656,9
2025-08-18T12:07:42.734742,10
2025-08-18T12:07:42.793570,1
2025-08-18T12:07:42.793685,2
2025-08-18T12:07:42.793937,3
2025-08-18T12:07:42.794030,4
2025-08-18T12:07:42.794074,5
2025-08-18T12:07:42.880060,1
2025-08-18T12:07:42.880275,2
2025-08-18T12:07:42.880474,1
2025-08-18T12:07:42.880491,2
2025-08-18T12:07:42.880568,3
2025-08-18T12:07:42.880646,4
2025-08-18T12:07:42.880728,5
2025-08-18T12:07:42.880753,6
2025-08-18T12:07:42.880830,7
2025-08-18T12:07:42.880981,8
2025-08-18T12:07:42.982773,1
2025-08-18T12:07:42.982840,2
2025-08-18T12:07:42.982858,3
2025-08-18T12:07:42.983238,4
2025-08-18T12:07:42.983347,5
2025-08-18T12:07:42.983394,6
2025-08-18T12:07:42.983426,7
2025-08-18T12:07:42.983454,8
2025-08-18T12:07:42.983520,9
2025-08-18T12:07:42.983623,10
2025-08-18T12:07:43.105432,1
2025-08-18T12:07:43.105467,2
2025-08-18T12:07:43.105503,3
2025-08-18T12:07:43.105540,4
2025-08-18T12:07:43.105679,5
2025-08-18T12:07:43.105703,6
2025-08-18T12:07:43.105751,7
2025-08-18T12:07:43.105847,8
2025-08-18T12:07:43.132960,1
2025-08-18T12:07:43.133182,2
2025-08-18T12:07:43.133300,3
2025-08-18T12:07:43.133316,4
2025-08-18T12:07:43.133356,5
2025-08-18T12:07:43.133443,6
2025-08-18T12:07:43.133504,7
2025-08-18T12:07:43.134132,8
2025-08-18T12:07:43.134210,9
2025-08-18T12:07:43.134256,10
2025-08-18T12:07:43.229596,1
2025-08-18T12:07:43.229632,2
2025-08-18T12:07:43.229664,3
2025-08-18T12:07:43.230147,4
2025-08-18T12:07:43.230172,5
2025-08-18T12:07:43.230281,1
2025-08-18T12:07:43.230327,1
2025-08-18T12:07:43.230366,1
2025-08-18T12:07:43.230400,1
2025-08-18T12:07:43.230492,1
2025-08-18T12:07:43.286123,1
2025-08-18T12:07:43.286170,2
2025-08-18T12:07:43.286337,3
2025-08-18T12:07:43.286358,4
2025-08-18T12:07:43.286420,5
2025-08-18T12:07:43.286458,6
2025-08-18T12:07:43.286492,7
2025-08-18T12:07:43.286512,8
2025-08-18T12:07:43.286539,9
2025-08-18T12:07:43.286567,10
2025-08-18T12:07:43.444299,1
2025-08-18T12:07:43.444625,2
2025-08-18T12:07:43.444650,3
2025-08-18T12:07:43.444678,4
2025-08-18T12:07:43.444702,5
2025-08-18T12:07:43.445361,6
2025-08-18T12:07:43.445375,7
2025-08-18T12:07:43.445755,8
2025-08-18T12:07:43.445873,9
2025-08-18T12:07:43.445917,10
2025-08-18T12:07:43.582102,1
2025-08-18T12:07:43.582192,2
2025-08-18T12:07:43.582234,3
2025-08-18T12:07:43.582272,4
2025-08-18T12:07:43.582392,5
2025-08-18T12:07:43.582598,6
2025-08-18T12:07:43.582623,7
2025-08-18T12:07:43.583023,8
2025-08-18T12:07:43.583122,9
2025-08-18T12:07:43.583571,10
2025-08-18T12:07:43.666573,1
2025-08-18T12:07:43.666662,2
2025-08-18T12:07:43.666689,3
2025-08-18T12:07:43.666723,4
2025-08-18T12:07:43.666744,5
2025-08-18T12:07:43.666803,6
2025-08-18T12:07:43.666857,7
2025-08-18T12:07:43.666907,8
2025-08-18T12:07:43.666955,9
2025-08-18T12:07:43.666977,10
2025-08-18T12:07:43.723405,1
2025-08-18T12:07:43.723452,2
2025-08-18T12:07:43.723561,3
2025-08-18T12:07:43.764088,1
2025-08-18T12:07:43.764130,2
2025-08-18T12:07:43.764150,3
2025-08-18T12:07:43.764190,4
2025-08-18T12:07:43.764355,5
2025-08-18T12:07:43.764368,6
2025-08-18T12:07:43.764397,7
2025-08-18T12:07:43.764421,8
2025-08-18T12:07:43.764652,9
2025-08-18T12:07:43.764665,10
2025-08-18T12:07:43.828036,1
2025-08-18T12:07:43.828080,2
2025-08-18T12:07:43.828123,3
2025-08-18T12:07:43.828159,4
2025-08-18T12:07:43.828195,5
2025-08-18T12:07:43.828246,6
2025-08-18T12:07:43.828342,7
2025-08-18T12:07:43.828367,8
2025-08-18T12:07:43.828422,9
2025-08-18T12:07:43.828447,10
2025-08-18T12:07:43.925535,1
2025-08-18T12:07:43.925589,2
2025-08-18T12:07:43.925633,3
2025-08-18T12:07:43.925648,4
2025-08-18T12:07:43.925852,5
2025-08-18T12:07:43.925940,6
2025-08-18T12:07:43.925975,7
2025-08-18T12:07:43.925997,8
2025-08-18T12:07:43.927027,9
2025-08-18T12:07:43.927053,10
2025-08-18T12:07:43.978132,1
2025-08-18T12:07:43.978342,2
2025-08-18T12:07:43.978375,3
2025-08-18T12:07:44.033025,1
2025-08-18T12:07:44.033082,2
2025-08-18T12:07:44.033120,3
2025-08-18T12:07:44.033161,4
2025-08-18T12:07:44.033189,5
2025-08-18T12:07:44.033401,1
2025-08-18T12:07:44.033440,2
2025-08-18T12:07:44.033458,3
2025-08-18T12:07:44.033656,4
2025-08-18T12:07:44.033732,5
2025-08-18T12:07:44.091031,1
2025-08-18T12:07:44.091091,2
2025-08-18T12:07:44.091154,3
2025-08-18T12:07:44.091180,4
2025-08-18T12:07:44.091215,5
2025-08-18T12:07:44.091260,6
2025-08-18T12:07:44.091303,7
2025-08-18T12:07:44.091333,8
2025-08-18T12:07:44.091358,9
2025-08-18T12:07:44.091390,10
2025-08-18T12:07:44.196611,1
2025-08-18T12:07:44.196654,2
2025-08-18T12:07:44.196776,3
2025-08-18T12:07:44.196835,4
2025-08-18T12:07:44.196855,5
2025-08-18T12:07:44.196882,6
2025-08-18T12:07:44.196913,7
2025-08-18T12:07:44.196942,8
2025-08-18T12:07:44.197205,9
2025-08-18T12:07:44.197250,10
2025-08-18T12:07:44.298754,1
2025-08-18T12:07:44.298863,2
