timestamp,interval_count,total_count,queue_size,max_queue_size,cpu_percent
2025-07-29T02:29:52.388038,29,29,4.0344827586206895,9,0.0
2025-07-29T02:29:52.888275,38,67,1.9473684210526316,9,9.4
2025-07-29T02:29:53.388500,38,105,2.6578947368421053,9,10.3
2025-07-29T02:29:53.888701,38,143,3.473684210526316,9,10.3
2025-07-29T02:29:54.389743,38,181,2.9210526315789473,9,8.3
2025-07-29T02:29:54.889953,29,210,1.6551724137931034,9,11.5
2025-07-29T02:29:55.390152,38,248,3.5,9,13.0
2025-07-29T02:29:55.890357,28,276,3.2142857142857144,9,10.0
2025-07-29T02:29:56.390544,38,314,4.7368421052631575,10,10.8
2025-07-29T02:29:56.890781,38,352,3.9210526315789473,10,9.9
2025-07-29T02:29:57.391006,38,390,3.0526315789473686,10,9.3
2025-07-29T02:29:57.891301,29,419,3.4482758620689653,10,13.6
2025-07-29T02:29:58.391500,38,457,3.0789473684210527,10,12.6
2025-07-29T02:29:58.891729,38,495,3.5526315789473686,10,10.4
2025-07-29T02:29:59.391935,38,533,3.4473684210526314,10,10.2
2025-07-29T02:29:59.892160,28,561,3.857142857142857,10,12.6
2025-07-29T02:30:00.392396,38,599,3.236842105263158,10,12.0
2025-07-29T02:30:00.892636,38,637,4.157894736842105,10,12.2
2025-07-29T02:30:01.392838,38,675,2.5789473684210527,10,9.7
2025-07-29T02:30:01.893062,38,713,3.1052631578947367,10,9.5
2025-07-29T02:30:02.393265,29,742,3.413793103448276,10,8.8
2025-07-29T02:30:02.893531,28,770,2.3214285714285716,10,9.8
2025-07-29T02:30:03.393729,38,808,3.1052631578947367,10,11.0
2025-07-29T02:30:03.893959,38,846,3.210526315789474,10,9.8
2025-07-29T02:30:04.394242,38,884,4.605263157894737,10,11.5
2025-07-29T02:30:04.894520,29,913,3.1379310344827585,10,9.8
2025-07-29T02:30:05.394746,38,951,2.8421052631578947,10,10.3
2025-07-29T02:30:05.894956,38,989,4.342105263157895,10,10.0
2025-07-29T02:30:06.395137,28,1017,3.142857142857143,10,9.6
2025-07-29T02:30:06.895349,38,1055,3.289473684210526,10,11.3
2025-07-29T02:30:07.395597,38,1093,5.026315789473684,10,12.8
2025-07-29T02:30:07.895860,29,1122,5.344827586206897,10,12.7
2025-07-29T02:30:08.396103,38,1160,4.526315789473684,10,10.9
2025-07-29T02:30:08.896511,38,1198,5.052631578947368,10,10.4
2025-07-29T02:30:09.396696,28,1226,5.178571428571429,10,7.4
2025-07-29T02:30:09.896912,29,1255,5.344827586206897,10,11.0
2025-07-29T02:30:10.397120,38,1293,5.2631578947368425,10,11.1
2025-07-29T02:30:10.897380,28,1321,5.178571428571429,10,13.6
2025-07-29T02:30:11.397764,38,1359,5.2631578947368425,10,10.5
2025-07-29T02:30:11.898012,29,1388,5.344827586206897,10,9.2
2025-07-29T02:30:12.398268,28,1416,4.892857142857143,10,39.5
2025-07-29T02:30:12.898565,38,1454,2.9210526315789473,10,16.8
2025-07-29T02:30:13.398901,29,1483,4.517241379310345,10,16.9
2025-07-29T02:30:13.899255,28,1511,2.75,10,13.9
2025-07-29T02:30:14.399501,37,1548,4.1891891891891895,10,16.3
2025-07-29T02:30:14.899787,29,1577,3.1724137931034484,10,11.7
2025-07-29T02:30:15.400055,28,1605,2.75,10,13.4
2025-07-29T02:30:15.900441,29,1634,1.2413793103448276,10,9.3
2025-07-29T02:30:16.400777,38,1672,2.1842105263157894,10,10.6
2025-07-29T02:30:16.901053,28,1700,2.7142857142857144,10,11.6
2025-07-29T02:30:17.401324,29,1729,4.068965517241379,10,8.4
2025-07-29T02:30:17.901692,28,1757,4.0,10,11.1
2025-07-29T02:30:18.402016,38,1795,3.4473684210526314,10,13.2
2025-07-29T02:30:18.902419,29,1824,3.4827586206896552,10,10.2
2025-07-29T02:30:19.402794,28,1852,3.107142857142857,10,9.8
2025-07-29T02:30:19.903095,38,1890,1.9736842105263157,10,8.2
2025-07-29T02:30:20.403422,29,1919,2.2413793103448274,10,9.9
2025-07-29T02:30:20.903764,28,1947,3.0,10,14.0
2025-07-29T02:30:21.404024,29,1976,2.793103448275862,10,11.3
2025-07-29T02:30:21.904414,28,2004,3.25,10,11.6
2025-07-29T02:30:22.404611,29,2033,5.344827586206897,10,9.0
2025-07-29T02:30:22.904815,28,2061,5.178571428571429,10,9.9
2025-07-29T02:30:23.430856,29,2090,4.84,10,8.0
2025-07-29T02:30:23.931329,20,2110,5.0,10,7.8
2025-07-29T02:30:24.431552,28,2138,5.178571428571429,10,10.9
2025-07-29T02:30:24.931802,29,2167,4.758620689655173,10,8.1
2025-07-29T02:30:25.432013,38,2205,3.3421052631578947,10,9.9
2025-07-29T02:30:25.932244,19,2224,5.2631578947368425,10,7.0
2025-07-29T02:30:26.432442,28,2252,3.5,10,10.3
2025-07-29T02:30:26.932711,29,2281,4.448275862068965,10,8.6
2025-07-29T02:30:27.432972,28,2309,4.892857142857143,10,10.4
2025-07-29T02:30:27.933201,29,2338,5.0344827586206895,10,7.6
2025-07-29T02:30:28.433478,28,2366,4.857142857142857,10,10.9
2025-07-29T02:30:28.933701,29,2395,4.517241379310345,10,8.0
2025-07-29T02:30:29.433967,28,2423,2.9642857142857144,10,10.3
2025-07-29T02:30:29.934185,29,2452,5.344827586206897,10,7.5
2025-07-29T02:30:30.434448,28,2480,3.142857142857143,10,8.9
2025-07-29T02:30:30.934649,19,2499,5.2631578947368425,10,14.6
2025-07-29T02:30:31.434847,29,2528,4.344827586206897,10,8.5
2025-07-29T02:30:31.935069,19,2547,4.368421052631579,10,9.0
2025-07-29T02:30:32.435277,19,2566,5.2631578947368425,10,12.0
2025-07-29T02:30:32.935442,28,2594,5.178571428571429,10,10.6
2025-07-29T02:30:33.435657,29,2623,5.0344827586206895,10,8.3
2025-07-29T02:30:33.935924,28,2651,5.178571428571429,10,10.3
2025-07-29T02:30:34.436142,19,2670,4.473684210526316,10,8.1
2025-07-29T02:30:34.936423,29,2699,4.758620689655173,10,7.8
2025-07-29T02:30:35.436702,28,2727,2.107142857142857,10,9.3
2025-07-29T02:30:35.936914,19,2746,3.8421052631578947,10,9.3
2025-07-29T02:30:36.437169,29,2775,2.3448275862068964,10,8.1
2025-07-29T02:30:36.937435,19,2794,1.631578947368421,10,11.5
2025-07-29T02:30:37.437654,27,2821,2.5185185185185186,10,11.4
2025-07-29T02:30:37.937873,19,2840,2.6842105263157894,10,7.5
