timestamp,steps_per_sec
2025-07-21T11:01:13.057536,2000.1
2025-07-21T11:01:13.175281,2083.5
2025-07-21T11:01:13.305080,2045.1
2025-07-21T11:01:13.420163,2087.2
2025-07-21T11:01:13.537706,2104.7
2025-07-21T11:01:13.674395,2062.2
2025-07-21T11:01:13.789972,2082.7
2025-07-21T11:01:13.894665,2122.0
2025-07-21T11:01:14.059951,2038.2
2025-07-21T11:01:14.200136,2014.8
2025-07-21T11:01:14.358396,1970.8
2025-07-21T11:01:14.472466,1991.0
2025-07-21T11:01:14.681899,1899.2
2025-07-21T11:01:14.869631,1847.3
2025-07-21T11:01:15.073223,1791.3
2025-07-21T11:01:15.176700,1822.7
2025-07-21T11:01:15.327198,1815.1
2025-07-21T11:01:15.445437,1831.6
2025-07-21T11:01:15.601499,1820.4
2025-07-21T11:01:15.713577,1839.1
2025-07-21T11:01:15.829651,1853.7
2025-07-21T11:01:15.948501,1865.5
2025-07-21T11:01:16.057320,1882.5
2025-07-21T11:01:16.182876,1888.5
2025-07-21T11:01:16.312779,1891.7
2025-07-21T11:01:16.441413,1895.3
2025-07-21T11:01:16.571921,1897.7
2025-07-21T11:01:16.679703,1911.4
2025-07-21T11:01:16.789413,1923.4
2025-07-21T11:01:16.895452,1936.5
2025-07-21T11:01:17.039661,1930.9
2025-07-21T11:01:17.241906,1899.7
2025-07-21T11:01:17.363551,1905.3
2025-07-21T11:01:17.473861,1915.4
2025-07-21T11:01:17.582532,1925.6
2025-07-21T11:01:17.696947,1933.1
2025-07-21T11:01:17.796677,1946.1
2025-07-21T11:01:17.935985,1943.1
2025-07-21T11:01:18.042534,1952.7
2025-07-21T11:01:18.161437,1957.2
2025-07-21T11:01:18.355739,1934.3
2025-07-21T11:01:18.461883,1943.5
2025-07-21T11:01:18.591897,1944.1
2025-07-21T11:01:18.699140,1952.3
2025-07-21T11:01:18.827180,1953.3
2025-07-21T11:01:18.936684,1960.3
2025-07-21T11:01:19.055164,1964.2
2025-07-21T11:01:19.210490,1956.4
2025-07-21T11:01:19.322930,1962.0
2025-07-21T11:01:19.440574,1965.9
2025-07-21T11:01:19.540344,1974.9
2025-07-21T11:01:19.651487,1980.4
2025-07-21T11:01:19.759260,1986.6
2025-07-21T11:01:19.968208,1964.0
2025-07-21T11:01:20.193563,1938.3
2025-07-21T11:01:20.367660,1927.4
2025-07-21T11:01:20.485596,1931.2
2025-07-21T11:01:20.594776,1937.1
2025-07-21T11:01:20.712822,1940.6
2025-07-21T11:01:20.923401,1921.5
2025-07-21T11:01:21.036142,1926.3
2025-07-21T11:01:21.137954,1933.6
2025-07-21T11:01:21.247416,1939.0
2025-07-21T11:01:21.390283,1936.5
2025-07-21T11:01:21.496431,1942.4
2025-07-21T11:01:21.600287,1948.6
2025-07-21T11:01:21.707541,1954.0
2025-07-21T11:01:21.884385,1944.0
2025-07-21T11:01:22.057351,1935.2
2025-07-21T11:01:22.177819,1937.7
2025-07-21T11:01:22.292382,1941.3
2025-07-21T11:01:22.393289,1947.6
2025-07-21T11:01:22.565002,1939.5
2025-07-21T11:01:22.681148,1942.7
2025-07-21T11:01:22.797924,1945.6
2025-07-21T11:01:22.901946,1951.0
2025-07-21T11:01:23.040156,1949.6
2025-07-21T11:01:23.153753,1953.0
2025-07-21T11:01:23.260604,1957.6
2025-07-21T11:01:23.397915,1956.4
2025-07-21T11:01:23.504301,1960.9
2025-07-21T11:01:23.635872,1960.7
2025-07-21T11:01:23.749552,1963.8
2025-07-21T11:01:23.882293,1963.3
2025-07-21T11:01:24.043419,1957.9
2025-07-21T11:01:24.193799,1954.5
2025-07-21T11:01:24.368534,1947.0
2025-07-21T11:01:24.472135,1951.7
2025-07-21T11:01:24.568234,1957.6
2025-07-21T11:01:24.703855,1956.8
2025-07-21T11:01:24.838922,1956.1
2025-07-21T11:01:24.940395,1960.9
2025-07-21T11:01:25.049540,1964.4
2025-07-21T11:01:25.176177,1964.9
2025-07-21T11:01:25.342008,1959.3
2025-07-21T11:01:25.470091,1959.7
2025-07-21T11:01:25.620037,1956.7
2025-07-21T11:01:25.722755,1961.0
2025-07-21T11:01:25.837881,1963.4
2025-07-21T11:01:25.944083,1967.0
