timestamp,interval_count,total_count,queue_size,max_queue_size,cpu_percent
2025-09-04T09:30:39.765810,44,44,1.0,1,9.7
2025-09-04T09:30:40.267097,101,145,1.0,1,40.6
2025-09-04T09:30:40.768031,83,228,1.0,1,40.2
2025-09-04T09:30:41.270768,40,268,1.0,1,31.0
2025-09-04T09:30:41.772357,58,326,1.0,1,36.5
2025-09-04T09:30:42.274764,53,379,1.0,1,28.8
2025-09-04T09:30:42.775716,0,379,1.0,1,28.9
2025-09-04T09:30:43.276671,41,420,1.0,1,30.9
2025-09-04T09:30:43.778809,0,420,1.0,1,23.4
2025-09-04T09:30:44.283163,25,445,1.0,1,32.5
2025-09-04T09:30:44.783377,54,499,1.0,1,31.3
2025-09-04T09:30:45.283735,32,531,1.0,1,29.2
2025-09-04T09:30:45.784120,102,633,1.0,1,33.2
2025-09-04T09:30:46.289203,39,672,1.0,1,33.9
2025-09-04T09:30:46.792386,37,709,1.0,1,26.3
2025-09-04T09:30:47.296115,58,767,1.0,1,36.3
2025-09-04T09:30:47.798452,81,848,1.0,1,28.6
2025-09-04T09:30:48.299372,34,882,1.0,1,35.9
2025-09-04T09:30:48.799862,0,882,1.0,1,23.9
2025-09-04T09:30:49.300767,53,935,1.0,1,38.3
2025-09-04T09:30:49.803595,0,935,1.0,1,24.9
2025-09-04T09:30:50.305435,0,935,1.0,1,28.0
2025-09-04T09:30:50.805648,28,963,1.0,1,34.0
2025-09-04T09:30:51.306109,53,1016,1.0,1,33.6
2025-09-04T09:30:51.808078,20,1036,1.0,1,33.5
2025-09-04T09:30:52.309092,0,1036,1.0,1,22.1
2025-09-04T09:30:52.819296,0,1036,1.0,1,25.4
2025-09-04T09:30:53.324447,0,1036,1.0,1,22.9
2025-09-04T09:30:53.829545,0,1036,1.0,1,20.6
2025-09-04T09:30:54.332328,0,1036,1.0,1,21.1
2025-09-04T09:30:54.838332,9,1045,1.0,1,34.9
2025-09-04T09:30:55.365610,86,1131,1.0,1,48.5
2025-09-04T09:30:55.870122,139,1270,1.0,1,41.5
2025-09-04T09:30:56.370905,0,1270,1.0,1,37.3
2025-09-04T09:30:56.872587,0,1270,1.0,1,20.3
