process_timestamp,process_pid,process_process_name,process_cpu_percent,process_cpu_percent_per_core,process_logical_cpu_count,process_cpu_times_user,process_cpu_times_system,process_num_threads,system_timestamp,system_cpu_percent,system_cpu_percent_per_core,system_cpu_count,system_load_avg_1m
2025-07-27T20:00:03.677832,10197,python,0.0,0.0,32,7.26,0.21,90,2025-07-27T20:00:03.778963,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 81.8, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32,0.92626953125
2025-07-27T20:00:04.279547,10197,python,106.4,3.325,32,7.88,0.24,90,2025-07-27T20:00:04.381385,5.2,"[0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 90.9, 0.0, 20.0, 0.0, 0.0, 9.1, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32,0.92626953125
2025-07-27T20:00:04.886803,10197,python,107.1,3.346875,32,8.5,0.26,90,2025-07-27T20:00:04.989217,4.6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.9, 10.0, 30.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32,0.92626953125
2025-07-27T20:00:05.489675,10197,python,106.1,3.315625,32,9.12,0.28,90,2025-07-27T20:00:05.592996,4.7,"[10.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.9, 11.1, 0.0, 0.0, 10.0, 18.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32,0.92626953125
2025-07-27T20:00:06.093975,10197,python,105.9,3.309375,32,9.74,0.3,90,2025-07-27T20:00:06.196109,4.7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 9.1, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32,0.92626953125
2025-07-27T20:00:06.696739,10197,python,106.2,3.31875,32,10.36,0.32,90,2025-07-27T20:00:06.798099,4.7,"[20.0, 10.0, 27.3, 0.0, 10.0, 0.0, 33.3, 9.1, 44.4, 0.0, 0.0, 0.0, 0.0, 100.0, 27.3, 0.0, 10.0, 10.0, 9.1, 10.0, 0.0, 9.1, 9.1, 20.0, 30.0, 10.0, 18.2, 0.0, 0.0, 0.0, 20.0, 33.3]",32,1.0126953125
2025-07-27T20:00:07.298382,10197,python,108.0,3.375,32,10.98,0.35,90,2025-07-27T20:00:07.399516,6.4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.9, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32,1.0126953125
2025-07-27T20:00:07.899839,10197,python,108.1,3.378125,32,11.61,0.37,90,2025-07-27T20:00:08.002148,4.9,"[0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 9.1, 9.1, 0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32,1.0126953125
2025-07-27T20:00:08.502638,10197,python,104.5,3.265625,32,12.23,0.38,90,2025-07-27T20:00:08.603575,4.7,"[0.0, 0.0, 27.3, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 91.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32,1.0126953125
2025-07-27T20:00:09.103945,10197,python,106.4,3.325,32,12.86,0.39,90,2025-07-27T20:00:09.205749,4.9,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1, 0.0, 11.1, 0.0, 0.0, 90.0, 0.0, 9.1, 0.0, 0.0, 9.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32,1.0126953125
