timestamp,interval_count,total_count,queue_size,max_queue_size,cpu_percent
2025-07-28T01:24:44.759389,2,2,1.0,1,0.0
2025-07-28T01:24:45.260014,2,4,1.0,1,29.1
2025-07-28T01:24:45.760568,2,6,1.0,1,28.3
2025-07-28T01:24:46.261437,2,8,1.0,1,28.0
2025-07-28T01:24:46.762010,2,10,1.0,1,29.3
2025-07-28T01:24:47.262445,6,16,1.0,1,29.5
2025-07-28T01:24:47.764373,6,22,1.0,1,27.6
2025-07-28T01:24:48.265130,10,32,1.0,1,28.5
2025-07-28T01:24:48.765771,12,44,1.0,1,29.6
2025-07-28T01:24:49.266365,9,53,1.0,1,29.3
2025-07-28T01:24:49.766861,8,61,1.0,1,28.2
2025-07-28T01:24:50.267544,13,74,1.0,1,29.2
2025-07-28T01:24:50.768261,13,87,1.0,1,29.4
2025-07-28T01:24:51.268904,13,100,1.0,1,28.6
2025-07-28T01:24:51.769343,14,114,1.0,1,30.5
2025-07-28T01:24:52.270521,14,128,1.0,1,29.2
2025-07-28T01:24:52.772084,4,132,1.0,1,8.0
2025-07-28T01:24:53.272925,28,160,1.1071428571428572,3,28.0
2025-07-28T01:24:53.773853,16,176,1.0625,3,29.8
2025-07-28T01:24:54.274379,12,188,1.0,3,28.8
2025-07-28T01:24:54.778301,17,205,1.0,3,29.2
2025-07-28T01:24:55.278948,15,220,1.0,3,30.6
2025-07-28T01:24:55.779493,16,236,1.0,3,29.0
2025-07-28T01:24:56.280020,12,248,1.0,3,29.6
2025-07-28T01:24:56.781641,18,266,1.0,3,30.7
2025-07-28T01:24:57.282145,14,280,1.0,3,30.3
2025-07-28T01:24:57.782895,15,295,1.0666666666666667,3,29.6
2025-07-28T01:24:58.283412,17,312,1.0,3,30.4
2025-07-28T01:24:58.784568,18,330,1.0,3,30.4
2025-07-28T01:24:59.285163,12,342,1.0,3,30.1
2025-07-28T01:25:00.495526,15,357,1.0,3,12.7
2025-07-28T01:25:00.998672,38,395,1.1282051282051282,3,28.7
2025-07-28T01:25:01.499424,11,406,1.0,3,29.7
2025-07-28T01:25:02.000022,18,424,1.0,3,30.4
2025-07-28T01:25:02.500532,13,437,1.0,3,29.9
2025-07-28T01:25:03.001445,18,455,1.0,3,31.8
2025-07-28T01:25:03.503620,13,468,1.0,3,29.1
2025-07-28T01:25:04.004104,17,485,1.0588235294117647,3,29.9
2025-07-28T01:25:04.504830,14,499,1.0714285714285714,3,30.2
2025-07-28T01:25:05.005423,17,516,1.0,3,30.2
2025-07-28T01:25:05.507237,17,533,1.0,3,31.3
2025-07-28T01:25:06.008133,17,550,1.0,3,29.9
2025-07-28T01:25:06.508621,13,563,1.0,3,30.7
2025-07-28T01:25:07.009270,15,578,1.0,3,30.0
2025-07-28T01:25:07.510123,15,593,1.0,3,31.0
2025-07-28T01:25:08.010949,18,611,1.0555555555555556,3,32.2
2025-07-28T01:25:08.511530,13,624,1.0,3,29.0
2025-07-28T01:25:09.548452,8,632,1.0,3,10.6
2025-07-28T01:25:10.048807,41,673,1.0238095238095237,3,27.1
2025-07-28T01:25:10.551968,14,687,1.0,3,28.9
2025-07-28T01:25:11.052548,16,703,1.0625,3,31.1
2025-07-28T01:25:11.552959,13,716,1.0,3,30.5
2025-07-28T01:25:12.053663,12,728,1.0,3,30.8
2025-07-28T01:25:12.554046,16,744,1.0,3,30.7
2025-07-28T01:25:13.054516,16,760,1.0,3,29.7
2025-07-28T01:25:13.556263,13,773,1.0,3,29.3
2025-07-28T01:25:14.056730,16,789,1.0625,3,28.7
2025-07-28T01:25:14.557152,17,806,1.0,3,29.5
2025-07-28T01:25:15.057841,16,822,1.0,3,29.4
2025-07-28T01:25:15.558652,18,840,1.0,3,32.6
2025-07-28T01:25:16.059111,14,854,1.0,3,29.3
2025-07-28T01:25:16.559688,14,868,1.0714285714285714,3,29.9
2025-07-28T01:25:17.060318,16,884,1.0,3,32.8
2025-07-28T01:25:17.563346,12,896,1.0,3,30.7
2025-07-28T01:25:18.064023,15,911,1.0625,3,31.8
