Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter
1	157.50213623046875	491.3564388506576	773.92413	-269.6079	501.2	0.4000000327825533	502.0	501.0	0.21496342869102358	0.04779453800515019	0.31905627	0.06550914	-7.245026800717369e-09	31051.474609375	-0.0011394654866307974	-11.349609375	1.612665057182312	0.003723510541021824	0.05117952823638916	39.0
2	138.7996826171875	499.7094155606836	776.4056	-289.99704	501.0	0.0	501.0	501.0	0.302235888671875	0.07974697152728395	0.46945387	0.06550914	-0.0006273124599829316	35411.68359375	-0.0023466204293072224	-31.2109375	1.6152414083480835	-0.0038250000216066837	0.0860000029206276	39.0
3	142.513330078125	501.73740641893545	758.7694	-273.8608	501.0	0.0	501.0	501.0	0.68061083984375	0.25054771544526955	0.97444874	0.31249905	-0.0007356596761383116	34952.15234375	-0.0009587578824721277	-49.046875	1.608963131904602	-0.01002500019967556	0.12720000743865967	39.0
4	-59.245452880859375	401.133113816349	742.55225	-275.06607	501.0	0.0	501.0	501.0	1.349891796875	0.3653581758763413	1.9092551	0.7749757	-0.0021921764127910137	6615.1796875	-0.00298154354095459	-64.78564453125	1.5896581411361694	0.007575000170618296	0.23399999737739563	39.0
5	156.6713623046875	499.1987079310202	773.6249	-260.24872	501.0	0.0	501.0	501.0	1.07325068359375	0.43867221588366095	1.9092551	0.5588932	-0.0007659236434847116	35581.4375	-0.0025657883379608393	-42.3515625	1.5935492515563965	-0.004774999804794788	0.058400001376867294	39.0
6	-38.19180908203125	408.53261803679766	778.6934	-258.7986	501.0	0.0	501.0	501.0	1.099408984375	0.3157172281711318	1.9956796	0.5588932	0.00034914398565888405	19015.82421875	-0.0027412185445427895	-1.740234375	1.5860531330108643	0.015350000001490116	0.11599999666213989	31.0
7	-253.9398681640625	17.253604412828498	-233.51025	-279.5531	501.2	0.4000000327825533	502.0	501.0	1.3782351317285586	0.23335673611658098	1.9534155	0.87135065	0.0001864109217422083	1916.0035400390625	-0.003203095868229866	-85.637939453125	1.598380208015442	-0.003923430573195219	0.20231907069683075	39.0
8	-41.95866394042969	410.27466409711434	777.29504	-287.03235	501.0	0.0	501.0	501.0	0.753014453125	0.5403627886516382	2.297838	0.1918962	0.0006044115289114416	18340.6875	-0.002362204482778907	-5.6953125	1.5830601453781128	-0.0027749999426305294	0.12680000066757202	39.0
9	-43.7880126953125	415.40104116383725	786.5919	-272.43262	501.0	0.0	501.0	501.0	0.24387333984375	0.22356756348883874	1.460014	-0.051340416	0.0001419427862856537	18672.052734375	-0.002074944321066141	-11.3984375	1.5822234153747559	0.002899999963119626	0.0803999975323677	39.0
10	150.98104248046874	487.8981451081773	753.7122	-274.48428	501.6	0.48989795829003324	502.0	501.0	0.10348953326320914	0.32523128519454325	1.460014	-0.32023862	-0.0013914192095398903	30794.6328125	-0.002391532761976123	-34.91015625	1.580175518989563	0.008914303034543991	0.11386336386203766	39.0
